"site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
201020,"FA_Mag",33.9673013615712,"Current","fa_mag",0.560467649775965,0.212365242936521,"CSCI"
201040,"FA_Mag",160.008808400196,"Current","fa_mag",0.572983759587409,1,"CSCI"
201041,"FA_Mag",141.17969838313,"Current","fa_mag",0.571119525074358,0.882684322851359,"CSCI"
201060,"FA_Mag",89.3343866543482,"Current","fa_mag",0.565976132664936,0.55901229600694,"CSCI"
201062,"FA_Mag",47.1352536455544,"Current","fa_mag",0.561779135268787,0.294896602367932,"CSCI"
201070,"FA_Mag",51.3889603054673,"Current","fa_mag",0.562202607209974,0.32154555516115,"CSCI"
201080,"FA_Mag",52.1638972671481,"Current","fa_mag",0.562279745257022,0.326399827603811,"CSCI"
201100,"FA_Mag",160.008808400196,"Current","fa_mag",0.572983759587409,1,"CSCI"
203010,"FA_Mag",1.3792427894202,"Current","fa_mag",0.55721838917267,0.00789032025947688,"CSCI"
204010,"FA_Mag",10.6220465298666,"Current","fa_mag",0.558140472288362,0.0659167135847288,"CSCI"
401080,"FA_Mag",4.20023940013978,"Current","fa_mag",0.557499860324994,0.0256032091699689,"CSCI"
401100,"FA_Mag",3.22571034530927,"Current","fa_mag",0.557402628707398,0.0194844548079351,"CSCI"
401101,"FA_Mag",0.969884200886009,"Current","fa_mag",0.55717754145992,0.00531978685949078,"CSCI"
401110,"FA_Mag",0.782674511826715,"Current","fa_mag",0.557158860544642,0.00414420288107239,"CSCI"
401120,"FA_Mag",4.3400340489342,"Current","fa_mag",0.557513807685223,0.0264809120545878,"CSCI"
401121,"FA_Mag",0.122730383854799,"Current","fa_mag",0.557093006038,0,"CSCI"
402010,"FA_Mag",3.20851879521491,"Current","fa_mag",0.557400913416589,0.0193765121100811,"CSCI"
402020,"FA_Mag",22.1680211491828,"Current","fa_mag",0.55929176131691,0.138366961143368,"CSCI"
402021,"FA_Mag",19.9776574621505,"Current","fa_mag",0.559073401202762,0.124625629527522,"CSCI"
402022,"FA_Mag",3.48931839392158,"Current","fa_mag",0.557428930088746,0.0211395922604489,"CSCI"
402023,"FA_Mag",36.593333643082,"Current","fa_mag",0.560729262120724,0.228828423486517,"CSCI"
402030,"FA_Mag",13.7915126911295,"Current","fa_mag",0.558456573486392,0.085808860111742,"CSCI"
402031,"FA_Mag",21.4849296716193,"Current","fa_mag",0.55922366552467,0.134081714881843,"CSCI"
402041,"FA_Mag",0.605689466050499,"Current","fa_mag",0.557141199757437,0.00303281523353416,"CSCI"
402050,"FA_Mag",18.4271006964359,"Current","fa_mag",0.558918810425428,0.114897281727412,"CSCI"
402051,"FA_Mag",17.6998500087979,"Current","fa_mag",0.558846299468885,0.110334190599136,"CSCI"
403011,"FA_Mag",15.9513742157747,"Current","fa_mag",0.558671956397784,0.0993628373175488,"CSCI"
403020,"FA_Mag",27.3442089503073,"Current","fa_mag",0.559807690700634,0.170834231000624,"CSCI"
403030,"FA_Mag",5.80377302179991,"Current","fa_mag",0.557659839975309,0.0356706770101134,"CSCI"
404010,"FA_Mag",15.3225380787349,"Current","fa_mag",0.558609250690135,0.0954167873424401,"CSCI"
201030,"FA_Mag",-28.1106369313015,"Current","fa_mag",0.4286677478185,0,"CSCI"
201050,"FA_Mag",-4.3609682913111,"Current","fa_mag",0.429359540890251,0.943775292651175,"CSCI"
201090,"FA_Mag",-28.0819515744243,"Current","fa_mag",0.428668583213378,0.0011396833503673,"CSCI"
402040,"FA_Mag",-2.94639948966827,"Current","fa_mag",0.42940075394521,1,"CSCI"
101010,"Peak_10",59.66226,"Current","peak_10",NA,NA,"CSCI"
101011,"Peak_10",44.57912,"Current","peak_10",NA,NA,"CSCI"
101012,"Peak_10",34.67242,"Current","peak_10",NA,NA,"CSCI"
101020,"Peak_10",15.74736,"Current","peak_10",NA,NA,"CSCI"
201010,"Peak_10",771.3611,"Current","peak_10",NA,NA,"CSCI"
201020,"Peak_10",771.45954,"Current","peak_10",NA,NA,"CSCI"
201030,"Peak_10",33.14222,"Current","peak_10",NA,NA,"CSCI"
201031,"Peak_10",13.06828,"Current","peak_10",NA,NA,"CSCI"
201040,"Peak_10",512.10304,"Current","peak_10",NA,NA,"CSCI"
201041,"Peak_10",477.06738,"Current","peak_10",NA,NA,"CSCI"
201050,"Peak_10",80.47682,"Current","peak_10",NA,NA,"CSCI"
201060,"Peak_10",356.15714,"Current","peak_10",NA,NA,"CSCI"
201061,"Peak_10",91.46232,"Current","peak_10",NA,NA,"CSCI"
201062,"Peak_10",191.73086,"Current","peak_10",NA,NA,"CSCI"
201070,"Peak_10",771.3611,"Current","peak_10",NA,NA,"CSCI"
201080,"Peak_10",771.45954,"Current","peak_10",NA,NA,"CSCI"
201090,"Peak_10",33.14222,"Current","peak_10",NA,NA,"CSCI"
201091,"Peak_10",13.06828,"Current","peak_10",NA,NA,"CSCI"
201100,"Peak_10",512.10304,"Current","peak_10",NA,NA,"CSCI"
203010,"Peak_10",126.52614,"Current","peak_10",NA,NA,"CSCI"
204010,"Peak_10",220.2679,"Current","peak_10",NA,NA,"CSCI"
205010,"Peak_10",60.55396,"Current","peak_10",NA,NA,"CSCI"
207010,"Peak_10",37.74688,"Current","peak_10",NA,NA,"CSCI"
301010,"Peak_10",191.04772,"Current","peak_10",NA,NA,"CSCI"
301011,"Peak_10",38.64792,"Current","peak_10",NA,NA,"CSCI"
301020,"Peak_10",63.7893,"Current","peak_10",NA,NA,"CSCI"
301030,"Peak_10",49.40966,"Current","peak_10",NA,NA,"CSCI"
401070,"Peak_10",21.61262,"Current","peak_10",NA,NA,"CSCI"
401080,"Peak_10",123.82006,"Current","peak_10",NA,NA,"CSCI"
401100,"Peak_10",13.51326,"Current","peak_10",NA,NA,"CSCI"
401101,"Peak_10",0.802979999999991,"Current","peak_10",NA,NA,"CSCI"
401110,"Peak_10",28.17752,"Current","peak_10",NA,NA,"CSCI"
401120,"Peak_10",1.54384000000096,"Current","peak_10",NA,NA,"CSCI"
401121,"Peak_10",3.66273999999999,"Current","peak_10",NA,NA,"CSCI"
402010,"Peak_10",13.51326,"Current","peak_10",NA,NA,"CSCI"
402020,"Peak_10",313.4982,"Current","peak_10",NA,NA,"CSCI"
402021,"Peak_10",297.50812,"Current","peak_10",NA,NA,"CSCI"
402022,"Peak_10",272.86866,"Current","peak_10",NA,NA,"CSCI"
402023,"Peak_10",239.81,"Current","peak_10",NA,NA,"CSCI"
402030,"Peak_10",106.31148,"Current","peak_10",NA,NA,"CSCI"
402031,"Peak_10",99.5051,"Current","peak_10",NA,NA,"CSCI"
402040,"Peak_10",18.92644,"Current","peak_10",NA,NA,"CSCI"
402041,"Peak_10",1.29944,"Current","peak_10",NA,NA,"CSCI"
402050,"Peak_10",113.27138,"Current","peak_10",NA,NA,"CSCI"
402051,"Peak_10",111.0554,"Current","peak_10",NA,NA,"CSCI"
402060,"Peak_10",57.44504,"Current","peak_10",NA,NA,"CSCI"
403010,"Peak_10",21.61262,"Current","peak_10",NA,NA,"CSCI"
403011,"Peak_10",123.82006,"Current","peak_10",NA,NA,"CSCI"
403020,"Peak_10",141.486,"Current","peak_10",NA,NA,"CSCI"
403030,"Peak_10",43.99082,"Current","peak_10",NA,NA,"CSCI"
404010,"Peak_10",105.333,"Current","peak_10",NA,NA,"CSCI"
405010,"Peak_10",60.82396,"Current","peak_10",NA,NA,"CSCI"
405020,"Peak_10",47.31582,"Current","peak_10",NA,NA,"CSCI"
501010,"Peak_10",96.06122,"Current","peak_10",NA,NA,"CSCI"
501011,"Peak_10",14.53272,"Current","peak_10",NA,NA,"CSCI"
501020,"Peak_10",39.62436,"Current","peak_10",NA,NA,"CSCI"
502010,"Peak_10",100.8379,"Current","peak_10",NA,NA,"CSCI"
502011,"Peak_10",78.46758,"Current","peak_10",NA,NA,"CSCI"
502020,"Peak_10",26.52304,"Current","peak_10",NA,NA,"CSCI"
502030,"Peak_10",14.78246,"Current","peak_10",NA,NA,"CSCI"
101010,"Wet_BFL_Mag_50",0.62145,"Current","wet_bfl_mag_50",0.180625284022536,0.289041755138372,"CSCI"
101011,"Wet_BFL_Mag_50",0.4668,"Current","wet_bfl_mag_50",0.180465424072866,0.21701523465758,"CSCI"
101012,"Wet_BFL_Mag_50",0.183634610416666,"Current","wet_bfl_mag_50",0.180173005209442,0.0852629521193272,"CSCI"
201010,"Wet_BFL_Mag_50",2.09083687253092,"Current","wet_bfl_mag_50",0.182149681660979,0.975874560684819,"CSCI"
201020,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.182203227097978,1,"CSCI"
201030,"Wet_BFL_Mag_50",0.037535523929129,"Current","wet_bfl_mag_50",0.180022276433848,0.017350574661585,"CSCI"
201040,"Wet_BFL_Mag_50",1.21381518169538,"Current","wet_bfl_mag_50",0.181238626396891,0.565389378039038,"CSCI"
201041,"Wet_BFL_Mag_50",1.14121457390407,"Current","wet_bfl_mag_50",0.181163367703939,0.531480811193528,"CSCI"
201050,"Wet_BFL_Mag_50",0.25725,"Current","wet_bfl_mag_50",0.180248990673609,0.119498973101257,"CSCI"
201060,"Wet_BFL_Mag_50",0.9191,"Current","wet_bfl_mag_50",0.180933272102743,0.427808906089382,"CSCI"
201061,"Wet_BFL_Mag_50",0.0323482341783375,"Current","wet_bfl_mag_50",0.180016926575216,0.0149401416347743,"CSCI"
201062,"Wet_BFL_Mag_50",0.75665,"Current","wet_bfl_mag_50",0.180765129148118,0.352050393779148,"CSCI"
201070,"Wet_BFL_Mag_50",2.09083691666667,"Current","wet_bfl_mag_50",0.182149681706917,0.975874581382627,"CSCI"
201080,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.182203227097978,1,"CSCI"
201090,"Wet_BFL_Mag_50",0.0371000642556145,"Current","wet_bfl_mag_50",0.180021827322163,0.0171482228400736,"CSCI"
201100,"Wet_BFL_Mag_50",1.22538680292977,"Current","wet_bfl_mag_50",0.181250623932344,0.570794989230635,"CSCI"
203010,"Wet_BFL_Mag_50",0.430900991905993,"Current","wet_bfl_mag_50",0.180428331457101,0.200302780696091,"CSCI"
204010,"Wet_BFL_Mag_50",0.6405,"Current","wet_bfl_mag_50",0.180644983425967,0.297917521004768,"CSCI"
205010,"Wet_BFL_Mag_50",0.091214360053577,"Current","wet_bfl_mag_50",0.180077644842519,0.0422973723389636,"CSCI"
207010,"Wet_BFL_Mag_50",0.0913777472246346,"Current","wet_bfl_mag_50",0.180077813392681,0.0423733143225686,"CSCI"
301010,"Wet_BFL_Mag_50",0.675098011925618,"Current","wet_bfl_mag_50",0.180680765146901,0.31403933801384,"CSCI"
301011,"Wet_BFL_Mag_50",0.189549255179464,"Current","wet_bfl_mag_50",0.180179109354906,0.0880132367229167,"CSCI"
301020,"Wet_BFL_Mag_50",0.2226,"Current","wet_bfl_mag_50",0.180213221990325,0.103383030337384,"CSCI"
301030,"Wet_BFL_Mag_50",0.193542100637562,"Current","wet_bfl_mag_50",0.180183230219313,0.0898699339456652,"CSCI"
401080,"Wet_BFL_Mag_50",0.553618408090607,"Current","wet_bfl_mag_50",0.180555153688909,0.257443822561937,"CSCI"
401101,"Wet_BFL_Mag_50",0.000194130366141493,"Current","wet_bfl_mag_50",0.179983767534992,0,"CSCI"
401110,"Wet_BFL_Mag_50",0.18481079078108,"Current","wet_bfl_mag_50",0.180174219060874,0.085809865184387,"CSCI"
401120,"Wet_BFL_Mag_50",0.1069,"Current","wet_bfl_mag_50",0.180093826705897,0.0495882748849359,"CSCI"
401121,"Wet_BFL_Mag_50",0.0106999999999999,"Current","wet_bfl_mag_50",0.179994601228097,0.00488123022634896,"CSCI"
402020,"Wet_BFL_Mag_50",1.32105,"Current","wet_bfl_mag_50",0.181349831872712,0.615494132221092,"CSCI"
402021,"Wet_BFL_Mag_50",1.23895,"Current","wet_bfl_mag_50",0.181264687134326,0.57713130741201,"CSCI"
402022,"Wet_BFL_Mag_50",0.95010868757962,"Current","wet_bfl_mag_50",0.180965381315632,0.442276037378785,"CSCI"
402023,"Wet_BFL_Mag_50",0.98354395994296,"Current","wet_bfl_mag_50",0.181000008208617,0.457877534951727,"CSCI"
402030,"Wet_BFL_Mag_50",0.597307352879635,"Current","wet_bfl_mag_50",0.180600320772697,0.277794309924502,"CSCI"
402031,"Wet_BFL_Mag_50",0.69416369515283,"Current","wet_bfl_mag_50",0.180700485489229,0.322924538112644,"CSCI"
402040,"Wet_BFL_Mag_50",0.485375,"Current","wet_bfl_mag_50",0.180484619008115,0.225663707271825,"CSCI"
402041,"Wet_BFL_Mag_50",0.000950000000000006,"Current","wet_bfl_mag_50",0.179984546973669,0.000351183995389329,"CSCI"
402050,"Wet_BFL_Mag_50",0.14565,"Current","wet_bfl_mag_50",0.180133807446528,0.0676020027750911,"CSCI"
402051,"Wet_BFL_Mag_50",0.21425,"Current","wet_bfl_mag_50",0.180204603236705,0.0994997635439588,"CSCI"
402060,"Wet_BFL_Mag_50",0.158925758815069,"Current","wet_bfl_mag_50",0.180147506450074,0.0737742276598817,"CSCI"
403011,"Wet_BFL_Mag_50",0.585918146924233,"Current","wet_bfl_mag_50",0.18058854538412,0.272488789259328,"CSCI"
403020,"Wet_BFL_Mag_50",0.8765,"Current","wet_bfl_mag_50",0.180889167429573,0.407937098598499,"CSCI"
403030,"Wet_BFL_Mag_50",0.75005,"Current","wet_bfl_mag_50",0.180758300430409,0.348973645807036,"CSCI"
404010,"Wet_BFL_Mag_50",0.318646888863699,"Current","wet_bfl_mag_50",0.18031238337587,0.148061197580926,"CSCI"
405010,"Wet_BFL_Mag_50",0.45405,"Current","wet_bfl_mag_50",0.180452249466686,0.211079282320307,"CSCI"
405020,"Wet_BFL_Mag_50",0.111322973693558,"Current","wet_bfl_mag_50",0.180098389807766,0.0516442266781804,"CSCI"
501010,"Wet_BFL_Mag_50",0.563516928967727,"Current","wet_bfl_mag_50",0.180565386337206,0.262054245958538,"CSCI"
501011,"Wet_BFL_Mag_50",0.0367121730104935,"Current","wet_bfl_mag_50",0.180021427270951,0.0169679757120635,"CSCI"
501020,"Wet_BFL_Mag_50",0.43815,"Current","wet_bfl_mag_50",0.180435821008676,0.203677274063941,"CSCI"
502010,"Wet_BFL_Mag_50",0.527618230335425,"Current","wet_bfl_mag_50",0.180528278021123,0.245334718060195,"CSCI"
502011,"Wet_BFL_Mag_50",0.422604023191933,"Current","wet_bfl_mag_50",0.180419759468025,0.196440584142236,"CSCI"
502020,"Wet_BFL_Mag_50",0.195219995765584,"Current","wet_bfl_mag_50",0.180184961933199,0.0906501751877857,"CSCI"
502030,"Wet_BFL_Mag_50",0.213505868174704,"Current","wet_bfl_mag_50",0.180203835169813,0.0991537032215963,"CSCI"
101020,"Wet_BFL_Mag_50",-0.0211,"Current","wet_bfl_mag_50",0.501993884211463,0.785488362104422,"CSCI"
201031,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.501994553295044,1,"CSCI"
201091,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.501994553295044,1,"CSCI"
401070,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.5019914341935,0,"CSCI"
401100,"Wet_BFL_Mag_50",-0.021113201679613,"Current","wet_bfl_mag_50",0.501993883694272,0.785322547916459,"CSCI"
402010,"Wet_BFL_Mag_50",-0.0122462276440638,"Current","wet_bfl_mag_50",0.50199423106833,0.89669245787856,"CSCI"
403010,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.5019914341935,0,"CSCI"
