"","comid","comid_wy","wayr","WYT","abs_FFM_median_cfs","hydro","FlowMetric","Scenario","hydro.endpoints","PredictedProbability","PredictedProbabilityScaled","index"
"1700",20333306,"20333306_1991",1991,"wet",0.2805502,0.2505502,"ds_mag_50","Current","DS_Mag_50",0.669827068850956,0.997283884403797,"CSCI"
"1701",20328598,"20328598_2001",2001,"moderate",0.517728188,0.517728188,"ds_mag_50","Current","DS_Mag_50",0.669769442108948,0.994380698182442,"CSCI"
"1702",20328622,"20328622_2013",2013,"dry",0.635805028,0.385805028,"ds_mag_50","Current","DS_Mag_50",0.669797896818972,0.995814222258173,"CSCI"
"1703",20348733,"20348733_2009",2009,"moderate",1.507901515,1.507901515,"ds_mag_50","Current","DS_Mag_50",0.669555830428797,0.983619123522378,"CSCI"
"1704",20350847,"20350847_2001",2001,"moderate",1.409276973,1.409276973,"ds_mag_50","Current","DS_Mag_50",0.669577109997612,0.984691170090117,"CSCI"
"1705",20333748,"20333748_1997",1997,"moderate",7.546063853,7.546063853,"ds_mag_50","Current","DS_Mag_50",0.668251696286406,0.917917955261527,"CSCI"
"1706",22549421,"22549421_2002",2002,"dry",0.795223443,0.535223443,"ds_mag_50","Current","DS_Mag_50",0.669765668437035,0.994190583802876,"CSCI"
"1707",20331934,"20331934_1994",1994,"moderate",1.388890193,0.668890193,"ds_mag_50","Current","DS_Mag_50",0.669736836214622,0.992738040974248,"CSCI"
"1708",20332772,"20332772_1996",1996,"moderate",5.68283375,5.68283375,"ds_mag_50","Current","DS_Mag_50",0.668654397017365,0.938205675384355,"CSCI"
"1709",20329698,"20329698_2005",2005,"wet",1.22441317,0.25441317,"ds_mag_50","Current","DS_Mag_50",0.669826235695985,0.997241910765376,"CSCI"
"1710",20351009,"20351009_1990",1990,"dry",0.965634366,0.965634366,"ds_mag_50","Current","DS_Mag_50",0.669672823260445,0.989513122818581,"CSCI"
"1711",20341591,"20341591_1999",1999,"dry",1.176127539,1.146127539,"ds_mag_50","Current","DS_Mag_50",0.669633884623326,0.987551427417742,"CSCI"
"1712",948070423,"948070423_1997",1997,"moderate",0.28997619,0.16997619,"ds_mag_50","Current","DS_Mag_50",0.669844446593516,0.998159360285318,"CSCI"
"1713",20329684,"20329684_2012",2012,"dry",1.234947469,1.194947469,"ds_mag_50","Current","DS_Mag_50",0.669623352071729,0.9870208064316,"CSCI"
"1714",22549389,"22549389_1990",1990,"dry",0.454267899,0.434267899,"ds_mag_50","Current","DS_Mag_50",0.669787443931967,0.995287614706392,"CSCI"
"1715",20348329,"20348329_1994",1994,"moderate",1.050833666,1.050833666,"ds_mag_50","Current","DS_Mag_50",0.66965444310642,0.988587146300496,"CSCI"
"1716",20348769,"20348769_2004",2004,"dry",1.437520396,1.437520396,"ds_mag_50","Current","DS_Mag_50",0.669571016170901,0.984384168286314,"CSCI"
"1717",20341921,"20341921_2005",2005,"wet",1.255451881,1.185451881,"ds_mag_50","Current","DS_Mag_50",0.669625400690421,0.987124014097917,"CSCI"
"1718",20343039,"20343039_2004",2004,"dry",0.904497003,0.894497003,"ds_mag_50","Current","DS_Mag_50",0.669688169417819,0.990286249167313,"CSCI"
"1719",20333348,"20333348_1993",1993,"wet",2.89424975,2.89424975,"ds_mag_50","Current","DS_Mag_50",0.669256633767838,0.96854585036297,"CSCI"
"1720",22550563,"22550563_1997",1997,"moderate",0.610941642,0.590941642,"ds_mag_50","Current","DS_Mag_50",0.669753650049694,0.993585107676419,"CSCI"
"1721",948070178,"948070178_2002",2002,"dry",1.451571845,1.451571845,"ds_mag_50","Current","DS_Mag_50",0.669567984396241,0.98423143005904,"CSCI"
"1722",20331184,"20331184_1999",1999,"dry",1.582987512,1.552987512,"ds_mag_50","Current","DS_Mag_50",0.669546102288564,0.9831290280962,"CSCI"
"1723",20324967,"20324967_1994",1994,"moderate",0.843186896,0.693186896,"ds_mag_50","Current","DS_Mag_50",0.669731595223403,0.992474004296788,"CSCI"
"1724",22545291,"22545291_1993",1993,"wet",4.495925325,4.345925325,"ds_mag_50","Current","DS_Mag_50",0.668943191603424,0.952754900862567,"CSCI"
"1725",20333226,"20333226_2003",2003,"moderate",1.499709957,1.499709957,"ds_mag_50","Current","DS_Mag_50",0.669557597893825,0.98370816690634,"CSCI"
"1726",22549619,"22549619_2011",2011,"wet",1.091246836,1.051246836,"ds_mag_50","Current","DS_Mag_50",0.669654353971464,0.988582655757292,"CSCI"
"1727",20329632,"20329632_2002",2002,"dry",0.083007076,0.083007076,"ds_mag_50","Current","DS_Mag_50",0.669863203075085,0.999104295864778,"CSCI"
"1728",20331366,"20331366_1992",1992,"wet",12.73175849,12.66175849,"ds_mag_50","Current","DS_Mag_50",0.667144773812054,0.862152143007091,"CSCI"
"1729",20341559,"20341559_2002",2002,"dry",1.322490759,1.312490759,"ds_mag_50","Current","DS_Mag_50",0.669597992247646,0.985743200075797,"CSCI"
"1730",20329572,"20329572_1994",1994,"moderate",0.416754912,0.396754912,"ds_mag_50","Current","DS_Mag_50",0.669795535068898,0.995695239299289,"CSCI"
"1731",20348341,"20348341_2009",2009,"moderate",0.207571096,0.197571096,"ds_mag_50","Current","DS_Mag_50",0.669838495133925,0.997859530815875,"CSCI"
"1732",20325295,"20325295_2011",2011,"wet",0.933762571,0.343762571,"ds_mag_50","Current","DS_Mag_50",0.669806964760208,0.996271057420729,"CSCI"
"1733",20329888,"20329888_2006",2006,"moderate",0.374140776,0.324140776,"ds_mag_50","Current","DS_Mag_50",0.669811196850333,0.996484266519676,"CSCI"
"1734",20326487,"20326487_2011",2011,"wet",1.442857975,1.412857975,"ds_mag_50","Current","DS_Mag_50",0.669576337360505,0.984652245290185,"CSCI"
"1735",20343165,"20343165_2005",2005,"wet",0.368540959,0.228540959,"ds_mag_50","Current","DS_Mag_50",0.669831815724469,0.997523027851758,"CSCI"
"1736",20348871,"20348871_2014",2014,"dry",0.357527223,0.207527223,"ds_mag_50","Current","DS_Mag_50",0.66983634785877,0.997751352920921,"CSCI"
"1737",948070310,"948070310_2003",2003,"wet",16.08020246,15.65020246,"ds_mag_50","Current","DS_Mag_50",0.666497285546694,0.829532235218056,"CSCI"
"1738",948070507,"948070507_1997",1997,"wet",0.297271395,0.157271395,"ds_mag_50","Current","DS_Mag_50",0.669847186648849,0.998297401941181,"CSCI"
"1739",22545273,"22545273_2003",2003,"wet",10.07924043,9.889240426,"ds_mag_50","Current","DS_Mag_50",0.667744914927521,0.892386741677492,"CSCI"
"1740",22547363,"22547363_2008",2008,"wet",0.923363636,0.913363636,"ds_mag_50","Current","DS_Mag_50",0.669684099435427,0.990081206917999,"CSCI"
"1741",948070510,"948070510_2011",2011,"wet",0.381783217,0.231783217,"ds_mag_50","Current","DS_Mag_50",0.669831116448162,0.997487798906454,"CSCI"
"1742",20342571,"20342571_2013",2013,"dry",2.800009824,2.790009824,"ds_mag_50","Current","DS_Mag_50",0.669279135215803,0.969679454162468,"CSCI"
"1743",20334584,"20334584_1990",1990,"dry",0.371270813,0.371270813,"ds_mag_50","Current","DS_Mag_50",0.669801031650219,0.995972152388599,"CSCI"
"1744",20350501,"20350501_1994",1994,"moderate",1.634453963,1.574453963,"ds_mag_50","Current","DS_Mag_50",0.669541470452573,0.982895680140686,"CSCI"
"1745",20329782,"20329782_1991",1991,"wet",0.970317183,0.070317183,"ds_mag_50","Current","DS_Mag_50",0.669865939837643,0.999242171633446,"CSCI"
"1746",20324975,"20324975_2003",2003,"dry",1.237250833,1.177250833,"ds_mag_50","Current","DS_Mag_50",0.669627170014348,0.98721315113163,"CSCI"
"1747",20342657,"20342657_2006",2006,"dry",1.18431377,1.01431377,"ds_mag_50","Current","DS_Mag_50",0.669662321653778,0.988984060811663,"CSCI"
"1748",20348493,"20348493_2011",2011,"wet",0.381713703,0.231713703,"ds_mag_50","Current","DS_Mag_50",0.669831131440651,0.997488554215315,"CSCI"
"1749",20348517,"20348517_2014",2014,"dry",10.79083458,10.77083458,"ds_mag_50","Current","DS_Mag_50",0.667554143400764,0.88277583450821,"CSCI"
"1750",20350717,"20350717_2002",2002,"dry",1.222965368,1.222965368,"ds_mag_50","Current","DS_Mag_50",0.669617307333079,0.986716277642544,"CSCI"
"1751",20333436,"20333436_2011",2011,"wet",4.398064769,4.388064769,"ds_mag_50","Current","DS_Mag_50",0.66893409071908,0.952296406054287,"CSCI"
"1752",20342983,"20342983_2006",2006,"moderate",0.592487929,0.562487929,"ds_mag_50","Current","DS_Mag_50",0.669759787528898,0.993894308655663,"CSCI"
"1753",20343467,"20343467_1996",1996,"dry",1.070264735,1.070264735,"ds_mag_50","Current","DS_Mag_50",0.669650251144468,0.988375958824795,"CSCI"
"1754",948070505,"948070505_1996",1996,"moderate",1.070208208,1.070208208,"ds_mag_50","Current","DS_Mag_50",0.669650263339361,0.988376573193086,"CSCI"
"1755",20341687,"20341687_1991",1991,"wet",1.111787962,1.031787962,"ds_mag_50","Current","DS_Mag_50",0.669658551905491,0.988794144101058,"CSCI"
"1756",20329906,"20329906_2011",2011,"wet",0.151538711,0.101538711,"ds_mag_50","Current","DS_Mag_50",0.669859206434048,0.998902948490536,"CSCI"
"1757",20332522,"20332522_2006",2006,"moderate",0.23065318,0.23065318,"ds_mag_50","Current","DS_Mag_50",0.669831360169783,0.997500077394344,"CSCI"
"1758",20329482,"20329482_1996",1996,"moderate",0.554675158,0.544675158,"ds_mag_50","Current","DS_Mag_50",0.669763629722506,0.994087875099881,"CSCI"
"1759",20331402,"20331402_2007",2007,"dry",1.172881036,1.002881036,"ds_mag_50","Current","DS_Mag_50",0.669664788052412,0.989108315875911,"CSCI"
"1760",20329528,"20329528_1994",1994,"moderate",0.519911921,0.459911921,"ds_mag_50","Current","DS_Mag_50",0.669781912741842,0.995008958054965,"CSCI"
"1761",20333148,"20333148_2007",2007,"dry",0.160213203,0.160213203,"ds_mag_50","Current","DS_Mag_50",0.66984655218732,0.998265438309273,"CSCI"
"1762",22545147,"22545147_2012",2012,"dry",2.094075591,2.094075591,"ds_mag_50","Current","DS_Mag_50",0.669429341184179,0.977246703022274,"CSCI"
"1763",22549067,"22549067_2000",2000,"moderate",1.846580003,1.846580003,"ds_mag_50","Current","DS_Mag_50",0.669482750715127,0.979937429739313,"CSCI"
"1764",20333152,"20333152_2001",2001,"dry",0.131158425,0.131158425,"ds_mag_50","Current","DS_Mag_50",0.669852818421944,0.998581125876998,"CSCI"
"1765",20330030,"20330030_2002",2002,"dry",0.075838911,0.075838911,"ds_mag_50","Current","DS_Mag_50",0.669864748996987,0.999182178094623,"CSCI"
"1766",20341617,"20341617_2006",2006,"dry",3.458031718,3.458031718,"ds_mag_50","Current","DS_Mag_50",0.669134921198261,0.962414074686459,"CSCI"
"1767",22545447,"22545447_2012",2012,"dry",2.522743423,2.312743423,"ds_mag_50","Current","DS_Mag_50",0.669382149046167,0.974869203270288,"CSCI"
"1768",20342523,"20342523_1994",1994,"moderate",0.311387529,0.311387529,"ds_mag_50","Current","DS_Mag_50",0.669813947495793,0.996622841697102,"CSCI"
"1769",948070315,"948070315_2004",2004,"moderate",2.217181735,2.207181735,"ds_mag_50","Current","DS_Mag_50",0.669404931431626,0.976016960461621,"CSCI"
"1770",20343427,"20343427_1997",1997,"moderate",0.223340493,0.223340493,"ds_mag_50","Current","DS_Mag_50",0.669832937337117,0.99757953374243,"CSCI"
"1771",20326343,"20326343_2001",2001,"dry",0.469305361,0.459305361,"ds_mag_50","Current","DS_Mag_50",0.669782043572044,0.995015549169226,"CSCI"
"1772",20343171,"20343171_2000",2000,"dry",0.856279221,0.826279221,"ds_mag_50","Current","DS_Mag_50",0.669702885407173,0.991027628187533,"CSCI"
"1773",20342559,"20342559_2007",2007,"dry",0.136703213,0.136703213,"ds_mag_50","Current","DS_Mag_50",0.669851622583957,0.998520880576869,"CSCI"
"1774",20329678,"20329678_1996",1996,"moderate",0.295174992,0.145174992,"ds_mag_50","Current","DS_Mag_50",0.669849795480978,0.998428832683705,"CSCI"
"1775",20343397,"20343397_2012",2012,"dry",0.613465118,0.603465118,"ds_mag_50","Current","DS_Mag_50",0.669750948711737,0.993449016569049,"CSCI"
"1776",20344491,"20344491_2004",2004,"dry",1.513152847,1.183152847,"ds_mag_50","Current","DS_Mag_50",0.669625896692863,0.987149002278847,"CSCI"
"1777",20348859,"20348859_2013",2013,"dry",0.167964286,0.037964286,"ds_mag_50","Current","DS_Mag_50",0.669872917164914,0.999593683443567,"CSCI"
"1778",20331942,"20331942_1994",1994,"moderate",5.127275891,5.057275891,"ds_mag_50","Current","DS_Mag_50",0.66878954380387,0.945014255477075,"CSCI"
"1779",20348835,"20348835_1992",1992,"wet",0.232941558,0.122941558,"ds_mag_50","Current","DS_Mag_50",0.669854590540066,0.998670403679888,"CSCI"
"1780",20325317,"20325317_2009",2009,"moderate",1.828339494,1.358339494,"ds_mag_50","Current","DS_Mag_50",0.669588100170636,0.985244845654293,"CSCI"
"1781",20331614,"20331614_1999",1999,"dry",3.071861971,2.851861971,"ds_mag_50","Current","DS_Mag_50",0.669265783775693,0.96900681997196,"CSCI"
"1782",20343521,"20343521_1990",1990,"dry",0.685448551,0.685448551,"ds_mag_50","Current","DS_Mag_50",0.669733264450267,0.992558098525657,"CSCI"
"1783",20341705,"20341705_2000",2000,"dry",0.660557526,0.660557526,"ds_mag_50","Current","DS_Mag_50",0.669738633627164,0.992828593088497,"CSCI"
"1784",20348411,"20348411_2009",2009,"moderate",0.422308192,0.392308192,"ds_mag_50","Current","DS_Mag_50",0.66979649417062,0.995743558027839,"CSCI"
"1785",20351689,"20351689_1995",1995,"wet",2.915061439,2.885061439,"ds_mag_50","Current","DS_Mag_50",0.669258617206946,0.968645774337283,"CSCI"
"1786",20332472,"20332472_2000",2000,"moderate",0.103997919,0.103997919,"ds_mag_50","Current","DS_Mag_50",0.669858676064991,0.998876228948778,"CSCI"
"1787",20348807,"20348807_2000",2000,"moderate",0.141112804,0.141112804,"ds_mag_50","Current","DS_Mag_50",0.66985067157102,0.998472969354428,"CSCI"
"1788",20325381,"20325381_2010",2010,"wet",0.340043457,0.330043457,"ds_mag_50","Current","DS_Mag_50",0.669809923744523,0.996420128532396,"CSCI"
"1789",20348687,"20348687_2012",2012,"moderate",0.254880203,0.194880203,"ds_mag_50","Current","DS_Mag_50",0.669839075487669,0.997888768543614,"CSCI"
"1790",20332668,"20332668_2012",2012,"dry",15.9576665,15.9176665,"ds_mag_50","Current","DS_Mag_50",0.666439305036278,0.826611226445377,"CSCI"
"1791",20333468,"20333468_2009",2009,"moderate",0.928749417,0.928749417,"ds_mag_50","Current","DS_Mag_50",0.669680780336958,0.989913993561762,"CSCI"
"1792",20350895,"20350895_1999",1999,"dry",0.076228105,0.076228105,"ds_mag_50","Current","DS_Mag_50",0.669864665061579,0.9991779495002,"CSCI"
"1793",22545315,"22545315_2004",2004,"moderate",3.354154429,3.344154429,"ds_mag_50","Current","DS_Mag_50",0.669159507522612,0.963652712784018,"CSCI"
"1794",20333364,"20333364_1992",1992,"moderate",1.663852398,1.663852398,"ds_mag_50","Current","DS_Mag_50",0.669522180515969,0.98192386955056,"CSCI"
"1795",20334636,"20334636_2001",2001,"moderate",4.232481935,4.232481935,"ds_mag_50","Current","DS_Mag_50",0.668967691421384,0.953989180841786,"CSCI"
"1796",20343279,"20343279_2009",2009,"moderate",0.673232268,0.653232268,"ds_mag_50","Current","DS_Mag_50",0.669740213730686,0.992908197359268,"CSCI"
"1797",20334654,"20334654_2013",2013,"dry",2.753697053,2.753697053,"ds_mag_50","Current","DS_Mag_50",0.669286973584462,0.970074344504976,"CSCI"
"1798",948070163,"948070163_2002",2002,"dry",1.05137013,0.73137013,"ds_mag_50","Current","DS_Mag_50",0.669723358712313,0.992059055877429,"CSCI"
"1799",20343343,"20343343_1994",1994,"moderate",2.163405678,2.163405678,"ds_mag_50","Current","DS_Mag_50",0.669414378972858,0.976492919548914,"CSCI"
"1800",20348677,"20348677_1992",1992,"wet",0.354796287,0.314796287,"ds_mag_50","Current","DS_Mag_50",0.669813212289284,0.996585802618847,"CSCI"
"1801",20343423,"20343423_2004",2004,"dry",1.516528055,1.196528055,"ds_mag_50","Current","DS_Mag_50",0.669623011068733,0.987003626990855,"CSCI"
"1802",20346073,"20346073_2000",2000,"dry",0.319591076,0.289591076,"ds_mag_50","Current","DS_Mag_50",0.669818648570856,0.996859677858108,"CSCI"
"1803",20341985,"20341985_2002",2002,"dry",1.23342674,1.23342674,"ds_mag_50","Current","DS_Mag_50",0.669615050323652,0.986602571428362,"CSCI"
"1804",22547113,"22547113_2008",2008,"wet",0.58427306,0.50427306,"ds_mag_50","Current","DS_Mag_50",0.669772344323203,0.99452690926676,"CSCI"
"1805",20341621,"20341621_2003",2003,"moderate",0.368474525,0.318474525,"ds_mag_50","Current","DS_Mag_50",0.669812418959956,0.996545835362434,"CSCI"
"1806",20348471,"20348471_2011",2011,"wet",0.417591658,0.267591658,"ds_mag_50","Current","DS_Mag_50",0.669823393387146,0.997098717664883,"CSCI"
"1807",20334392,"20334392_1995",1995,"wet",3.546424992,2.406424992,"ds_mag_50","Current","DS_Mag_50",0.669361929969526,0.973850583395755,"CSCI"
"1808",20348227,"20348227_2006",2006,"moderate",0.548644689,0.328644689,"ds_mag_50","Current","DS_Mag_50",0.669810225434721,0.996435327427798,"CSCI"
"1809",20328682,"20328682_1992",1992,"wet",2.442221945,2.442221945,"ds_mag_50","Current","DS_Mag_50",0.66935420383062,0.973461347092731,"CSCI"
"1810",20332438,"20332438_2007",2007,"dry",0.334016151,0.244016151,"ds_mag_50","Current","DS_Mag_50",0.669828478094629,0.997354880900759,"CSCI"
"1811",20329796,"20329796_2002",2002,"dry",0.218221612,0.218221612,"ds_mag_50","Current","DS_Mag_50",0.669834041351999,0.997635153072654,"CSCI"
"1812",22549443,"22549443_1996",1996,"moderate",0.525455711,0.525455711,"ds_mag_50","Current","DS_Mag_50",0.669767775309045,0.994296726221761,"CSCI"
"1813",20331288,"20331288_2000",2000,"moderate",12.90128996,12.90128996,"ds_mag_50","Current","DS_Mag_50",0.667092899181048,0.859538743242914,"CSCI"
"1814",20330936,"20330936_2014",2014,"dry",0.239001665,0.239001665,"ds_mag_50","Current","DS_Mag_50",0.669829559601541,0.997409366298585,"CSCI"
"1815",20326377,"20326377_1997",1997,"moderate",0.711884449,0.711884449,"ds_mag_50","Current","DS_Mag_50",0.66972756198447,0.992270813151695,"CSCI"
"1816",20325219,"20325219_1992",1992,"wet",0.374238761,0.264238761,"ds_mag_50","Current","DS_Mag_50",0.669824116534163,0.997135149196207,"CSCI"
"1817",20348421,"20348421_1996",1996,"moderate",0.535329504,0.515329504,"ds_mag_50","Current","DS_Mag_50",0.669769959495898,0.994406763696689,"CSCI"
"1818",20332860,"20332860_1995",1995,"wet",2.693631452,1.243631452,"ds_mag_50","Current","DS_Mag_50",0.669612848680319,0.986491654510881,"CSCI"
"1819",20333374,"20333374_2007",2007,"dry",1.728510406,1.728510406,"ds_mag_50","Current","DS_Mag_50",0.669508228586702,0.981220983227331,"CSCI"
"1820",20333100,"20333100_2000",2000,"moderate",0.660572011,0.660572011,"ds_mag_50","Current","DS_Mag_50",0.669738630502656,0.992828435678444,"CSCI"
"1821",22545285,"22545285_2008",2008,"wet",1.712228605,1.712228605,"ds_mag_50","Current","DS_Mag_50",0.669511741907938,0.981397981361305,"CSCI"
"1822",20325081,"20325081_2001",2001,"dry",0.479039128,0.449039128,"ds_mag_50","Current","DS_Mag_50",0.669784257913452,0.995127105804921,"CSCI"
"1823",20331150,"20331150_2005",2005,"wet",0.712114053,0.702114053,"ds_mag_50","Current","DS_Mag_50",0.669729669554362,0.992376990729302,"CSCI"
"1824",20342609,"20342609_1991",1991,"wet",1.113171745,1.043171745,"ds_mag_50","Current","DS_Mag_50",0.669656096043648,0.988670419871391,"CSCI"
"1825",20332830,"20332830_2012",2012,"moderate",0.23199309,0.17199309,"ds_mag_50","Current","DS_Mag_50",0.669844011605697,0.998137445969144,"CSCI"
"1826",20343263,"20343263_2009",2009,"moderate",1.559391359,1.549391359,"ds_mag_50","Current","DS_Mag_50",0.669546878230609,0.983168119396056,"CSCI"
"1827",20334550,"20334550_1991",1991,"wet",0.218406094,0.038406094,"ds_mag_50","Current","DS_Mag_50",0.669872821883718,0.999588883258013,"CSCI"
"1828",20331214,"20331214_1994",1994,"wet",4.960927323,4.950927323,"ds_mag_50","Current","DS_Mag_50",0.668812516796548,0.946171615297888,"CSCI"
"1829",948070316,"948070316_2010",2010,"wet",1.479935564,1.469935564,"ds_mag_50","Current","DS_Mag_50",0.669564022174526,0.984031816700942,"CSCI"
"1830",20350529,"20350529_2007",2007,"dry",0.238325924,0.138325924,"ds_mag_50","Current","DS_Mag_50",0.669851272615345,0.998503249456025,"CSCI"
"1831",20329696,"20329696_2000",2000,"moderate",0.515405428,0.505405428,"ds_mag_50","Current","DS_Mag_50",0.669772100076708,0.99451460433623,"CSCI"
"1832",20329922,"20329922_1999",1999,"dry",0.132350733,0.122350733,"ds_mag_50","Current","DS_Mag_50",0.669854717962131,0.998676823095091,"CSCI"
"1833",20341733,"20341733_1995",1995,"wet",1.076119297,1.066119297,"ds_mag_50","Current","DS_Mag_50",0.669651145462857,0.98842101382413,"CSCI"
"1834",20332744,"20332744_1992",1992,"moderate",3.254485348,3.254485348,"ds_mag_50","Current","DS_Mag_50",0.669178866598535,0.964628006554232,"CSCI"
"1835",20341561,"20341561_1994",1994,"moderate",1.532713786,1.522713786,"ds_mag_50","Current","DS_Mag_50",0.669552634422548,0.983458111447392,"CSCI"
"1836",20348199,"20348199_1996",1996,"moderate",1.578857726,1.428857726,"ds_mag_50","Current","DS_Mag_50",0.669572885242535,0.984478330524629,"CSCI"
"1837",20325367,"20325367_2011",2011,"wet",0.284581169,0.264581169,"ds_mag_50","Current","DS_Mag_50",0.669824042684235,0.997131428699701,"CSCI"
"1838",20325017,"20325017_2002",2002,"dry",2.849495338,2.829495338,"ds_mag_50","Current","DS_Mag_50",0.669270611881457,0.969250055831582,"CSCI"
"1839",20333586,"20333586_1994",1994,"moderate",0.836586414,0.836586414,"ds_mag_50","Current","DS_Mag_50",0.669700661953341,0.990915612475648,"CSCI"
"1840",20328592,"20328592_1990",1990,"dry",0.303759074,0.303759074,"ds_mag_50","Current","DS_Mag_50",0.669815592810456,0.996705731249618,"CSCI"
"1841",20344489,"20344489_1995",1995,"wet",1.697064269,1.197064269,"ds_mag_50","Current","DS_Mag_50",0.669622895383383,0.986997798861374,"CSCI"
"1842",20348707,"20348707_1990",1990,"dry",1.63969672,1.63969672,"ds_mag_50","Current","DS_Mag_50",0.669527392760718,0.982186458005298,"CSCI"
"1843",20333702,"20333702_1994",1994,"moderate",5.806502581,5.806502581,"ds_mag_50","Current","DS_Mag_50",0.668627676059468,0.936859496265367,"CSCI"
"1844",20330036,"20330036_2000",2000,"dry",0.408688645,0.318688645,"ds_mag_50","Current","DS_Mag_50",0.66981237277812,0.996543508760826,"CSCI"
"1845",20333192,"20333192_1992",1992,"moderate",2.033573593,2.033573593,"ds_mag_50","Current","DS_Mag_50",0.669442397914662,0.977904489992568,"CSCI"
"1846",948070214,"948070214_1994",1994,"moderate",0.16207018,0.15207018,"ds_mag_50","Current","DS_Mag_50",0.669848308396554,0.998353914635925,"CSCI"
"1847",20330870,"20330870_1992",1992,"moderate",0.334765818,0.214765818,"ds_mag_50","Current","DS_Mag_50",0.669834786679461,0.997672702035934,"CSCI"
"1848",20331964,"20331964_1992",1992,"wet",4.383941475,4.373941475,"ds_mag_50","Current","DS_Mag_50",0.668937140950557,0.952450074120331,"CSCI"
"1849",20331146,"20331146_2010",2010,"wet",0.514543207,0.504543207,"ds_mag_50","Current","DS_Mag_50",0.669772286053763,0.994523973702003,"CSCI"
"1850",22548467,"22548467_1996",1996,"moderate",5.093984682,3.633984682,"ds_mag_50","Current","DS_Mag_50",0.669096930800973,0.960500150801343,"CSCI"
"1851",22548537,"22548537_2011",2011,"wet",0.898102731,0.888102731,"ds_mag_50","Current","DS_Mag_50",0.66968954880892,0.990355741717093,"CSCI"
"1852",20350765,"20350765_1992",1992,"wet",13.30891225,13.26891225,"ds_mag_50","Current","DS_Mag_50",0.667013276418389,0.855527416220011,"CSCI"
"1853",20334440,"20334440_2000",2000,"dry",0.550320263,0.340320263,"ds_mag_50","Current","DS_Mag_50",0.669807707209955,0.996308461407133,"CSCI"
"1854",20348705,"20348705_2007",2007,"dry",0.272561772,0.222561772,"ds_mag_50","Current","DS_Mag_50",0.669833105287923,0.997587994961116,"CSCI"
"1855",948070222,"948070222_2013",2013,"dry",0.443408342,0.333408342,"ds_mag_50","Current","DS_Mag_50",0.669809197996136,0.996383565946248,"CSCI"
"1856",20332746,"20332746_2008",2008,"wet",1.073112138,1.043112138,"ds_mag_50","Current","DS_Mag_50",0.669656108902891,0.988671067709104,"CSCI"
"1857",22549099,"22549099_2004",2004,"dry",1.294633949,1.294633949,"ds_mag_50","Current","DS_Mag_50",0.669601844896547,0.9859372932488,"CSCI"
"1858",22547091,"22547091_2000",2000,"moderate",10.31593615,10.13593615,"ds_mag_50","Current","DS_Mag_50",0.667691537039067,0.889697609082392,"CSCI"
"1859",20334560,"20334560_1999",1999,"dry",0.143470946,0.143470946,"ds_mag_50","Current","DS_Mag_50",0.669850162991865,0.998447347569422,"CSCI"
"1860",20328596,"20328596_1990",1990,"dry",0.336430736,0.336430736,"ds_mag_50","Current","DS_Mag_50",0.669808546116534,0.996350724806686,"CSCI"
"1861",20330014,"20330014_2012",2012,"dry",0.132594572,0.132594572,"ds_mag_50","Current","DS_Mag_50",0.66985250869,0.998565521845223,"CSCI"
"1862",20343373,"20343373_1992",1992,"wet",1.078673743,1.008673743,"ds_mag_50","Current","DS_Mag_50",0.669663538385333,0.989045358711967,"CSCI"
"1863",20331988,"20331988_2009",2009,"moderate",9.519766817,9.299766817,"ds_mag_50","Current","DS_Mag_50",0.66787244268425,0.898811481533978,"CSCI"
"1864",20334708,"20334708_2013",2013,"dry",0.706936647,0.566936647,"ds_mag_50","Current","DS_Mag_50",0.669758827942158,0.993845965492312,"CSCI"
"1865",20333300,"20333300_2009",2009,"moderate",0.321533883,0.321533883,"ds_mag_50","Current","DS_Mag_50",0.669811759111101,0.996512592738641,"CSCI"
"1866",22548571,"22548571_2000",2000,"moderate",12.00896712,8.258967116,"ds_mag_50","Current","DS_Mag_50",0.668097551021918,0.910152248015929,"CSCI"
"1867",20341961,"20341961_2003",2003,"moderate",1.031584332,0.831584332,"ds_mag_50","Current","DS_Mag_50",0.6697017409967,0.990969973761796,"CSCI"
"1868",20333528,"20333528_2003",2003,"moderate",2.288673327,2.288673327,"ds_mag_50","Current","DS_Mag_50",0.669387343938345,0.975130917517281,"CSCI"
"1869",22548207,"22548207_1999",1999,"dry",2.551459624,2.551459624,"ds_mag_50","Current","DS_Mag_50",0.669330626245745,0.972273528431471,"CSCI"
"1870",20333004,"20333004_2012",2012,"dry",2.308307359,2.208307359,"ds_mag_50","Current","DS_Mag_50",0.669404688502985,0.976004721923418,"CSCI"
"1871",20334646,"20334646_2001",2001,"moderate",6.480813853,6.480813853,"ds_mag_50","Current","DS_Mag_50",0.668481959413933,0.929518415669822,"CSCI"
"1872",20325111,"20325111_1991",1991,"wet",1.445517899,0.955517899,"ds_mag_50","Current","DS_Mag_50",0.669675005664399,0.989623070472505,"CSCI"
"1873",20329636,"20329636_1994",1994,"moderate",0.264274476,0.214274476,"ds_mag_50","Current","DS_Mag_50",0.669834892649449,0.99767804071372,"CSCI"
"1874",22549701,"22549701_1994",1994,"moderate",2.516456876,2.516456876,"ds_mag_50","Current","DS_Mag_50",0.669338181243131,0.97265414277042,"CSCI"
