COMID,FlowMetric,PredictedProbabilityScaled,Index,IndexCode
22549543,Wet_BFL_Mag_50,9.800744e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549409,Wet_BFL_Mag_50,9.779550e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331306,Wet_BFL_Mag_50,6.661347e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549415,Wet_BFL_Mag_50,9.968618e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343507,Wet_BFL_Mag_50,9.575896e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333046,Wet_BFL_Mag_50,9.824543e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549505,Wet_BFL_Mag_50,9.932849e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334486,Wet_BFL_Mag_50,9.771824e-01,ASCI,ASCI_Wet_BFL_Mag_50
22547077,Wet_BFL_Mag_50,9.924155e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545303,Wet_BFL_Mag_50,9.010181e-01,ASCI,ASCI_Wet_BFL_Mag_50
20326313,Wet_BFL_Mag_50,8.636138e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348637,Wet_BFL_Mag_50,9.745775e-01,ASCI,ASCI_Wet_BFL_Mag_50
20328674,Wet_BFL_Mag_50,8.722560e-01,ASCI,ASCI_Wet_BFL_Mag_50
20328616,Wet_BFL_Mag_50,9.442892e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342671,Wet_BFL_Mag_50,8.423036e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331250,Wet_BFL_Mag_50,9.077879e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333434,Wet_BFL_Mag_50,9.753643e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348259,Wet_BFL_Mag_50,9.812211e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325389,Wet_BFL_Mag_50,9.625241e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348657,Wet_BFL_Mag_50,9.391343e-01,ASCI,ASCI_Wet_BFL_Mag_50
20326479,Wet_BFL_Mag_50,9.952603e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348639,Wet_BFL_Mag_50,8.996524e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331316,Wet_BFL_Mag_50,7.223621e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333040,Wet_BFL_Mag_50,9.616350e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548461,Wet_BFL_Mag_50,9.890831e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331562,Wet_BFL_Mag_50,8.688753e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332694,Wet_BFL_Mag_50,3.070849e-01,ASCI,ASCI_Wet_BFL_Mag_50
20324993,Wet_BFL_Mag_50,9.093822e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333324,Wet_BFL_Mag_50,9.751424e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348645,Wet_BFL_Mag_50,9.581364e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348727,Wet_BFL_Mag_50,9.730513e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332538,Wet_BFL_Mag_50,9.883515e-01,ASCI,ASCI_Wet_BFL_Mag_50
20326495,Wet_BFL_Mag_50,8.097625e-01,ASCI,ASCI_Wet_BFL_Mag_50
22547359,Wet_BFL_Mag_50,9.338633e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325173,Wet_BFL_Mag_50,5.540351e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333580,Wet_BFL_Mag_50,8.198712e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350725,Wet_BFL_Mag_50,9.310613e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548247,Wet_BFL_Mag_50,4.654122e-01,ASCI,ASCI_Wet_BFL_Mag_50
948070205,Wet_BFL_Mag_50,8.586657e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333552,Wet_BFL_Mag_50,9.328642e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341925,Wet_BFL_Mag_50,9.166652e-01,ASCI,ASCI_Wet_BFL_Mag_50
22547429,Wet_BFL_Mag_50,9.554871e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333674,Wet_BFL_Mag_50,7.688970e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343167,Wet_BFL_Mag_50,3.343246e-01,ASCI,ASCI_Wet_BFL_Mag_50
20328656,Wet_BFL_Mag_50,5.803251e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331466,Wet_BFL_Mag_50,8.405301e-01,ASCI,ASCI_Wet_BFL_Mag_50
20330006,Wet_BFL_Mag_50,9.296989e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341937,Wet_BFL_Mag_50,9.901955e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334538,Wet_BFL_Mag_50,8.953732e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332592,Wet_BFL_Mag_50,8.798921e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545431,Wet_BFL_Mag_50,7.050328e-01,ASCI,ASCI_Wet_BFL_Mag_50
20330046,Wet_BFL_Mag_50,9.863361e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325115,Wet_BFL_Mag_50,8.926271e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334518,Wet_BFL_Mag_50,8.819461e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331164,Wet_BFL_Mag_50,9.517753e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350943,Wet_BFL_Mag_50,9.813120e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549395,Wet_BFL_Mag_50,9.244988e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348827,Wet_BFL_Mag_50,9.449514e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348735,Wet_BFL_Mag_50,9.535102e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343339,Wet_BFL_Mag_50,9.825941e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549093,Wet_BFL_Mag_50,9.664237e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350905,Wet_BFL_Mag_50,9.741213e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348237,Wet_BFL_Mag_50,9.484708e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329974,Wet_BFL_Mag_50,9.979581e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333102,Wet_BFL_Mag_50,9.843249e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341771,Wet_BFL_Mag_50,9.187313e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343361,Wet_BFL_Mag_50,9.797198e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341653,Wet_BFL_Mag_50,9.631735e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332982,Wet_BFL_Mag_50,9.810498e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348483,Wet_BFL_Mag_50,9.335899e-01,ASCI,ASCI_Wet_BFL_Mag_50
948070494,Wet_BFL_Mag_50,9.594074e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341553,Wet_BFL_Mag_50,8.517296e-01,ASCI,ASCI_Wet_BFL_Mag_50
948070506,Wet_BFL_Mag_50,9.971991e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348809,Wet_BFL_Mag_50,9.395220e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331130,Wet_BFL_Mag_50,9.610492e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333548,Wet_BFL_Mag_50,9.567647e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343431,Wet_BFL_Mag_50,9.591534e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325093,Wet_BFL_Mag_50,9.156721e-01,ASCI,ASCI_Wet_BFL_Mag_50
22550535,Wet_BFL_Mag_50,9.900239e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548497,Wet_BFL_Mag_50,9.274960e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343471,Wet_BFL_Mag_50,9.770371e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333592,Wet_BFL_Mag_50,9.517646e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334482,Wet_BFL_Mag_50,9.751341e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548521,Wet_BFL_Mag_50,9.784160e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545327,Wet_BFL_Mag_50,3.953689e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350773,Wet_BFL_Mag_50,9.699136e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329506,Wet_BFL_Mag_50,9.857454e-01,ASCI,ASCI_Wet_BFL_Mag_50
20351075,Wet_BFL_Mag_50,9.141654e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348415,Wet_BFL_Mag_50,9.136337e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341659,Wet_BFL_Mag_50,9.225806e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350785,Wet_BFL_Mag_50,9.466590e-01,ASCI,ASCI_Wet_BFL_Mag_50
20326387,Wet_BFL_Mag_50,9.340432e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342629,Wet_BFL_Mag_50,9.732063e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332738,Wet_BFL_Mag_50,9.790208e-01,ASCI,ASCI_Wet_BFL_Mag_50
20328606,Wet_BFL_Mag_50,9.676198e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333556,Wet_BFL_Mag_50,9.572013e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341671,Wet_BFL_Mag_50,9.631308e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334598,Wet_BFL_Mag_50,9.611956e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350883,Wet_BFL_Mag_50,9.795514e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348933,Wet_BFL_Mag_50,9.476987e-01,ASCI,ASCI_Wet_BFL_Mag_50
22547085,Wet_BFL_Mag_50,9.503010e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350513,Wet_BFL_Mag_50,9.622388e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332938,Wet_BFL_Mag_50,9.789305e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343243,Wet_BFL_Mag_50,9.668363e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333654,Wet_BFL_Mag_50,8.795344e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333546,Wet_BFL_Mag_50,8.110608e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331408,Wet_BFL_Mag_50,8.186484e-01,ASCI,ASCI_Wet_BFL_Mag_50
20328666,Wet_BFL_Mag_50,8.865266e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333630,Wet_BFL_Mag_50,5.438548e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342521,Wet_BFL_Mag_50,9.594449e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331360,Wet_BFL_Mag_50,7.645116e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350543,Wet_BFL_Mag_50,8.649338e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325281,Wet_BFL_Mag_50,9.569560e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325189,Wet_BFL_Mag_50,9.563308e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331560,Wet_BFL_Mag_50,8.578011e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332430,Wet_BFL_Mag_50,9.880611e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331410,Wet_BFL_Mag_50,3.866536e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334610,Wet_BFL_Mag_50,9.575755e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331470,Wet_BFL_Mag_50,8.837231e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325539,Wet_BFL_Mag_50,9.729868e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332726,Wet_BFL_Mag_50,9.771948e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545487,Wet_BFL_Mag_50,8.571174e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549655,Wet_BFL_Mag_50,7.325785e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331590,Wet_BFL_Mag_50,8.301413e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348545,Wet_BFL_Mag_50,9.706686e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348619,Wet_BFL_Mag_50,9.636556e-01,ASCI,ASCI_Wet_BFL_Mag_50
20344453,Wet_BFL_Mag_50,9.845080e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350961,Wet_BFL_Mag_50,9.801421e-01,ASCI,ASCI_Wet_BFL_Mag_50
20344483,Wet_BFL_Mag_50,9.063304e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545425,Wet_BFL_Mag_50,9.179998e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331342,Wet_BFL_Mag_50,7.807344e-01,ASCI,ASCI_Wet_BFL_Mag_50
20328652,Wet_BFL_Mag_50,5.879473e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333456,Wet_BFL_Mag_50,5.013785e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548475,Wet_BFL_Mag_50,9.917839e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329840,Wet_BFL_Mag_50,9.932982e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334492,Wet_BFL_Mag_50,9.726856e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343365,Wet_BFL_Mag_50,9.818823e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331956,Wet_BFL_Mag_50,8.383387e-01,ASCI,ASCI_Wet_BFL_Mag_50
22547541,Wet_BFL_Mag_50,9.972803e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549723,Wet_BFL_Mag_50,5.278868e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325133,Wet_BFL_Mag_50,9.789528e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343193,Wet_BFL_Mag_50,8.768072e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329938,Wet_BFL_Mag_50,9.968072e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333576,Wet_BFL_Mag_50,8.120090e-01,ASCI,ASCI_Wet_BFL_Mag_50
20344505,Wet_BFL_Mag_50,9.842869e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329468,Wet_BFL_Mag_50,9.906901e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548577,Wet_BFL_Mag_50,6.844587e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332776,Wet_BFL_Mag_50,8.726882e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332920,Wet_BFL_Mag_50,9.612893e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348863,Wet_BFL_Mag_50,9.361471e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549103,Wet_BFL_Mag_50,9.885665e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545249,Wet_BFL_Mag_50,4.978081e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343125,Wet_BFL_Mag_50,9.637586e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342683,Wet_BFL_Mag_50,8.313421e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343529,Wet_BFL_Mag_50,9.580053e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329182,Wet_BFL_Mag_50,5.741928e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332996,Wet_BFL_Mag_50,9.510687e-01,ASCI,ASCI_Wet_BFL_Mag_50
20326349,Wet_BFL_Mag_50,8.719804e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348585,Wet_BFL_Mag_50,9.737210e-01,ASCI,ASCI_Wet_BFL_Mag_50
20344365,Wet_BFL_Mag_50,9.540326e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325329,Wet_BFL_Mag_50,9.474415e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342689,Wet_BFL_Mag_50,8.413280e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545371,Wet_BFL_Mag_50,9.054112e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350945,Wet_BFL_Mag_50,9.700081e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329472,Wet_BFL_Mag_50,9.887032e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350787,Wet_BFL_Mag_50,6.623779e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350757,Wet_BFL_Mag_50,9.738864e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341953,Wet_BFL_Mag_50,9.906636e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350897,Wet_BFL_Mag_50,9.847236e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331384,Wet_BFL_Mag_50,7.897733e-01,ASCI,ASCI_Wet_BFL_Mag_50
20351081,Wet_BFL_Mag_50,9.916041e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549695,Wet_BFL_Mag_50,7.960353e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348385,Wet_BFL_Mag_50,9.473744e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350839,Wet_BFL_Mag_50,9.787943e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342511,Wet_BFL_Mag_50,9.598139e-01,ASCI,ASCI_Wet_BFL_Mag_50
22547569,Wet_BFL_Mag_50,9.981484e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334544,Wet_BFL_Mag_50,9.960183e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348577,Wet_BFL_Mag_50,9.718550e-01,ASCI,ASCI_Wet_BFL_Mag_50
20330004,Wet_BFL_Mag_50,9.854984e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342681,Wet_BFL_Mag_50,9.801561e-01,ASCI,ASCI_Wet_BFL_Mag_50
20330874,Wet_BFL_Mag_50,9.957698e-01,ASCI,ASCI_Wet_BFL_Mag_50
20326499,Wet_BFL_Mag_50,8.094773e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549111,Wet_BFL_Mag_50,9.997231e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341655,Wet_BFL_Mag_50,9.849613e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348729,Wet_BFL_Mag_50,9.334263e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348487,Wet_BFL_Mag_50,9.688590e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325431,Wet_BFL_Mag_50,9.898613e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343419,Wet_BFL_Mag_50,9.840468e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332906,Wet_BFL_Mag_50,6.651273e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343045,Wet_BFL_Mag_50,9.565004e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332702,Wet_BFL_Mag_50,8.890156e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350789,Wet_BFL_Mag_50,9.774589e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332796,Wet_BFL_Mag_50,9.353822e-01,ASCI,ASCI_Wet_BFL_Mag_50
22547387,Wet_BFL_Mag_50,9.736098e-01,ASCI,ASCI_Wet_BFL_Mag_50
20351623,Wet_BFL_Mag_50,9.558942e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350923,Wet_BFL_Mag_50,9.830844e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332868,Wet_BFL_Mag_50,8.679741e-01,ASCI,ASCI_Wet_BFL_Mag_50
20326503,Wet_BFL_Mag_50,8.789454e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350891,Wet_BFL_Mag_50,9.742405e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333574,Wet_BFL_Mag_50,9.742856e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331476,Wet_BFL_Mag_50,5.977303e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333608,Wet_BFL_Mag_50,8.180492e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333536,Wet_BFL_Mag_50,9.700035e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350821,Wet_BFL_Mag_50,9.770743e-01,ASCI,ASCI_Wet_BFL_Mag_50
20351037,Wet_BFL_Mag_50,9.360424e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343337,Wet_BFL_Mag_50,5.323926e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333524,Wet_BFL_Mag_50,9.519232e-01,ASCI,ASCI_Wet_BFL_Mag_50
22545337,Wet_BFL_Mag_50,9.601511e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329534,Wet_BFL_Mag_50,9.960290e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325365,Wet_BFL_Mag_50,7.198286e-01,ASCI,ASCI_Wet_BFL_Mag_50
948070406,Wet_BFL_Mag_50,7.422505e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332676,Wet_BFL_Mag_50,8.752263e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329804,Wet_BFL_Mag_50,9.952785e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342659,Wet_BFL_Mag_50,9.509898e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332618,Wet_BFL_Mag_50,9.748467e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343415,Wet_BFL_Mag_50,9.811039e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331182,Wet_BFL_Mag_50,9.127679e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343225,Wet_BFL_Mag_50,7.885431e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333638,Wet_BFL_Mag_50,9.284063e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343287,Wet_BFL_Mag_50,9.658994e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342967,Wet_BFL_Mag_50,9.846837e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331598,Wet_BFL_Mag_50,4.897383e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341593,Wet_BFL_Mag_50,9.832028e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325097,Wet_BFL_Mag_50,9.747284e-01,ASCI,ASCI_Wet_BFL_Mag_50
20351079,Wet_BFL_Mag_50,9.453562e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348789,Wet_BFL_Mag_50,9.490395e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341495,Wet_BFL_Mag_50,8.907816e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331702,Wet_BFL_Mag_50,9.833822e-01,ASCI,ASCI_Wet_BFL_Mag_50
20351601,Wet_BFL_Mag_50,9.716113e-01,ASCI,ASCI_Wet_BFL_Mag_50
20351021,Wet_BFL_Mag_50,9.201184e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348457,Wet_BFL_Mag_50,9.148637e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325127,Wet_BFL_Mag_50,8.960477e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549651,Wet_BFL_Mag_50,8.582600e-01,ASCI,ASCI_Wet_BFL_Mag_50
948070182,Wet_BFL_Mag_50,9.112157e-01,ASCI,ASCI_Wet_BFL_Mag_50
948070190,Wet_BFL_Mag_50,9.047333e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348307,Wet_BFL_Mag_50,9.730554e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325521,Wet_BFL_Mag_50,9.833997e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549183,Wet_BFL_Mag_50,9.681461e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341847,Wet_BFL_Mag_50,9.813402e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548347,Wet_BFL_Mag_50,9.484811e-01,ASCI,ASCI_Wet_BFL_Mag_50
20342501,Wet_BFL_Mag_50,9.563336e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549627,Wet_BFL_Mag_50,9.959491e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548081,Wet_BFL_Mag_50,9.391239e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341537,Wet_BFL_Mag_50,9.960231e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332934,Wet_BFL_Mag_50,9.626398e-01,ASCI,ASCI_Wet_BFL_Mag_50
20343491,Wet_BFL_Mag_50,9.575309e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333200,Wet_BFL_Mag_50,9.740495e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332950,Wet_BFL_Mag_50,9.426786e-01,ASCI,ASCI_Wet_BFL_Mag_50
20328602,Wet_BFL_Mag_50,9.300775e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329490,Wet_BFL_Mag_50,9.877366e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332914,Wet_BFL_Mag_50,9.784917e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329192,Wet_BFL_Mag_50,8.874730e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549551,Wet_BFL_Mag_50,9.915542e-01,ASCI,ASCI_Wet_BFL_Mag_50
20324983,Wet_BFL_Mag_50,8.898561e-01,ASCI,ASCI_Wet_BFL_Mag_50
20341949,Wet_BFL_Mag_50,8.525455e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325559,Wet_BFL_Mag_50,9.933114e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329498,Wet_BFL_Mag_50,9.894117e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325495,Wet_BFL_Mag_50,8.781374e-01,ASCI,ASCI_Wet_BFL_Mag_50
20334398,Wet_BFL_Mag_50,9.965188e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325035,Wet_BFL_Mag_50,8.111850e-01,ASCI,ASCI_Wet_BFL_Mag_50
20325403,Wet_BFL_Mag_50,9.599582e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348609,Wet_BFL_Mag_50,9.497424e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333284,Wet_BFL_Mag_50,5.962285e-01,ASCI,ASCI_Wet_BFL_Mag_50
20333220,Wet_BFL_Mag_50,9.418480e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348581,Wet_BFL_Mag_50,8.821826e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350705,Wet_BFL_Mag_50,9.044821e-01,ASCI,ASCI_Wet_BFL_Mag_50
20332654,Wet_BFL_Mag_50,8.980126e-01,ASCI,ASCI_Wet_BFL_Mag_50
20331210,Wet_BFL_Mag_50,5.021245e-01,ASCI,ASCI_Wet_BFL_Mag_50
22549465,Wet_BFL_Mag_50,9.801693e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350873,Wet_BFL_Mag_50,9.761862e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350875,Wet_BFL_Mag_50,9.743432e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329900,Wet_BFL_Mag_50,9.650543e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348661,Wet_BFL_Mag_50,9.743882e-01,ASCI,ASCI_Wet_BFL_Mag_50
22548359,Wet_BFL_Mag_50,8.442939e-01,ASCI,ASCI_Wet_BFL_Mag_50
20348885,Wet_BFL_Mag_50,9.712902e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329226,Wet_BFL_Mag_50,9.633770e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329810,Wet_BFL_Mag_50,9.668104e-01,ASCI,ASCI_Wet_BFL_Mag_50
20350759,Wet_BFL_Mag_50,9.715342e-01,ASCI,ASCI_Wet_BFL_Mag_50
20329800,Wet_BFL_Mag_50,9.531889e-01,ASCI,ASCI_Wet_BFL_Mag_50
