"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type","PredictedProbabilityScaled","comb_code_type","Flow.Metric.Name","Flow.Component"
"4203",110.634621545122,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4204",110.634621545122,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4205",44.0181100566101,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4206",44.0181100566101,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4207",44.0181100566101,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4208",44.0181100566101,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4209",4.21719796869796,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4210",75.9948717948718,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4211",81.7825362970362,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4212",94.8342266067267,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4213",94.8342266067267,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4214",1122.47500932401,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4215",917.023237429234,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4216",3.07248534798536,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4217",3.07248534798536,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4218",88.9686203796204,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4219",427.296461038962,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4220",856.834393106891,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4221",15.2252788877789,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4222",320.799397768898,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4223",320.799397768898,"CSCI",1,"Peak_2",0.63,"CSCI_Peak_2_0.63",NA,"Positive",NA,"CSCI_Peak_2_0.63_Positive","Peak Flow Magnitude (2-year flood, cfs)","Peak Flow Magnitude"
"4224",147.838655677656,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.712122469144487,"Positive",0.881062984141163,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4225",147.838655677656,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.712122469144487,"Positive",0.881062984141163,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4226",145.398391275391,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.713894752853629,"Positive",0.883286707985015,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4227",145.398391275391,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.713894752853629,"Positive",0.883286707985015,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4228",75.5114370629371,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.761772247941164,"Positive",0.943359667444521,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4229",75.5114370629371,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.761772247941164,"Positive",0.943359667444521,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4230",284.699747419247,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.603474559212823,"Positive",0.744740031640163,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4231",284.699747419247,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.603474559212823,"Positive",0.744740031640163,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4232",237.693928904429,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.642630121132353,"Positive",0.793869387290569,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4233",239.785967032967,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.640923093425592,"Positive",0.791727541606349,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4234",239.785967032967,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.640923093425592,"Positive",0.791727541606349,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4235",388.916773892774,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.512515836180078,"Positive",0.630612095931656,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4236",388.916773892774,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.512515836180078,"Positive",0.630612095931656,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4237",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4238",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4239",124.635175324675,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.728706378930791,"Positive",0.901871185122675,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4240",124.635175324675,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.728706378930791,"Positive",0.901871185122675,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4241",146.680322011322,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.712964544042619,"Positive",0.882119554271344,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4242",146.680322011322,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.712964544042619,"Positive",0.882119554271344,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4243",107.081404928405,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.740846228341622,"Positive",0.917103324568734,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4244",107.081404928405,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.740846228341622,"Positive",0.917103324568734,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4245",124.635175324675,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.728706378930791,"Positive",0.901871185122675,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4246",124.635175324675,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.728706378930791,"Positive",0.901871185122675,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4247",1.84807542457547,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.805944151571201,"Positive",0.998783138767842,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4248",229.5661998002,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.649227460002254,"Positive",0.80214721531285,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4249",229.5661998002,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.649227460002254,"Positive",0.80214721531285,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4250",266.437212953713,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.618876333266384,"Positive",0.764064980588148,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4251",290.358184149184,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.598658974037074,"Positive",0.73869780966285,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4252",290.358184149184,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.598658974037074,"Positive",0.73869780966285,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4253",196.052208886352,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.675812564462248,"Positive",0.835504138007574,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4254",217.636001165501,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.658808306417234,"Positive",0.814168516703463,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4255",337.000351315352,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.558317616207374,"Positive",0.688080609472777,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4256",337.000351315352,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.558317616207374,"Positive",0.688080609472777,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4257",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4258",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4259",110.866344488844,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.73825873535129,"Positive",0.913856739482656,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4260",110.866344488844,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.73825873535129,"Positive",0.913856739482656,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4261",376.380854906998,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.523624053651724,"Positive",0.644549823806131,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4262",376.380854906998,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.523624053651724,"Positive",0.644549823806131,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4263",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4264",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4265",120.657474192474,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.731488338920278,"Positive",0.905361772283947,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4266",120.657474192474,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.731488338920278,"Positive",0.905361772283947,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4267",294.947842324343,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.594738883719238,"Positive",0.733779185029076,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4268",294.947842324343,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.594738883719238,"Positive",0.733779185029076,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4269",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4270",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4271",370.862154845154,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.528507486054286,"Positive",0.650677175210083,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4272",107.081404928405,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.740846228341622,"Positive",0.917103324568734,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4273",107.081404928405,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.740846228341622,"Positive",0.917103324568734,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4274",284.524278388279,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.603623576368139,"Positive",0.74492700678399,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4275",284.524278388279,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.603623576368139,"Positive",0.74492700678399,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4276",395.849666999667,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.506366504412016,"Positive",0.622896392398494,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4277",395.849666999667,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.506366504412016,"Positive",0.622896392398494,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4278",214.111738927739,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.661614334450029,"Positive",0.81768930257474,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4279",214.111738927739,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.661614334450029,"Positive",0.81768930257474,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4280",51.0800018315018,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.777149773398936,"Positive",0.962654191139282,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4281",51.0800018315018,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.777149773398936,"Positive",0.962654191139282,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4282",337.000351315352,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.558317616207374,"Positive",0.688080609472777,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4283",337.000351315352,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.558317616207374,"Positive",0.688080609472777,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4284",1.84807542457547,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.805944151571201,"Positive",0.998783138767842,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4285",301.846024309025,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.588824405141839,"Positive",0.726358157025113,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4286",301.846024309025,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.588824405141839,"Positive",0.726358157025113,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4287",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4288",270.191162337662,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4289",217.636001165501,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.658808306417234,"Positive",0.814168516703463,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4290",285.568251748252,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.602736699191696,"Positive",0.743814222237333,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4291",241.742914085914,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.63932305730148,"Positive",0.789719940643897,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4292",241.742914085914,"CSCI",0,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.63932305730148,"Positive",0.789719940643897,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4293",47.6644973359974,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.779242172241144,"Positive",0.965279570570501,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4294",47.6644973359974,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.779242172241144,"Positive",0.965279570570501,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4295",208.707424741925,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.665895221207357,"Positive",0.823060626537147,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4296",208.707424741925,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.665895221207357,"Positive",0.823060626537147,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4297",120.657474192474,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.731488338920278,"Positive",0.905361772283947,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4298",370.862154845154,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.528507486054286,"Positive",0.650677175210083,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4299",370.862154845154,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.528507486054286,"Positive",0.650677175210083,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4300",169.749468460111,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.695920935538562,"Positive",0.86073455906982,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4301",169.749468460111,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.695920935538562,"Positive",0.86073455906982,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4302",113.943306859807,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.736142987458891,"Positive",0.911202063478111,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4303",113.943306859807,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.736142987458891,"Positive",0.911202063478111,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4304",233.91973026973,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.645700571565814,"Positive",0.79772194983743,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4305",233.91973026973,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.645700571565814,"Positive",0.79772194983743,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4306",201.131408924409,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.671850528871634,"Positive",0.8305328837058,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4307",201.131408924409,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.671850528871634,"Positive",0.8305328837058,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4308",45.4057335997336,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.780618176153958,"Positive",0.967006073327578,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4309",285.568251748252,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.602736699191696,"Positive",0.743814222237333,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4310",285.568251748252,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.602736699191696,"Positive",0.743814222237333,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4311",270.191162337662,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4312",270.191162337662,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4313",119.736672993673,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.732129757272342,"Positive",0.906166574176562,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4314",119.736672993673,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.732129757272342,"Positive",0.906166574176562,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4315",270.191162337662,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4316",270.191162337662,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.615728773776749,"Positive",0.76011566759106,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4317",6.54566117216116,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.803323248027029,"Positive",0.995494632715709,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
"4318",1.84807542457547,"CSCI",1,"SP_Mag",0.63,"CSCI_SP_Mag_0.63",0.805944151571201,"Positive",0.998783138767842,"CSCI_SP_Mag_0.63_Positive","Spring Recession Flow Magnitude (cfs)","Spring Recession Flow"
