"","comid","comid_wy","wayr","WYT","abs_FFM_median_cfs","hydro","FlowMetric","Scenario","hydro.endpoints","PredictedProbability","PredictedProbabilityScaled","index"
"1380",20350897,"20350897_2013",2013,"dry",0.20571645,0.20571645,"ds_mag_50","Current","DS_Mag_50",0.435715654227014,0.997709143078755,"ASCI"
"1381",20331384,"20331384_2011",2011,"wet",12.95066542,12.82066542,"ds_mag_50","Current","DS_Mag_50",0.430013416251477,0.857060815524564,"ASCI"
"1382",20351081,"20351081_1992",1992,"wet",0.209222111,0.149222111,"ds_mag_50","Current","DS_Mag_50",0.435741230377319,0.998339990612867,"ASCI"
"1383",22549695,"22549695_2004",2004,"moderate",2.182301948,2.172301948,"ds_mag_50","Current","DS_Mag_50",0.434825554608369,0.975754425780725,"ASCI"
"1384",20348385,"20348385_1994",1994,"moderate",0.560921245,0.560921245,"ds_mag_50","Current","DS_Mag_50",0.435554853545495,0.993742920163792,"ASCI"
"1385",20325309,"20325309_2009",2009,"moderate",1.658772561,1.198772561,"ds_mag_50","Current","DS_Mag_50",0.435266133251931,0.986621501065723,"ASCI"
"1386",20350839,"20350839_1992",1992,"wet",0.253539544,0.113539544,"ds_mag_50","Current","DS_Mag_50",0.435757384786186,0.998738446552347,"ASCI"
"1387",20342511,"20342511_2007",2007,"dry",1.740974525,1.650974525,"ds_mag_50","Current","DS_Mag_50",0.435061472815539,0.981573457083939,"ASCI"
"1388",22547569,"22547569_1997",1997,"moderate",1.544669081,0.284669081,"ds_mag_50","Current","DS_Mag_50",0.435679911318656,0.996827527771921,"ASCI"
"1389",20334544,"20334544_2007",2007,"dry",0.145618798,0.065618798,"ds_mag_50","Current","DS_Mag_50",0.435779079945607,0.999273567657733,"ASCI"
"1390",20348577,"20348577_2002",2002,"dry",0.116081668,0.076081668,"ds_mag_50","Current","DS_Mag_50",0.435774343069469,0.999156730424792,"ASCI"
"1391",20330004,"20330004_2009",2009,"moderate",0.35011705,0.21011705,"ds_mag_50","Current","DS_Mag_50",0.435713661999157,0.997660003860558,"ASCI"
"1392",20342681,"20342681_1994",1994,"moderate",2.506646687,2.316646687,"ds_mag_50","Current","DS_Mag_50",0.434760238968641,0.974143385425987,"ASCI"
"1393",20330874,"20330874_2011",2011,"wet",0.985737596,0.175737596,"ds_mag_50","Current","DS_Mag_50",0.435729226228801,0.998043902757537,"ASCI"
"1394",20326483,"20326483_2009",2009,"moderate",1.664941475,1.214941475,"ds_mag_50","Current","DS_Mag_50",0.435258815041409,0.986440994030569,"ASCI"
"1395",20326499,"20326499_2002",2002,"dry",0.785975524,0.705975524,"ds_mag_50","Current","DS_Mag_50",0.435489191585556,0.992123337661443,"ASCI"
"1396",20332832,"20332832_1995",1995,"wet",2.741275808,1.271275808,"ds_mag_50","Current","DS_Mag_50",0.435233317785067,0.985812092452446,"ASCI"
"1397",22549111,"22549111_2008",2008,"wet",10.16211272,6.432112721,"ds_mag_50","Current","DS_Mag_50",0.432898962057669,0.928234132643748,"ASCI"
"1398",20341655,"20341655_1991",1991,"wet",0.779292208,0.689292208,"ds_mag_50","Current","DS_Mag_50",0.435496743534638,0.99230960996589,"ASCI"
"1399",948070413,"948070413_2012",2012,"dry",0.121078588,0.121078588,"ds_mag_50","Current","DS_Mag_50",0.435753971657172,0.998654260152266,"ASCI"
"1400",20348729,"20348729_2007",2007,"dry",0.566820013,0.536820013,"ds_mag_50","Current","DS_Mag_50",0.435565763709026,0.994012024375263,"ASCI"
"1401",20331518,"20331518_2000",2000,"moderate",1.864169997,0.514169997,"ds_mag_50","Current","DS_Mag_50",0.435576016991897,0.994264926322521,"ASCI"
"1402",20348487,"20348487_2011",2011,"wet",0.383007659,0.233007659,"ds_mag_50","Current","DS_Mag_50",0.435703299057383,0.997404397125922,"ASCI"
"1403",20325431,"20325431_2001",2001,"moderate",0.517758325,0.517758325,"ds_mag_50","Current","DS_Mag_50",0.435574392612241,0.994224860249686,"ASCI"
"1404",20343419,"20343419_2012",2012,"dry",0.306400516,0.246400516,"ds_mag_50","Current","DS_Mag_50",0.435697235924633,0.997254847162425,"ASCI"
"1405",20332906,"20332906_2012",2012,"dry",0.945198718,0.945198718,"ds_mag_50","Current","DS_Mag_50",0.435380906971365,0.989452447749249,"ASCI"
"1406",20343045,"20343045_2009",2009,"moderate",1.443869464,1.433869464,"ds_mag_50","Current","DS_Mag_50",0.435159728844833,0.98399698732796,"ASCI"
"1407",20332702,"20332702_2013",2013,"dry",1.397465784,1.367465784,"ds_mag_50","Current","DS_Mag_50",0.435189782418082,0.984738272562391,"ASCI"
"1408",20350789,"20350789_2013",2013,"dry",0.171385947,0.171385947,"ds_mag_50","Current","DS_Mag_50",0.435731196311713,0.998092495760468,"ASCI"
"1409",20332796,"20332796_2009",2009,"moderate",0.359585082,0.299585082,"ds_mag_50","Current","DS_Mag_50",0.435673158721257,0.996660971845132,"ASCI"
"1410",20351623,"20351623_1991",1991,"wet",0.281975025,0.261975025,"ds_mag_50","Current","DS_Mag_50",0.435690185151843,0.997080936602194,"ASCI"
"1411",20350923,"20350923_2012",2012,"moderate",0.101777556,0.101777556,"ds_mag_50","Current","DS_Mag_50",0.435762709768261,0.998869789689257,"ASCI"
"1412",20326503,"20326503_2001",2001,"dry",0.469305361,0.459305361,"ds_mag_50","Current","DS_Mag_50",0.435600853522026,0.994877530784115,"ASCI"
"1413",20350891,"20350891_2007",2007,"dry",0.075189977,0.075189977,"ds_mag_50","Current","DS_Mag_50",0.435774746766069,0.999166687787463,"ASCI"
"1414",20337548,"20337548_2004",2004,"dry",2.188941225,2.188941225,"ds_mag_50","Current","DS_Mag_50",0.434818025260978,0.975568710957423,"ASCI"
"1415",20333574,"20333574_2000",2000,"moderate",0.83319339,0.83319339,"ds_mag_50","Current","DS_Mag_50",0.435431605526514,0.990702950976539,"ASCI"
"1416",20331476,"20331476_2000",2000,"moderate",14.96443223,14.87443223,"ds_mag_50","Current","DS_Mag_50",0.429086781676013,0.834204946679388,"ASCI"
"1417",20333608,"20333608_2004",2004,"dry",2.915171911,2.915171911,"ds_mag_50","Current","DS_Mag_50",0.43448943196801,0.967463805953481,"ASCI"
"1418",20333536,"20333536_2003",2003,"moderate",2.772559274,2.772559274,"ds_mag_50","Current","DS_Mag_50",0.434553954528907,0.969055284653363,"ASCI"
"1419",20350821,"20350821_2012",2012,"moderate",0.113810523,0.113810523,"ds_mag_50","Current","DS_Mag_50",0.435757262106562,0.998735420602888,"ASCI"
"1420",22548217,"22548217_1997",1997,"moderate",1.376644522,0.166644522,"ds_mag_50","Current","DS_Mag_50",0.435733342856717,0.99814544128223,"ASCI"
"1421",20351037,"20351037_1992",1992,"wet",2.081506827,2.081506827,"ds_mag_50","Current","DS_Mag_50",0.434866640337021,0.976767824212378,"ASCI"
"1422",20343337,"20343337_2008",2008,"wet",1.234375208,1.204375208,"ds_mag_50","Current","DS_Mag_50",0.435263597435248,0.986558953978593,"ASCI"
"1423",20329534,"20329534_2011",2011,"wet",0.465935315,0.355935315,"ds_mag_50","Current","DS_Mag_50",0.435647648718641,0.996031755874277,"ASCI"
"1424",20325365,"20325365_2013",2013,"dry",0.986142108,0.986142108,"ds_mag_50","Current","DS_Mag_50",0.435362374523098,0.988995336372027,"ASCI"
"1425",948070406,"948070406_2003",2003,"moderate",12.67933791,12.65933791,"ds_mag_50","Current","DS_Mag_50",0.430086226123881,0.85885670458197,"ASCI"
"1426",20332676,"20332676_2001",2001,"dry",1.101958292,1.071958292,"ds_mag_50","Current","DS_Mag_50",0.435323531623313,0.988037258348014,"ASCI"
"1427",22547491,"22547491_1993",1993,"wet",1.371922577,0.641922577,"ds_mag_50","Current","DS_Mag_50",0.435518186259973,0.992838504668203,"ASCI"
"1428",20329804,"20329804_2000",2000,"moderate",0.233025142,0.053025142,"ds_mag_50","Current","DS_Mag_50",0.435784781512313,0.999414199428114,"ASCI"
"1429",20342659,"20342659_1999",1999,"moderate",0.171796787,0.161796787,"ds_mag_50","Current","DS_Mag_50",0.435735537533033,0.998199573984992,"ASCI"
"1430",20332618,"20332618_1992",1992,"moderate",0.342979437,0.342979437,"ds_mag_50","Current","DS_Mag_50",0.435653513872429,0.996176422595422,"ASCI"
"1431",20343415,"20343415_2007",2007,"dry",0.131643024,0.131643024,"ds_mag_50","Current","DS_Mag_50",0.43574918886166,0.9985362902968,"ASCI"
"1432",20331182,"20331182_2000",2000,"moderate",1.21249642,1.17249642,"ds_mag_50","Current","DS_Mag_50",0.435278026153607,0.986914844966424,"ASCI"
"1433",20342595,"20342595_1996",1996,"moderate",2.530368215,2.370368215,"ds_mag_50","Current","DS_Mag_50",0.434735930687473,0.973543810468474,"ASCI"
"1434",22549161,"22549161_2008",2008,"wet",12.47093382,8.100933816,"ds_mag_50","Current","DS_Mag_50",0.432144750709235,0.909631162154845,"ASCI"
"1435",20343225,"20343225_2003",2003,"wet",1.933831335,1.873831335,"ds_mag_50","Current","DS_Mag_50",0.434960619002049,0.979085851295546,"ASCI"
"1436",20333638,"20333638_2000",2000,"moderate",9.721305112,9.711305112,"ds_mag_50","Current","DS_Mag_50",0.431417253400481,0.89168710576585,"ASCI"
"1437",20343287,"20343287_1992",1992,"wet",0.932299534,0.912299534,"ds_mag_50","Current","DS_Mag_50",0.435395798454032,0.989819753031999,"ASCI"
"1438",20342967,"20342967_2007",2007,"dry",0.51958966,0.48958966,"ds_mag_50","Current","DS_Mag_50",0.435587144161095,0.994539383078754,"ASCI"
"1439",20331598,"20331598_1994",1994,"moderate",9.043809857,9.033809857,"ds_mag_50","Current","DS_Mag_50",0.431723281087873,0.899235419708845,"ASCI"
"1440",22548215,"22548215_2007",2007,"dry",1.363962204,0.423962204,"ds_mag_50","Current","DS_Mag_50",0.435616853095481,0.995272167636812,"ASCI"
"1441",20341593,"20341593_1992",1992,"wet",0.374134116,0.194134116,"ds_mag_50","Current","DS_Mag_50",0.435720897760188,0.997838477241002,"ASCI"
"1442",22548579,"22548579_2008",2008,"wet",14.16108192,8.301081918,"ds_mag_50","Current","DS_Mag_50",0.432054316307055,0.907400555948191,"ASCI"
"1443",20325097,"20325097_2001",2001,"dry",0.380222527,0.170222527,"ds_mag_50","Current","DS_Mag_50",0.435731723016729,0.998105487182423,"ASCI"
"1444",22548523,"22548523_2002",2002,"dry",8.68499284,7.02499284,"ds_mag_50","Current","DS_Mag_50",0.432630978472234,0.921624194008241,"ASCI"
"1445",20351079,"20351079_1991",1991,"wet",2.395559191,2.385559191,"ds_mag_50","Current","DS_Mag_50",0.434729057028591,0.973374268504409,"ASCI"
"1446",20348789,"20348789_1994",1994,"moderate",1.34357709,1.31357709,"ds_mag_50","Current","DS_Mag_50",0.435214172196812,0.985339857694861,"ASCI"
"1447",20341495,"20341495_1997",1997,"moderate",1.502797869,1.502797869,"ds_mag_50","Current","DS_Mag_50",0.435128533112942,0.983227530224251,"ASCI"
"1448",20331702,"20331702_2012",2012,"dry",8.769104729,8.539104729,"ds_mag_50","Current","DS_Mag_50",0.431946774590035,0.904747989937084,"ASCI"
"1449",20351601,"20351601_1990",1990,"dry",0.854338412,0.854338412,"ds_mag_50","Current","DS_Mag_50",0.435422034252833,0.99046687110025,"ASCI"
"1450",20351021,"20351021_2001",2001,"moderate",0.75830661,0.75830661,"ds_mag_50","Current","DS_Mag_50",0.435465503341752,0.991539056211263,"ASCI"
"1451",20348457,"20348457_2013",2013,"dry",0.284497003,0.214497003,"ds_mag_50","Current","DS_Mag_50",0.435711679120617,0.997611095247537,"ASCI"
"1452",20325127,"20325127_2003",2003,"moderate",0.579905511,0.459905511,"ds_mag_50","Current","DS_Mag_50",0.435600581839927,0.994870829619933,"ASCI"
"1453",22549651,"22549651_2011",2011,"wet",0.861455128,0.721455128,"ds_mag_50","Current","DS_Mag_50",0.435482184541236,0.991950505684086,"ASCI"
"1454",948070182,"948070182_2014",2014,"dry",2.985539627,2.955539627,"ds_mag_50","Current","DS_Mag_50",0.43447116871313,0.967013334355226,"ASCI"
"1455",22549165,"22549165_2008",2008,"wet",12.59680228,8.196802281,"ds_mag_50","Current","DS_Mag_50",0.432101433184531,0.908562715445048,"ASCI"
"1456",948070190,"948070190_2010",2010,"wet",2.463453546,2.453453546,"ds_mag_50","Current","DS_Mag_50",0.434698336291775,0.972616527373124,"ASCI"
"1457",20348307,"20348307_2006",2006,"moderate",0.283199967,0.203199967,"ds_mag_50","Current","DS_Mag_50",0.435716793483396,0.99773724336246,"ASCI"
"1458",20330900,"20330900_2012",2012,"dry",0.355714286,0.275714286,"ds_mag_50","Current","DS_Mag_50",0.435683965240104,0.996927519612699,"ASCI"
"1459",20325521,"20325521_2003",2003,"moderate",0.51544339,0.03544339,"ds_mag_50","Current","DS_Mag_50",0.435792741384291,0.999610533338774,"ASCI"
"1460",20341847,"20341847_1994",1994,"moderate",0.304174326,0.304174326,"ds_mag_50","Current","DS_Mag_50",0.435671081137225,0.996609727277518,"ASCI"
"1461",22548347,"22548347_1992",1992,"wet",1.000707293,1.000707293,"ds_mag_50","Current","DS_Mag_50",0.435355781840998,0.988832724829792,"ASCI"
"1462",20342501,"20342501_1999",1999,"dry",1.541391109,1.541391109,"ds_mag_50","Current","DS_Mag_50",0.435111066744665,0.982796714201301,"ASCI"
"1463",22549627,"22549627_2014",2014,"dry",0.528705628,0.478705628,"ds_mag_50","Current","DS_Mag_50",0.43559207122841,0.994660911464742,"ASCI"
"1464",22548081,"22548081_1992",1992,"wet",0.340631285,0.260631285,"ds_mag_50","Current","DS_Mag_50",0.43569079347853,0.997095941260282,"ASCI"
"1465",20346067,"20346067_2000",2000,"moderate",1.3259662,0.3359662,"ds_mag_50","Current","DS_Mag_50",0.435656688787389,0.996254733336069,"ASCI"
"1466",20341537,"20341537_1997",1997,"wet",0.093205378,0.023205378,"ds_mag_50","Current","DS_Mag_50",0.435798281978438,0.99974719464679,"ASCI"
"1467",20332934,"20332934_2012",2012,"dry",0.485358725,0.485358725,"ds_mag_50","Current","DS_Mag_50",0.43558905945178,0.994586624606164,"ASCI"
"1468",22548327,"22548327_2000",2000,"moderate",5.881955711,4.471955711,"ds_mag_50","Current","DS_Mag_50",0.433785237553038,0.95009452617882,"ASCI"
"1469",20343491,"20343491_2012",2012,"dry",0.604406677,0.604406677,"ds_mag_50","Current","DS_Mag_50",0.435535168685849,0.99325738402882,"ASCI"
"1470",20333200,"20333200_2010",2010,"wet",1.553868548,1.543868548,"ds_mag_50","Current","DS_Mag_50",0.435109945521113,0.982769058705674,"ASCI"
"1471",20332950,"20332950_2001",2001,"dry",0.622858059,0.412858059,"ds_mag_50","Current","DS_Mag_50",0.435621879883606,0.99539615568251,"ASCI"
"1472",20328602,"20328602_1999",1999,"dry",1.625381868,1.625381868,"ds_mag_50","Current","DS_Mag_50",0.435073055112577,0.981859139778109,"ASCI"
"1473",20329490,"20329490_2008",2008,"wet",0.319758908,0.259758908,"ds_mag_50","Current","DS_Mag_50",0.435691188413822,0.997105682521271,"ASCI"
"1474",20332914,"20332914_1997",1997,"moderate",1.103375291,1.103375291,"ds_mag_50","Current","DS_Mag_50",0.435309311574695,0.98768651429551,"ASCI"
"1475",20329192,"20329192_1992",1992,"wet",1.834826757,1.804826757,"ds_mag_50","Current","DS_Mag_50",0.434991846437732,0.979856090387872,"ASCI"
"1476",22549551,"22549551_1992",1992,"wet",0.547821845,0.457821845,"ds_mag_50","Current","DS_Mag_50",0.435601525095534,0.99489409545418,"ASCI"
"1477",20324983,"20324983_2012",2012,"dry",0.683239261,0.593239261,"ds_mag_50","Current","DS_Mag_50",0.43554022390005,0.993382073216793,"ASCI"
"1478",20341949,"20341949_2004",2004,"moderate",2.356083167,2.336083167,"ds_mag_50","Current","DS_Mag_50",0.434751444182183,0.973926457964909,"ASCI"
"1479",20325559,"20325559_1999",1999,"dry",0.152114302,0.152114302,"ds_mag_50","Current","DS_Mag_50",0.435739921014607,0.998307694578149,"ASCI"
"1480",20329498,"20329498_2000",2000,"moderate",0.130873793,0.120873793,"ds_mag_50","Current","DS_Mag_50",0.435754064373324,0.998656547038886,"ASCI"
"1481",20325495,"20325495_2008",2008,"wet",3.760509574,3.760509574,"ds_mag_50","Current","DS_Mag_50",0.43410701956798,0.95803142787125,"ASCI"
"1482",20334398,"20334398_2013",2013,"dry",0.101862471,0.031862471,"ds_mag_50","Current","DS_Mag_50",0.435794362595199,0.999650521252955,"ASCI"
"1483",20325035,"20325035_2000",2000,"dry",2.843881036,2.833881036,"ds_mag_50","Current","DS_Mag_50",0.434526210312238,0.968370960763244,"ASCI"
"1484",20325403,"20325403_1996",1996,"dry",0.600930153,0.550930153,"ds_mag_50","Current","DS_Mag_50",0.435559376312841,0.993854476304697,"ASCI"
"1485",20348609,"20348609_2007",2007,"dry",0.575691142,0.575691142,"ds_mag_50","Current","DS_Mag_50",0.435548167528434,0.993578006471712,"ASCI"
"1486",20333284,"20333284_2011",2011,"wet",6.267428821,6.267428821,"ds_mag_50","Current","DS_Mag_50",0.432973406646885,0.930070342744704,"ASCI"
"1487",20333220,"20333220_1994",1994,"moderate",1.435931152,1.435931152,"ds_mag_50","Current","DS_Mag_50",0.435158795755207,0.983973972242324,"ASCI"
"1488",20348581,"20348581_2006",2006,"moderate",1.037820013,1.027820013,"ds_mag_50","Current","DS_Mag_50",0.435343509792477,0.988530029097409,"ASCI"
"1489",20350705,"20350705_2004",2004,"dry",13.53455137,13.53455137,"ds_mag_50","Current","DS_Mag_50",0.429691263656501,0.84911477330481,"ASCI"
"1490",20332654,"20332654_2000",2000,"dry",0.637662837,0.597662837,"ds_mag_50","Current","DS_Mag_50",0.435538221454532,0.993332681975265,"ASCI"
"1491",20331210,"20331210_1994",1994,"moderate",4.825936896,4.825936896,"ds_mag_50","Current","DS_Mag_50",0.433625155166123,0.946146020331275,"ASCI"
"1492",22549465,"22549465_2010",2010,"wet",0.059931235,0.009931235,"ds_mag_50","Current","DS_Mag_50",0.435804291684983,0.999895426828306,"ASCI"
"1493",20350873,"20350873_2007",2007,"dry",0.072988678,0.072988678,"ds_mag_50","Current","DS_Mag_50",0.43577574336382,0.999191269330289,"ASCI"
"1494",20350875,"20350875_2007",2007,"dry",0.080569098,0.080569098,"ds_mag_50","Current","DS_Mag_50",0.435772311469869,0.99910662008439,"ASCI"
"1495",20329900,"20329900_2012",2012,"dry",0.398919747,0.298919747,"ds_mag_50","Current","DS_Mag_50",0.435673459923423,0.996668401135363,"ASCI"
"1496",20348661,"20348661_2010",2010,"wet",0.344759574,0.204759574,"ds_mag_50","Current","DS_Mag_50",0.43571608742163,0.997719828023618,"ASCI"
"1497",22548359,"22548359_2009",2009,"moderate",1.849008825,1.849008825,"ds_mag_50","Current","DS_Mag_50",0.434971852158696,0.979362922281056,"ASCI"
"1498",20332858,"20332858_1996",1996,"moderate",1.651453713,1.381453713,"ds_mag_50","Current","DS_Mag_50",0.435183451596072,0.98458211991996,"ASCI"
"1499",20348885,"20348885_1992",1992,"wet",0.24184016,0.12184016,"ds_mag_50","Current","DS_Mag_50",0.435753626873279,0.998645755898659,"ASCI"
"1500",20329226,"20329226_2006",2006,"moderate",0.805149101,0.415149101,"ds_mag_50","Current","DS_Mag_50",0.435620842739841,0.995370574053581,"ASCI"
"1501",20329810,"20329810_2000",2000,"moderate",0.155496087,0.035496087,"ds_mag_50","Current","DS_Mag_50",0.435792717526473,0.999609944874693,"ASCI"
"1502",20350759,"20350759_1990",1990,"dry",0.228771562,0.228771562,"ds_mag_50","Current","DS_Mag_50",0.435705216801451,0.997451699167147,"ASCI"
"1503",20329800,"20329800_2012",2012,"dry",0.43878355,0.38878355,"ds_mag_50","Current","DS_Mag_50",0.435632778332841,0.995664970955469,"ASCI"
"1504",20334574,"20334574_2013",2013,"dry",0.045553613,0.025553613,"ds_mag_50","Current","DS_Mag_50",0.43579721884561,0.999720971985639,"ASCI"
"1505",20350743,"20350743_2000",2000,"moderate",0.754311772,0.754311772,"ds_mag_50","Current","DS_Mag_50",0.435467311638891,0.99158365869353,"ASCI"
"1506",22550573,"22550573_2007",2007,"dry",0.766400932,0.736400932,"ds_mag_50","Current","DS_Mag_50",0.43547541915289,0.991783634262699,"ASCI"
"1507",20350681,"20350681_2000",2000,"moderate",1.58104995,1.33104995,"ds_mag_50","Current","DS_Mag_50",0.435206264025188,0.98514479899725,"ASCI"
"1508",20332416,"20332416_2006",2006,"dry",0.822014319,0.822014319,"ds_mag_50","Current","DS_Mag_50",0.435436665741597,0.990827763513565,"ASCI"
"1509",22550533,"22550533_2011",2011,"wet",1.108858974,1.088858974,"ds_mag_50","Current","DS_Mag_50",0.435315881976852,0.987848576292686,"ASCI"
"1510",20332670,"20332670_1994",1994,"moderate",0.970468115,0.970468115,"ds_mag_50","Current","DS_Mag_50",0.435369469113724,0.989170327719387,"ASCI"
"1511",20348197,"20348197_1997",1997,"wet",3.287121961,3.157121961,"ds_mag_50","Current","DS_Mag_50",0.434379971033524,0.964763901559113,"ASCI"
"1512",20344355,"20344355_2005",2005,"wet",0.379410007,0.249410007,"ds_mag_50","Current","DS_Mag_50",0.43569587348882,0.997221242055225,"ASCI"
"1513",20331312,"20331312_1995",1995,"wet",5.086850899,5.076850899,"ds_mag_50","Current","DS_Mag_50",0.433511691667084,0.943347390837615,"ASCI"
"1514",20329878,"20329878_2000",2000,"moderate",0.083805528,0.063805528,"ds_mag_50","Current","DS_Mag_50",0.435779900872166,0.99929381618963,"ASCI"
"1515",20325169,"20325169_1996",1996,"dry",0.629917999,0.619917999,"ds_mag_50","Current","DS_Mag_50",0.435528147114616,0.993084193738449,"ASCI"
"1516",20333446,"20333446_2008",2008,"dry",7.033010406,7.033010406,"ds_mag_50","Current","DS_Mag_50",0.432627354778213,0.921534813925214,"ASCI"
"1517",948070426,"948070426_2005",2005,"wet",1.932284049,1.822284049,"ds_mag_50","Current","DS_Mag_50",0.434983946239755,0.979661228363967,"ASCI"
"1518",20350919,"20350919_2008",2008,"wet",0.102622544,0.092622544,"ds_mag_50","Current","DS_Mag_50",0.435766854509389,0.998972021639287,"ASCI"
"1519",20350881,"20350881_1990",1990,"dry",0.054696803,0.054696803,"ds_mag_50","Current","DS_Mag_50",0.435784024694832,0.999395532176164,"ASCI"
"1520",20341633,"20341633_2008",2008,"wet",1.071600649,1.061600649,"ds_mag_50","Current","DS_Mag_50",0.43532821975154,0.988152893191253,"ASCI"
"1521",22545229,"22545229_2002",2002,"dry",2.904137113,2.904137113,"ds_mag_50","Current","DS_Mag_50",0.434494424387647,0.96758694628461,"ASCI"
"1522",948070197,"948070197_1999",1999,"dry",2.830514402,2.660514402,"ds_mag_50","Current","DS_Mag_50",0.43460464880189,0.970305682259055,"ASCI"
"1523",948070213,"948070213_2007",2007,"dry",0.150193307,0.150193307,"ds_mag_50","Current","DS_Mag_50",0.435740790694008,0.998329145621351,"ASCI"
"1524",948070166,"948070166_2002",2002,"dry",1.043537379,0.713537379,"ds_mag_50","Current","DS_Mag_50",0.435485768610203,0.992038908396884,"ASCI"
"1525",20325251,"20325251_2004",2004,"dry",4.962320013,0.202320013,"ds_mag_50","Current","DS_Mag_50",0.435717191854303,0.997747069364458,"ASCI"
"1526",20341879,"20341879_2000",2000,"moderate",1.442905761,1.442905761,"ds_mag_50","Current","DS_Mag_50",0.435155639153296,0.983896113201465,"ASCI"
"1527",20351007,"20351007_2001",2001,"moderate",1.467788462,1.467788462,"ds_mag_50","Current","DS_Mag_50",0.435144377664264,0.983618343384618,"ASCI"
"1528",20325567,"20325567_2011",2011,"wet",0.172468282,0.112468282,"ds_mag_50","Current","DS_Mag_50",0.435757869775945,0.99875040904828,"ASCI"
"1529",20348617,"20348617_2010",2010,"wet",0.806599983,0.796599983,"ds_mag_50","Current","DS_Mag_50",0.435448169610369,0.991111511738413,"ASCI"
"1530",20350683,"20350683_2004",2004,"dry",13.1780994,13.1780994,"ds_mag_50","Current","DS_Mag_50",0.429852110953783,0.853082146019076,"ASCI"
"1531",20342597,"20342597_2001",2001,"moderate",2.590503247,1.210503247,"ds_mag_50","Current","DS_Mag_50",0.435260823824524,0.986490541591855,"ASCI"
"1532",948070500,"948070500_2006",2006,"moderate",2.888441975,2.338441975,"ds_mag_50","Current","DS_Mag_50",0.434750376851147,0.973900131753025,"ASCI"
"1533",20325311,"20325311_2001",2001,"dry",3.430582584,3.430582584,"ds_mag_50","Current","DS_Mag_50",0.434256262064836,0.96171256283489,"ASCI"
"1534",20343387,"20343387_1994",1994,"moderate",0.061613636,0.051613636,"ds_mag_50","Current","DS_Mag_50",0.435785420549058,0.99942996156394,"ASCI"
"1535",948070415,"948070415_1991",1991,"moderate",1.014768815,0.854768815,"ds_mag_50","Current","DS_Mag_50",0.435421839431833,0.990462065750493,"ASCI"
"1536",20341707,"20341707_1994",1994,"moderate",0.719386114,0.719386114,"ds_mag_50","Current","DS_Mag_50",0.435483121105873,0.991973606482474,"ASCI"
"1537",20325205,"20325205_2013",2013,"dry",0.363452714,0.353452714,"ds_mag_50","Current","DS_Mag_50",0.43564877259605,0.996059476828495,"ASCI"
"1538",22547453,"22547453_2001",2001,"dry",3.14412679,3.08412679,"ds_mag_50","Current","DS_Mag_50",0.434412994199409,0.965578433164454,"ASCI"
"1539",20330008,"20330008_2005",2005,"wet",2.398405761,2.398405761,"ds_mag_50","Current","DS_Mag_50",0.434723244193232,0.973230892241416,"ASCI"
"1540",22549451,"22549451_2011",2011,"wet",1.317478938,1.307478938,"ds_mag_50","Current","DS_Mag_50",0.435216932212529,0.985407934754465,"ASCI"
"1541",20342497,"20342497_2003",2003,"moderate",0.771270729,0.771270729,"ds_mag_50","Current","DS_Mag_50",0.435459635035693,0.991394311737894,"ASCI"
"1542",20348605,"20348605_2012",2012,"moderate",0.175244006,0.135244006,"ds_mag_50","Current","DS_Mag_50",0.43574755860599,0.998496079289401,"ASCI"
"1543",20329880,"20329880_2000",2000,"moderate",0.056413337,0.036413337,"ds_mag_50","Current","DS_Mag_50",0.435792302254612,0.999599702002872,"ASCI"
"1544",20342527,"20342527_1994",1994,"moderate",1.825116633,1.825116633,"ds_mag_50","Current","DS_Mag_50",0.434982664373127,0.979629610532837,"ASCI"
"1545",20325243,"20325243_2003",2003,"moderate",2.604377456,2.604377456,"ds_mag_50","Current","DS_Mag_50",0.434630048262424,0.970932171658521,"ASCI"
"1546",20348759,"20348759_2003",2003,"wet",0.243025558,0.163025558,"ds_mag_50","Current","DS_Mag_50",0.435734981241122,0.998185852788641,"ASCI"
"1547",20341869,"20341869_2007",2007,"dry",0.26652639,0.26652639,"ds_mag_50","Current","DS_Mag_50",0.435688124697544,0.997030114547346,"ASCI"
"1548",20351049,"20351049_2009",2009,"moderate",0.508673077,0.508673077,"ds_mag_50","Current","DS_Mag_50",0.435578505363821,0.994326303162775,"ASCI"
"1549",22548441,"22548441_2013",2013,"dry",0.092462454,0.092462454,"ds_mag_50","Current","DS_Mag_50",0.435766926986884,0.998973809330108,"ASCI"
"1550",20348509,"20348509_2011",2011,"wet",0.369765235,0.219765235,"ds_mag_50","Current","DS_Mag_50",0.435709294105926,0.997552267761051,"ASCI"
"1551",20329604,"20329604_1994",1994,"moderate",0.499311439,0.429311439,"ds_mag_50","Current","DS_Mag_50",0.435614431529613,0.995212438598693,"ASCI"
"1552",20342711,"20342711_2011",2011,"wet",0.993460872,0.743460872,"ds_mag_50","Current","DS_Mag_50",0.435472223399024,0.991704809520812,"ASCI"
"1553",20333454,"20333454_2011",2011,"wet",4.442892358,4.432892358,"ds_mag_50","Current","DS_Mag_50",0.433802904183184,0.95053028175308,"ASCI"
"1554",20348369,"20348369_1990",1990,"dry",0.995614635,0.995614635,"ds_mag_50","Current","DS_Mag_50",0.43535808694302,0.988889581233456,"ASCI"
