"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type","PredictedProbabilityScaled","comb_code_type","Flow.Metric.Name","Flow.Component"
"5127",3.22898701298702,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.456575674130707,"Positive",0.968769307423075,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5128",31.3190961538462,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.33910375574035,"Positive",0.70578735351824,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5129",31.3190961538462,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.33910375574035,"Positive",0.70578735351824,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5130",120.143740592741,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.0973773198277125,"Positive",0.164639381323589,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5131",3.84626773226773,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.453888129061295,"Positive",0.962752755865513,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5132",3.84626773226773,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.453888129061295,"Positive",0.962752755865513,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5133",3.18754811854812,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.456756185051494,"Positive",0.969173413487743,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5134",3.18754811854812,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.456756185051494,"Positive",0.969173413487743,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5135",11.1992118714619,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.422123408592442,"Positive",0.891641733175127,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5136",11.1992118714619,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.422123408592442,"Positive",0.891641733175127,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5137",28.1594226606727,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.351644377961946,"Positive",0.733861785094803,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5138",10.2429685314685,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.426223850738142,"Positive",0.900821308192933,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5139",10.2429685314685,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.426223850738142,"Positive",0.900821308192933,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5140",7.31948343323344,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.438820725898721,"Positive",0.929021672060459,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5141",21.348704045954,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.379363942438178,"Positive",0.795917000734739,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5142",21.348704045954,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.379363942438178,"Positive",0.795917000734739,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5143",8.18711913086916,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.435073213998742,"Positive",0.920632194683719,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5144",8.18711913086916,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.435073213998742,"Positive",0.920632194683719,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5145",1.22793822843823,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.465304535589163,"Positive",0.988310429021867,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5146",1.22793822843823,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.465304535589163,"Positive",0.988310429021867,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5147",11.1761355311355,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.422222237716552,"Positive",0.891862979891085,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5148",11.1761355311355,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.422222237716552,"Positive",0.891862979891085,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5149",5.57272444222445,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.446386144909491,"Positive",0.945958219116324,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5150",5.57272444222445,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.446386144909491,"Positive",0.945958219116324,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5151",5.16766708291708,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.448144180814094,"Positive",0.949893897732647,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5152",5.16766708291708,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.448144180814094,"Positive",0.949893897732647,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5153",6.00892074592075,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.444494459038948,"Positive",0.941723341085675,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5154",6.00892074592075,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.444494459038948,"Positive",0.941723341085675,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5155",9.77950149850149,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.428214924040116,"Positive",0.905278682810592,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5156",9.77950149850149,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.428214924040116,"Positive",0.905278682810592,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5157",9.77950149850149,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.428214924040116,"Positive",0.905278682810592,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5158",9.77950149850149,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.428214924040116,"Positive",0.905278682810592,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5159",4.23311471861472,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.45220521561956,"Positive",0.958985252352975,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5160",4.23311471861472,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.45220521561956,"Positive",0.958985252352975,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5161",4.71130169830169,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.450126456295687,"Positive",0.954331576851794,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5162",4.71130169830169,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.450126456295687,"Positive",0.954331576851794,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5163",2.36875690975691,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.46032517021606,"Positive",0.97716322675457,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5164",2.36875690975691,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.46032517021606,"Positive",0.97716322675457,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5165",30.4874886779887,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.342383407228111,"Positive",0.713129441467398,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5166",32.4880742590743,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.334519644482397,"Positive",0.695524998463071,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5167",32.4880742590743,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.334519644482397,"Positive",0.695524998463071,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5168",3.84626773226773,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.453888129061295,"Positive",0.962752755865513,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5169",3.84626773226773,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.453888129061295,"Positive",0.962752755865513,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5170",6.77702722277723,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.441167293347933,"Positive",0.934274884072479,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5171",6.77702722277723,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.441167293347933,"Positive",0.934274884072479,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5172",3.00448776223776,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.457553744922807,"Positive",0.970958894274878,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5173",3.00448776223776,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.457553744922807,"Positive",0.970958894274878,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5174",3.00448776223776,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.457553744922807,"Positive",0.970958894274878,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5175",3.00448776223776,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.457553744922807,"Positive",0.970958894274878,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5176",7.56377705627704,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.437764842270672,"Positive",0.926657887222301,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5177",7.56377705627704,"H_ASCI",1,"Wet_BFL_Mag_50",0.86,"H_ASCI_Wet_BFL_Mag_50_0.86",0.437764842270672,"Positive",0.926657887222301,"H_ASCI_Wet_BFL_Mag_50_0.86_Positive","Wet-Season Median Magnitude (cfs)","Wet-Season Baseflow"
"5178",0.342031218781219,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.384483942903518,"Positive",0.961067731451008,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5179",0.342031218781219,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.384483942903518,"Positive",0.961067731451008,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5180",0.0525892440892443,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.399613759040806,"Positive",0.99888667907048,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5181",0.0525892440892443,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.399613759040806,"Positive",0.99888667907048,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5182",17.6750580253081,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0137581363665694,"Positive",0.0343902535897115,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5183",17.6750580253081,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0137581363665694,"Positive",0.0343902535897115,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5184",22.7544548784549,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.00455777384481591,"Positive",0.0113927481915584,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5185",22.7544548784549,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.00455777384481591,"Positive",0.0113927481915584,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5186",0.17199309024309,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.393347197988082,"Positive",0.983222592867667,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5187",0.17199309024309,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.393347197988082,"Positive",0.983222592867667,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5188",3.42300133200134,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.241162120524101,"Positive",0.602816154292983,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5189",3.42300133200134,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.241162120524101,"Positive",0.602816154292983,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5190",1.10165909090909,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.34588636516017,"Positive",0.864588054654631,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5191",1.10165909090909,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.34588636516017,"Positive",0.864588054654631,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5192",2.35464493839494,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.286592287802942,"Positive",0.716374779267145,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5193",2.35464493839494,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.286592287802942,"Positive",0.716374779267145,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5194",15.0697981185481,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0241070011732881,"Positive",0.0602585901573785,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5195",15.0697981185481,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0241070011732881,"Positive",0.0602585901573785,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5196",5.18769130869131,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.177500528033379,"Positive",0.44368570552004,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5197",5.18769130869131,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.177500528033379,"Positive",0.44368570552004,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5198",1.13202347652348,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.344381114433436,"Positive",0.860825484252455,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5199",1.13202347652348,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.344381114433436,"Positive",0.860825484252455,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5200",0.86115659340659,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.357916059491424,"Positive",0.894657843716423,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5201",0.86115659340659,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.357916059491424,"Positive",0.894657843716423,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5202",0.668890193140191,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.367664305626873,"Positive",0.9190248556241,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5203",0.668890193140191,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.367664305626873,"Positive",0.9190248556241,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5204",8.92186255411254,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0868749708211316,"Positive",0.217155312150054,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5205",8.92186255411254,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0868749708211316,"Positive",0.217155312150054,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5206",5.18769130869131,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.177500528033379,"Positive",0.44368570552004,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5207",5.18769130869131,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.177500528033379,"Positive",0.44368570552004,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5208",4.19168448218447,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.211665271561344,"Positive",0.529084935371381,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5209",4.19168448218447,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.211665271561344,"Positive",0.529084935371381,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5210",1.39869272394273,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.331298010750687,"Positive",0.828122561203802,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5211",1.39869272394273,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.331298010750687,"Positive",0.828122561203802,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5212",7.4687977022977,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.115710087440803,"Positive",0.289232444822744,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5213",7.4687977022977,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.115710087440803,"Positive",0.289232444822744,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5214",3.13886163836162,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.252750288320336,"Positive",0.631782290227138,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5215",3.13886163836162,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.252750288320336,"Positive",0.631782290227138,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5216",1.1392678987679,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.344022447034548,"Positive",0.859928948336336,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5217",1.1392678987679,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.344022447034548,"Positive",0.859928948336336,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5218",8.85889618714618,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0879768054416931,"Positive",0.219909491409222,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5219",8.85889618714618,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0879768054416931,"Positive",0.219909491409222,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5220",15.0697981185481,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0241070011732881,"Positive",0.0602585901573785,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5221",15.0697981185481,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.0241070011732881,"Positive",0.0602585901573785,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
"5222",4.19168448218447,"H_ASCI",0,"DS_Mag_50",0.94,"H_ASCI_DS_Mag_50_0.94",0.211665271561344,"Positive",0.529084935371381,"H_ASCI_DS_Mag_50_0.94_Positive","Dry-Season Baseflow Magnitude (cfs)","Dry-Season Baseflow"
