"","site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
"154",402051,"DS_Mag_50",0.0125043339607447,"Current","ds_mag_50",0.626826294202049,0.993111280038182,"ASCI"
"155",402060,"DS_Mag_50",0.0525773159179487,"Current","ds_mag_50",0.626586519063253,0.971031046430502,"ASCI"
"156",403011,"DS_Mag_50",0.4417922344954,"Current","ds_mag_50",0.624254444834485,0.756276739457099,"ASCI"
"157",403020,"DS_Mag_50",1.01285845012425,"Current","ds_mag_50",0.620822336826695,0.440223344767216,"ASCI"
"158",403030,"DS_Mag_50",0.82315,"Current","ds_mag_50",0.621963845487932,0.54534174041006,"ASCI"
"159",404010,"DS_Mag_50",0.377539887566607,"Current","ds_mag_50",0.624639828722084,0.791765682595811,"ASCI"
"160",405010,"DS_Mag_50",0.552979711174174,"Current","ds_mag_50",0.623587173616088,0.694829566677447,"ASCI"
"161",405020,"DS_Mag_50",0.190774449563246,"Current","ds_mag_50",0.625759145170499,0.894840458346117,"ASCI"
"162",501010,"DS_Mag_50",0.564663704547231,"Current","ds_mag_50",0.623517026994943,0.688369957105559,"ASCI"
"163",501011,"DS_Mag_50",0.0552195938345552,"Current","ds_mag_50",0.626570706907612,0.969574948470811,"ASCI"
"164",501020,"DS_Mag_50",0.507753542483993,"Current","ds_mag_50",0.623858646894506,0.719828794853482,"ASCI"
"165",502010,"DS_Mag_50",0.671694888016797,"Current","ds_mag_50",0.622874208425591,0.629174561578232,"ASCI"
"166",502011,"DS_Mag_50",0.557276168341897,"Current","ds_mag_50",0.623561379787919,0.692454283925145,"ASCI"
"167",502020,"DS_Mag_50",0.241994008067777,"Current","ds_mag_50",0.625452311118745,0.866584953728269,"ASCI"
"168",502030,"DS_Mag_50",0.233136950005137,"Current","ds_mag_50",0.625505377112537,0.871471655266292,"ASCI"
"169",101011,"DS_Mag_50",-0.00409081217862483,"Current","ds_mag_50",0.734479543728348,1,"ASCI"
"170",101012,"DS_Mag_50",-0.154771581858776,"Current","ds_mag_50",0.733391137429116,0.687986310207054,"ASCI"
"171",101020,"DS_Mag_50",-0.0169146508672015,"Current","ds_mag_50",0.734387024345687,0.973477446812047,"ASCI"
"172",201031,"DS_Mag_50",-0.0114942633699821,"Current","ds_mag_50",0.734426133002097,0.984688734543481,"ASCI"
"173",201050,"DS_Mag_50",-0.111094171235482,"Current","ds_mag_50",0.733706922785403,0.778512572566118,"ASCI"
"174",201061,"DS_Mag_50",-0.114784764284616,"Current","ds_mag_50",0.733680249212202,0.770866053063031,"ASCI"
"175",401070,"DS_Mag_50",-0.0458179068151625,"Current","ds_mag_50",0.734178422309222,0.91367745195547,"ASCI"
"176",401100,"DS_Mag_50",-0.032195395118405,"Current","ds_mag_50",0.73427675240734,0.941865764310226,"ASCI"
"177",402020,"DS_Mag_50",-0.485644608016313,"Current","ds_mag_50",0.730991215059327,0,"ASCI"
"178",402021,"DS_Mag_50",-0.360931598013478,"Current","ds_mag_50",0.731897397750258,0.25977560514245,"ASCI"
"179",402022,"DS_Mag_50",-0.367799484991392,"Current","ds_mag_50",0.731847545054751,0.245484321196264,"ASCI"
"180",402023,"DS_Mag_50",-0.168753779419108,"Current","ds_mag_50",0.733289996536741,0.658992226801512,"ASCI"
"181",403010,"DS_Mag_50",-0.0604377379120865,"Current","ds_mag_50",0.734072867533987,0.883418039712632,"ASCI"
"182",101010,"Peak_2",36.7527,"Current","peak_2",NA,NA,"ASCI"
"183",101011,"Peak_2",22.9862,"Current","peak_2",NA,NA,"ASCI"
"184",101012,"Peak_2",17.7173,"Current","peak_2",NA,NA,"ASCI"
"185",101020,"Peak_2",9.8958,"Current","peak_2",NA,NA,"ASCI"
"186",201010,"Peak_2",625.3921,"Current","peak_2",NA,NA,"ASCI"
"187",201020,"Peak_2",629.2004,"Current","peak_2",NA,NA,"ASCI"
"188",201030,"Peak_2",25.6666,"Current","peak_2",NA,NA,"ASCI"
"189",201031,"Peak_2",6.9604,"Current","peak_2",NA,NA,"ASCI"
