"","masterid","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","comid","d_ds_mag_50","d_fa_mag","d_peak_10","d_peak_2","d_peak_5","d_sp_mag","d_wet_bfl_mag_10","d_wet_bfl_mag_50","delta_q99"
"245","SMC00608","SMC00608_06272018_BMI_RWB_1","6/27/18",0.50749558,0.39259579,0.45004569,34.12344,-117.90223,22524713,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","SMC00608","SMC00608_06272018_BMI_RWB_1","6/27/18",0.50749558,0.39259579,0.45004569,34.12344,-117.90223,22524713,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","SMC00632","SMC00632_06132011_BMI_RWB_1","6/13/11",0.56409891,0.41666899,0.49038395,34.14874,-118.55604,22514984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","SMC00632","SMC00632_06132011_BMI_RWB_1","6/13/11",0.56409891,0.41666899,0.49038395,34.14874,-118.55604,22514984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","SMC00684","SMC00684_06272011_BMI_RWB_1","6/27/11",0.44435759,0.42906154,0.43670957,34.09698,-118.02373,22515002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","SMC00684","SMC00684_06272011_BMI_RWB_1","6/27/11",0.44435759,0.42906154,0.43670957,34.09698,-118.02373,22515002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","SMC00710","SMC00710_05192009_BMI_RWB_1","5/19/09",0.78953594,0.5304247,0.65998032,32.88934,-117.20028,20331322,15.2876224608724,116.443883366434,-203.753980885781,290.074602897103,400.625279220779,233.91973026973,12.6115827838828,27.0177619047618,21.4648508290416
"252","SMC00710","SMC00710_05192009_BMI_RWB_1","5/19/09",0.78953594,0.5304247,0.65998032,32.88934,-117.20028,20331322,15.2876224608724,116.443883366434,-203.753980885781,290.074602897103,400.625279220779,233.91973026973,12.6115827838828,27.0177619047618,21.4648508290416
"253","SMC00748","SMC00748_06212011_BMI_RWB_1","6/21/11",0.23429339,0.31867358,0.27648349,34.07548,-118.0788,22515016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","SMC00748","SMC00748_06212011_BMI_RWB_1","6/21/11",0.23429339,0.31867358,0.27648349,34.07548,-118.0788,22515016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","SMC00827","SMC00827_06152009_BMI_RWB_1","6/15/09",1.24870745,0.78695006,1.01782875,34.55734,-119.18833,17567969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","SMC00827","SMC00827_06152009_BMI_RWB_1","6/15/09",1.24870745,0.78695006,1.01782875,34.55734,-119.18833,17567969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","SMC00873","SMC00873_04122017_BMI_RWB_1","4/12/17",0.73483131,0.38448802,0.55965967,33.59849,-117.62668,20348415,0.710446137196138,15.4937495458017,211.472424309024,-8.77042107892109,61.660359007659,110.866344488844,2.2301159007659,9.56416391941391,-31.5092102394217
"258","SMC00873","SMC00873_04122017_BMI_RWB_1","4/12/17",0.73483131,0.38448802,0.55965967,33.59849,-117.62668,20348415,0.710446137196138,15.4937495458017,211.472424309024,-8.77042107892109,61.660359007659,110.866344488844,2.2301159007659,9.56416391941391,-31.5092102394217
"259","SMC00899","SMC00899_07122011_BMI_RWB_1","7/12/11",0.3389655,0.29779591,0.3183807,33.71747,-117.7888,20355328,-26.87806002331,19.445586486085,-508.551398701299,-121.289501665002,-30.453997036297,145.398391275391,-23.4715781052281,-0.792737762237759,-340.919134498567
"260","SMC00899","SMC00899_07122011_BMI_RWB_1","7/12/11",0.3389655,0.29779591,0.3183807,33.71747,-117.7888,20355328,-26.87806002331,19.445586486085,-508.551398701299,-121.289501665002,-30.453997036297,145.398391275391,-23.4715781052281,-0.792737762237759,-340.919134498567
"261","SMC00911","SMC00911_06042009_BMI_RWB_1","6/4/09",1.2731145,0.72741732,1.00026591,34.50797,-119.29854,17585780,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","SMC00911","SMC00911_06042009_BMI_RWB_1","6/4/09",1.2731145,0.72741732,1.00026591,34.50797,-119.29854,17585780,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","SMC00924","SMC00924_05242017_BMI_RWB_1","5/24/17",0.90842002,0.9201868,0.91430341,34.22394,-118.18053,22514774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","SMC00924","SMC00924_05242017_BMI_RWB_1","5/24/17",0.90842002,0.9201868,0.91430341,34.22394,-118.18053,22514774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","SMC00957","SMC00957_06212010_BMI_RWB_1","6/21/10",0.94796634,0.61961235,0.78378935,33.96195,-117.37075,22560496,1.71071811521812,37.2403078688791,-135.375704462204,-168.367375291375,-63.2556810855812,131.788994005994,0.295506060606061,11.1992118714619,-38.3432232338365
"266","SMC00957","SMC00957_06212010_BMI_RWB_1","6/21/10",0.94796634,0.61961235,0.78378935,33.96195,-117.37075,22560496,1.71071811521812,37.2403078688791,-135.375704462204,-168.367375291375,-63.2556810855812,131.788994005994,0.295506060606061,11.1992118714619,-38.3432232338365
"267","SMC00958","SMC00958_07192011_BMI_RWB_1","7/19/11",0.20542871,0.28885329,0.247141,33.82532,-117.99894,22525759,25.9769900099901,922.379310909524,-3400.96546421198,45.9622788877789,40.450492007992,147.838655677656,20.1673696636697,26.8487189477189,-2729.70348811823
"268","SMC00958","SMC00958_07192011_BMI_RWB_1","7/19/11",0.20542871,0.28885329,0.247141,33.82532,-117.99894,22525759,25.9769900099901,922.379310909524,-3400.96546421198,45.9622788877789,40.450492007992,147.838655677656,20.1673696636697,26.8487189477189,-2729.70348811823
"269","SMC01040","SMC01040_06092009_BMI_RWB_1","6/9/09",1.30834475,1.07874941,1.19354708,34.30553,-118.15792,22514424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","SMC01040","SMC01040_06092009_BMI_RWB_1","6/9/09",1.30834475,1.07874941,1.19354708,34.30553,-118.15792,22514424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","SMC01046","SMC01046_05212009_BMI_RWB_1","5/21/09",0.78454047,0.50950066,0.64702057,32.79509,-117.18494,20331476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","SMC01046","SMC01046_05212009_BMI_RWB_1","5/21/09",0.78454047,0.50950066,0.64702057,32.79509,-117.18494,20331476,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","SMC01096","SMC01096_06142016_BMI_RWB_1","6/14/16",0.84594559,0.67925694,0.76260127,34.28465,-118.29343,22514542,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","SMC01096","SMC01096_06142016_BMI_RWB_1","6/14/16",0.84594559,0.67925694,0.76260127,34.28465,-118.29343,22514542,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","SMC01155","SMC01155_05122009_BMI_RWB_1","5/12/09",1.22660656,0.76985381,0.99823018,33.7606,-117.67949,22561200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","SMC01155","SMC01155_05122009_BMI_RWB_1","5/12/09",1.22660656,0.76985381,0.99823018,33.7606,-117.67949,22561200,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","SMC01161","SMC01161_05272010_BMI_RWB_1","5/27/10",1.27034609,0.71096849,0.99065729,33.44661,-117.25532,22549095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","SMC01196","SMC01196_07142010_BMI_RWB_1","7/14/10",0.84910302,0.69643069,0.77276685,34.27835,-118.02952,22514614,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","SMC01196","SMC01196_07142010_BMI_RWB_1","7/14/10",0.84910302,0.69643069,0.77276685,34.27835,-118.02952,22514614,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","SMC01215","SMC01215_07132011_BMI_RWB_1","7/13/11",1.07981054,0.65482538,0.86731796,34.33968,-119.06784,17573665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","SMC01215","SMC01215_07132011_BMI_RWB_1","7/13/11",1.07981054,0.65482538,0.86731796,34.33968,-119.06784,17573665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","SMC01248","SMC01248_07262011_BMI_RWB_1","7/26/11",1.20295675,0.9416474,1.07230208,34.25895,-117.74499,22522781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","SMC01248","SMC01248_07262011_BMI_RWB_1","7/26/11",1.20295675,0.9416474,1.07230208,34.25895,-117.74499,22522781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","SMC01257","SMC01257_06162011_BMI_RWB_1","6/16/11",0.8785796,0.48710971,0.68284466,33.60842,-117.61859,20348363,1.00635572760573,15.7324009336283,247.842993306693,27.8903568098568,80.0297605394604,119.736672993673,2.37078866133866,9.64855319680317,-20.8484909250546
"285","SMC01257","SMC01257_06162011_BMI_RWB_1","6/16/11",0.8785796,0.48710971,0.68284466,33.60842,-117.61859,20348363,1.00635572760573,15.7324009336283,247.842993306693,27.8903568098568,80.0297605394604,119.736672993673,2.37078866133866,9.64855319680317,-20.8484909250546
"286","SMC01260","SMC01260_07162012_BMI_RWB_1","7/16/12",0.59636896,0.42371882,0.51004389,34.06502,-117.97473,22524847,8.45199225774225,69.5866163552336,-1343.3510044955,74.0471926406927,-306.229669330669,124.635175324675,-1.10525396270396,14.2141762404263,-259.799910011348
"287","SMC01260","SMC01260_07162012_BMI_RWB_1","7/16/12",0.59636896,0.42371882,0.51004389,34.06502,-117.97473,22524847,8.45199225774225,69.5866163552336,-1343.3510044955,74.0471926406927,-306.229669330669,124.635175324675,-1.10525396270396,14.2141762404263,-259.799910011348
"288","SMC01320","SMC01320_06072010_BMI_RWB_1","6/7/10",0.7722652,0.43048171,0.60137346,34.29856,-118.25082,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"289","SMC01320","SMC01320_06072010_BMI_RWB_1","6/7/10",0.7722652,0.43048171,0.60137346,34.29856,-118.25082,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"290","SMC01341","SMC01341_06222009_BMI_RWB_1","6/22/09",0.33663512,0.36124504,0.34894008,33.94614,-117.5621,22563072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","SMC01358","SMC01358_06212011_BMI_RWB_1","6/21/11",0.51395308,0.27796493,0.39595901,33.90965,-118.24673,22518272,57.3782470862469,376.692929001106,-6475.79225840826,-2084.69726839827,-823.070278255079,-262.647555111555,29.2038067599068,33.4056884781885,-2165.28119005473
"292","SMC01358","SMC01358_06212011_BMI_RWB_1","6/21/11",0.51395308,0.27796493,0.39595901,33.90965,-118.24673,22518272,57.3782470862469,376.692929001106,-6475.79225840826,-2084.69726839827,-823.070278255079,-262.647555111555,29.2038067599068,33.4056884781885,-2165.28119005473
"293","SMC01413","SMC01413_07092012_BMI_RWB_1","7/9/12",1.00263957,0.88071249,0.94167603,33.30552,-116.80627,20343191,2.29352122877123,18.2727295971411,1105.8568036963,94.8342266067267,447.876364269065,256.471845654345,2.2776376956377,14.0005039127539,168.018355936371
"294","SMC01413","SMC01413_07092012_BMI_RWB_1","7/9/12",1.00263957,0.88071249,0.94167603,33.30552,-116.80627,20343191,2.29352122877123,18.2727295971411,1105.8568036963,94.8342266067267,447.876364269065,256.471845654345,2.2776376956377,14.0005039127539,168.018355936371
"295","SMC01424","SMC01424_07012009_BMI_RWB_1","7/1/09",0.80009541,0.90198083,0.85103812,34.24075,-117.81585,22522841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","SMC01424","SMC01424_07012009_BMI_RWB_1","7/1/09",0.80009541,0.90198083,0.85103812,34.24075,-117.81585,22522841,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","SMC01452","SMC01452_07152010_BMI_RWB_1","7/15/10",0.43924677,0.34387936,0.39156307,34.09095,-118.06675,22515818,1.13202347652348,44.7167458605647,33.659769287855,144.14242024642,253.453618348318,239.785967032967,-1.21415879120879,0.0333096070596055,-417.393883173334
"298","SMC01452","SMC01452_07152010_BMI_RWB_1","7/15/10",0.43924677,0.34387936,0.39156307,34.09095,-118.06675,22515818,1.13202347652348,44.7167458605647,33.659769287855,144.14242024642,253.453618348318,239.785967032967,-1.21415879120879,0.0333096070596055,-417.393883173334
"299","SMC01454","SMC01454_07162012_BMI_RWB_1","7/16/12",0.8650202,0.57989917,0.72245968,33.95504,-117.86127,22525657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","SMC01454","SMC01454_07162012_BMI_RWB_1","7/16/12",0.8650202,0.57989917,0.72245968,33.95504,-117.86127,22525657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","SMC01504","SMC01504_06282011_BMI_RWB_1","6/28/11",0.89372278,0.89703759,0.89538019,34.25327,-117.71385,22524645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","SMC01504","SMC01504_06282011_BMI_RWB_1","6/28/11",0.89372278,0.89703759,0.89538019,34.25327,-117.71385,22524645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","SMC01544","SMC01544_06142016_BMI_RWB_1","6/14/16",1.0232998,0.66225542,0.84277761,34.29729,-118.24843,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"304","SMC01544","SMC01544_06142016_BMI_RWB_1","6/14/16",1.0232998,0.66225542,0.84277761,34.29729,-118.24843,22515726,-0.790368714618715,2.97664287391353,-165.091487812188,-57.3207066267066,-68.7315616716617,51.0800018315018,-2.67907447552448,-0.477483183483181,-97.1172213273382
"305","SMC01567","SMC01567_06092010_BMI_RWB_1","6/9/10",0.92940467,0.38983584,0.65962025,34.50959,-119.38373,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"306","SMC01567","SMC01567_06092010_BMI_RWB_1","6/9/10",0.92940467,0.38983584,0.65962025,34.50959,-119.38373,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"307","SMC01606","SMC01606_05262009_BMI_RWB_1","5/26/09",0.89393933,0.51186241,0.70290087,32.84198,-117.23481,20331408,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","SMC01606","SMC01606_05262009_BMI_RWB_1","5/26/09",0.89393933,0.51186241,0.70290087,32.84198,-117.23481,20331408,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","SMC01656","SMC01656_06062012_BMI_RWB_1","6/6/12",0.8489048,0.53549199,0.69219839,34.15633,-118.53627,22514958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","SMC01656","SMC01656_06062012_BMI_RWB_1","6/6/12",0.8489048,0.53549199,0.69219839,34.15633,-118.53627,22514958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","SMC01662","SMC01662_07092012_BMI_RWB_1","7/9/12",0.70428368,0.4520958,0.57818974,33.9248,-117.95665,22525697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","SMC01662","SMC01662_07092012_BMI_RWB_1","7/9/12",0.70428368,0.4520958,0.57818974,33.9248,-117.95665,22525697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","SMC01692","SMC01692_06202011_BMI_RWB_1","6/20/11",0.98409086,0.62351203,0.80380144,34.19798,-118.16972,948070459,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","SMC01692","SMC01692_06202011_BMI_RWB_1","6/20/11",0.98409086,0.62351203,0.80380144,34.19798,-118.16972,948070459,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","SMC01694","SMC01694_06282010_BMI_RWB_1","6/28/10",0.35812668,0.42016909,0.38914789,33.92,-117.90272,22527375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","SMC01694","SMC01694_06282010_BMI_RWB_1","6/28/10",0.35812668,0.42016909,0.38914789,33.92,-117.90272,22527375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","SMC01726","SMC01726_06302010_BMI_RWB_1","6/30/10",0.6683719,0.51140875,0.58989032,33.86351,-117.98816,22525751,45.3482225274725,641.213724179353,-1123.10551535131,416.115367132867,207.633449417249,284.524278388279,24.105751964702,27.4463503996004,-409.958138862167
"318","SMC01726","SMC01726_06302010_BMI_RWB_1","6/30/10",0.6683719,0.51140875,0.58989032,33.86351,-117.98816,22525751,45.3482225274725,641.213724179353,-1123.10551535131,416.115367132867,207.633449417249,284.524278388279,24.105751964702,27.4463503996004,-409.958138862167
"319","SMC01748","SMC01748_05212014_BMI_RWB_1","5/21/14",0.74743873,0.63704813,0.69224343,34.28747,-118.82744,163864411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","SMC01748","SMC01748_05212014_BMI_RWB_1","5/21/14",0.74743873,0.63704813,0.69224343,34.28747,-118.82744,163864411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","SMC01772","SMC01772_07112012_BMI_RWB_1","7/11/12",0.67352333,0.51898804,0.59625569,34.11001,-118.1228,22515008,50.3184219946719,117.454561937602,-36.700410955711,350.772768398268,306.492495704296,395.849666999667,35.575171028971,68.5187858807858,-100.902472904059
"322","SMC01772","SMC01772_07112012_BMI_RWB_1","7/11/12",0.67352333,0.51898804,0.59625569,34.11001,-118.1228,22515008,50.3184219946719,117.454561937602,-36.700410955711,350.772768398268,306.492495704296,395.849666999667,35.575171028971,68.5187858807858,-100.902472904059
"323","SMC01808","SMC01808_06132011_BMI_RWB_1","6/13/11",0.93471678,0.68979277,0.81225478,34.3094,-118.07316,22514400,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","SMC01808","SMC01808_06132011_BMI_RWB_1","6/13/11",0.93471678,0.68979277,0.81225478,34.3094,-118.07316,22514400,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","SMC01860","SMC01860_05282009_BMI_RWB_1","5/28/09",0.64311282,0.50989025,0.57650154,34.224,-118.97911,17564046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","SMC01860","SMC01860_05282009_BMI_RWB_1","5/28/09",0.64311282,0.50989025,0.57650154,34.224,-118.97911,17564046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","SMC01912","SMC01912_07122012_BMI_RWB_1","7/12/12",0.39806072,0.39057908,0.3943199,34.23429,-118.60295,22515754,5.32226207126207,70.4372326331636,65.3857344322345,181.375130702631,171.645883549784,388.916773892774,13.9269516887874,22.9982077089577,-25.3538156896529
"328","SMC01912","SMC01912_07122012_BMI_RWB_1","7/12/12",0.39806072,0.39057908,0.3943199,34.23429,-118.60295,22515754,5.32226207126207,70.4372326331636,65.3857344322345,181.375130702631,171.645883549784,388.916773892774,13.9269516887874,22.9982077089577,-25.3538156896529
"329","SMC01934","SMC01934_06152012_BMI_RWB_1","6/15/12",0.69113914,0.44541211,0.56827563,33.49,-117.66595,20350681,1.33104995004995,32.2565503684489,372.453394105895,193.110598568099,236.309105394606,120.657474192474,2.83928961038962,4.06677072927074,162.688115088553
"330","SMC01934","SMC01934_06152012_BMI_RWB_1","6/15/12",0.69113914,0.44541211,0.56827563,33.49,-117.66595,20350681,1.33104995004995,32.2565503684489,372.453394105895,193.110598568099,236.309105394606,120.657474192474,2.83928961038962,4.06677072927074,162.688115088553
"331","SMC01960","SMC01960_05212014_BMI_RWB_1","5/21/14",0.63499858,0.53327317,0.58413588,34.26554,-118.75916,17564880,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","SMC01960","SMC01960_05212014_BMI_RWB_1","5/21/14",0.63499858,0.53327317,0.58413588,34.26554,-118.75916,17564880,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","SMC01987","SMC01987_06152012_BMI_RWB_MCM_1","6/15/12",1.08178093,0.56113256,0.82145675,33.59028,-117.71185,20350507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","SMC01987","SMC01987_06152012_BMI_RWB_MCM_1","6/15/12",1.08178093,0.56113256,0.82145675,33.59028,-117.71185,20350507,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","SMC01990","SMC01990_07082014_BMI_RWB_1","7/8/14",0.72895302,0.59788416,0.66341859,32.79653,-117.11327,20331470,2.86592740592741,66.2343443013064,213.504685880786,564.584732434234,610.083173260073,201.131408924409,8.99373974358974,12.8068918581419,92.2153573740803
"336","SMC01990","SMC01990_07082014_BMI_RWB_1","7/8/14",0.72895302,0.59788416,0.66341859,32.79653,-117.11327,20331470,2.86592740592741,66.2343443013064,213.504685880786,564.584732434234,610.083173260073,201.131408924409,8.99373974358974,12.8068918581419,92.2153573740803
"337","SMC02028","SMC02028_07122012_BMI_RWB_1","7/12/12",0.8052997,0.53114098,0.66822034,34.12868,-118.16553,22515822,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","SMC02028","SMC02028_07122012_BMI_RWB_1","7/12/12",0.8052997,0.53114098,0.66822034,34.12868,-118.16553,22515822,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","SMC02075","SMC02075_07172012_BMI_RWB_MCM_1","7/17/12",0.91405806,0.78069075,0.84737441,34.6719,-119.03758,17567333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","SMC02075","SMC02075_07172012_BMI_RWB_MCM_1","7/17/12",0.91405806,0.78069075,0.84737441,34.6719,-119.03758,17567333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","SMC02088","SMC02088_06182018_BMI_RWB_1","6/18/18",1.10049897,0.77230682,0.9364029,34.30226,-118.25959,22514456,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","SMC02088","SMC02088_06182018_BMI_RWB_1","6/18/18",1.10049897,0.77230682,0.9364029,34.30226,-118.25959,22514456,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","SMC02092","SMC02092_06182018_BMI_RWB_1","6/18/18",1.27891558,0.75326017,1.01608787,34.27948,-118.20684,22514594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","SMC02092","SMC02092_06182018_BMI_RWB_1","6/18/18",1.27891558,0.75326017,1.01608787,34.27948,-118.20684,22514594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","SMC02206","SMC02206_07192011_BMI_RWB_1","7/19/11",0.56476926,0.45802702,0.51139814,33.87098,-117.85002,22527369,0.342031218781219,13.8696394663732,-201.878892307692,-96.3032340992339,53.5335052947053,107.081404928405,0.650374225774224,1.49239368964369,-10.3748879068349
"346","SMC02206","SMC02206_07192011_BMI_RWB_1","7/19/11",0.56476926,0.45802702,0.51139814,33.87098,-117.85002,22527369,0.342031218781219,13.8696394663732,-201.878892307692,-96.3032340992339,53.5335052947053,107.081404928405,0.650374225774224,1.49239368964369,-10.3748879068349
"347","SMC02228","SMC02228_06232009_BMI_RWB_1","6/23/09",0.8439972,0.51336926,0.67868323,34.06933,-118.22427,22515036,22.7544548784549,128.051816846723,-6878.42411621711,-631.680372127872,-3023.73148618048,285.568251748252,-2.58751673326673,-15.052140942391,-4069.38439241382
"348","SMC02228","SMC02228_06232009_BMI_RWB_1","6/23/09",0.8439972,0.51336926,0.67868323,34.06933,-118.22427,22515036,22.7544548784549,128.051816846723,-6878.42411621711,-631.680372127872,-3023.73148618048,285.568251748252,-2.58751673326673,-15.052140942391,-4069.38439241382
"349","SMC02270","SMC02270_06302010_BMI_RWB_1","6/30/10",0.82903051,0.44125561,0.63514306,33.79573,-117.77241,948070536,-2.20567773892774,22.3708374502344,153.528803030303,13.0389022644022,-49.3997337995337,208.707424741925,-7.65500298035299,6.08990592740592,-320.782822425912
"350","SMC02270","SMC02270_06302010_BMI_RWB_1","6/30/10",0.82903051,0.44125561,0.63514306,33.79573,-117.77241,948070536,-2.20567773892774,22.3708374502344,153.528803030303,13.0389022644022,-49.3997337995337,208.707424741925,-7.65500298035299,6.08990592740592,-320.782822425912
"351","SMC02302","SMC02302_07152013_BMI_RWB_1","7/15/13",0.12843705,0.26301733,0.19572719,33.8153,-118.04128,22524989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","SMC02302","SMC02302_07152013_BMI_RWB_1","7/15/13",0.12843705,0.26301733,0.19572719,33.8153,-118.04128,22524989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","SMC02436","SMC02436_05282009_BMI_RWB_1","5/28/09",0.76269697,0.45728792,0.60999244,34.26279,-118.97199,17563958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","SMC02436","SMC02436_05282009_BMI_RWB_1","5/28/09",0.76269697,0.45728792,0.60999244,34.26279,-118.97199,17563958,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","SMC02536","SMC02536_06292011_BMI_RWB_1","6/29/11",0.67000537,0.53014507,0.60007522,34.26861,-118.6736,17563948,1.70030652680653,25.0936193392372,66.5729383949384,-28.6553146853148,10.4220188478188,214.111738927739,2.02788185148185,10.6239775224775,4.73949995454381
"356","SMC02536","SMC02536_06292011_BMI_RWB_1","6/29/11",0.67000537,0.53014507,0.60007522,34.26861,-118.6736,17563948,1.70030652680653,25.0936193392372,66.5729383949384,-28.6553146853148,10.4220188478188,214.111738927739,2.02788185148185,10.6239775224775,4.73949995454381
"357","SMC02568","SMC02568_08022018_BMI_RWB_1","8/2/18",1.235406,0.94169206,1.08854903,34.27866,-118.22031,22514620,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","SMC02568","SMC02568_08022018_BMI_RWB_1","8/2/18",1.235406,0.94169206,1.08854903,34.27866,-118.22031,22514620,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","SMC02591","SMC02591_07212011_BMI_RWB_1","7/21/11",0.97568934,0.89486457,0.93527696,34.51783,-119.37846,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"360","SMC02591","SMC02591_07212011_BMI_RWB_1","7/21/11",0.97568934,0.89486457,0.93527696,34.51783,-119.37846,17585756,1.03200882450883,23.8605437790959,223.988348651349,-92.5432838827837,174.045840459541,113.943306859807,4.20510880785881,9.77950149850149,-21.8815711289132
"361","SMC02712","SMC02712_06072012_BMI_RWB_1","6/7/12",1.25105429,0.72745528,0.98925479,34.36179,-118.30348,22514124,0.167544455544456,12.8887854834584,-78.7657127206127,-24.7770371295372,106.405022743923,85.1653496503497,0.290312937062937,8.37559823509824,-25.6191070517631
"362","SMC02712","SMC02712_06072012_BMI_RWB_1","6/7/12",1.25105429,0.72745528,0.98925479,34.36179,-118.30348,22514124,0.167544455544456,12.8887854834584,-78.7657127206127,-24.7770371295372,106.405022743923,85.1653496503497,0.290312937062937,8.37559823509824,-25.6191070517631
"363","SMC02884","SMC02884_05272014_BMI_RWB_1","5/27/14",0.74282499,0.54651641,0.6446707,34.21749,-118.98533,17564054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","SMC02884","SMC02884_05272014_BMI_RWB_1","5/27/14",0.74282499,0.54651641,0.6446707,34.21749,-118.98533,17564054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","SMC02972","SMC02972_07182012_BMI_RWB_1","7/18/12",1.19086766,0.94344805,1.06715785,34.24957,-118.0755,22521699,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","SMC02972","SMC02972_07182012_BMI_RWB_1","7/18/12",1.19086766,0.94344805,1.06715785,34.24957,-118.0755,22521699,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","SMC02984","SMC02984_06232010_BMI_RWB_1","6/23/10",0.5736453,0.51334848,0.54349689,34.26528,-118.75053,17564880,NA,NA,NA,NA,NA,NA,NA,NA,NA
