"","SampleID","SampleDate","masterid","D_ASCI","H_ASCI","latitude","longitude","comid","d_ds_mag_50","d_fa_mag","d_peak_10","d_peak_2","d_peak_5","d_sp_mag","d_wet_bfl_mag_10","d_wet_bfl_mag_50","delta_q99"
"138","404S06456_05/14/09_1",NA,"404S06456",0.788104828,0.816579272,34.06463,-118.58685,20365153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","404S08040_05/12/09_1",NA,"404S08040",0.657723285,0.766058385,34.14358,-118.75527,20365885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","404S08040_05/12/09_1",NA,"404S08040",0.657723285,0.766058385,34.14358,-118.75527,20365885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","404S08616_05/13/09_2",NA,"404S08616",0.508440414,0.670970298,34.12188,-118.7924,20364835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","404S08616_05/13/09_2",NA,"404S08616",0.508440414,0.670970298,34.12188,-118.7924,20364835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","404S08846_06/22/10_1",NA,"404S08846",0.860914401,1.02169269,34.05442,-118.58176,20365153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","404S08846_06/22/10_1",NA,"404S08846",0.860914401,1.02169269,34.05442,-118.58176,20365153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","404S11880_06/07/11_2",NA,"404S11880",0.449692016,0.438417307,34.12529,-118.70827,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"146","404S11880_06/07/11_2",NA,"404S11880",0.449692016,0.438417307,34.12529,-118.70827,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"147","404S13416_06/08/11_1",NA,"404S13416",0.543604276,0.499978882,34.09875,-118.71594,20364949,4.19168448218447,33.3535601809204,64.0822559107559,-285.895498501499,-47.0484943722944,241.742914085914,5.27821120546121,30.321352980353,-1.07090132154259
"148","404S13416_06/08/11_1",NA,"404S13416",0.543604276,0.499978882,34.09875,-118.71594,20364949,4.19168448218447,33.3535601809204,64.0822559107559,-285.895498501499,-47.0484943722944,241.742914085914,5.27821120546121,30.321352980353,-1.07090132154259
"149","404S14952_06/15/11_1",NA,"404S14952",0.581735967,0.615161598,34.14268,-118.70089,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"150","404S14952_06/15/11_1",NA,"404S14952",0.581735967,0.615161598,34.14268,-118.70089,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"151","404S16232_06/09/11_1",NA,"404S16232",0.560906902,0.560599743,34.12549,-118.75317,20365889,-12.1975779220779,25.253392133659,53.6389965700965,-302.770842990343,-66.2235003330003,284.742184315685,11.3579618215118,32.2347753080253,-23.1830445497113
"152","404S16232_06/09/11_1",NA,"404S16232",0.560906902,0.560599743,34.12549,-118.75317,20365889,-12.1975779220779,25.253392133659,53.6389965700965,-302.770842990343,-66.2235003330003,284.742184315685,11.3579618215118,32.2347753080253,-23.1830445497113
"153","404S16516_05/18/09_1",NA,"404S16516",0.538706534,0.623378316,34.12998,-118.75648,20364815,-12.228464035964,25.2241836123939,236.466748484849,-293.746520979021,-48.7953957708959,337.000351315352,11.7126401598402,32.2137386779887,-25.1786650448438
"154","404S16516_05/18/09_1",NA,"404S16516",0.538706534,0.623378316,34.12998,-118.75648,20364815,-12.228464035964,25.2241836123939,236.466748484849,-293.746520979021,-48.7953957708959,337.000351315352,11.7126401598402,32.2137386779887,-25.1786650448438
"155","404S17266_05/19/09_1",NA,"404S17266",0.582339242,0.543068447,34.10741,-118.7118,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"156","404S17266_05/19/09_1",NA,"404S17266",0.582339242,0.543068447,34.10741,-118.7118,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"157","404S17664_05/20/09_1",NA,"404S17664",0.718230198,0.835795147,34.14994,-118.6976,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"158","404S17664_05/20/09_1",NA,"404S17664",0.718230198,0.835795147,34.14994,-118.6976,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"159","404S22464_05/19/09_1",NA,"404S22464",0.503025599,0.523561365,34.12676,-118.70685,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"160","404S22464_05/19/09_1",NA,"404S22464",0.503025599,0.523561365,34.12676,-118.70685,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"161","404S25668_06/23/10_2",NA,"404S25668",0.501848971,0.584606729,34.12139,-118.70914,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"162","404S25668_06/23/10_2",NA,"404S25668",0.501848971,0.584606729,34.12139,-118.70914,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"163","404S26868_06/26/12_1",NA,"404S26868",0.510693455,0.478045409,34.09675,-118.71737,20364949,4.19168448218447,33.3535601809204,64.0822559107559,-285.895498501499,-47.0484943722944,241.742914085914,5.27821120546121,30.321352980353,-1.07090132154259
"164","404S26868_06/26/12_1",NA,"404S26868",0.510693455,0.478045409,34.09675,-118.71737,20364949,4.19168448218447,33.3535601809204,64.0822559107559,-285.895498501499,-47.0484943722944,241.742914085914,5.27821120546121,30.321352980353,-1.07090132154259
"165","404S28068_06/20/12_1",NA,"404S28068",0.379455016,0.39740922,34.13936,-118.70366,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"166","404S28068_06/20/12_1",NA,"404S28068",0.379455016,0.39740922,34.13936,-118.70366,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"167","404S28270_06/18/12_1",NA,"404S28270",0.585428661,0.57206026,34.13663,-118.75725,20364801,-12.3148715451215,24.5761715364198,75.2488776889777,-270.867028138528,-35.4463373293374,294.947842324343,11.386760955711,32.0420677655678,-22.9169086812015
"168","404S28270_06/18/12_1",NA,"404S28270",0.585428661,0.57206026,34.13663,-118.75725,20364801,-12.3148715451215,24.5761715364198,75.2488776889777,-270.867028138528,-35.4463373293374,294.947842324343,11.386760955711,32.0420677655678,-22.9169086812015
"169","404S32468_06/26/12_1",NA,"404S32468",0.842089544,0.966662549,34.0999,-118.72304,20364957,-9.69973359973361,28.909289371875,-336.647061971362,-487.4171999667,-265.593719314019,370.862154845154,12.0585156343656,31.3190961538462,-125.563446175302
"170","404S32468_06/26/12_1",NA,"404S32468",0.842089544,0.966662549,34.0999,-118.72304,20364957,-9.69973359973361,28.909289371875,-336.647061971362,-487.4171999667,-265.593719314019,370.862154845154,12.0585156343656,31.3190961538462,-125.563446175302
"171","404S34120_06/21/12_1",NA,"404S34120",0.768121518,0.73982095,34.16558,-118.78918,948070152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","404S34120_06/21/12_1",NA,"404S34120",0.768121518,0.73982095,34.16558,-118.78918,948070152,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","404S35270_06/20/12_1",NA,"404S35270",0.465863956,0.564276587,34.13325,-118.70656,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"174","404S35270_06/20/12_1",NA,"404S35270",0.465863956,0.564276587,34.13325,-118.70656,20364891,5.18769130869131,32.2583142806388,118.045271461872,-270.325968031968,-55.9647359640359,270.191162337662,4.33804893439894,31.8696252081252,-1.64518618314814
"175","404S45622_06/03/13_2",NA,"404S45622",0.769777313,0.770437524,34.06149,-118.58534,20365153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","404S45622_06/03/13_2",NA,"404S45622",0.769777313,0.770437524,34.06149,-118.58534,20365153,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","405CE0280_07/06/15_1",NA,"405CE0280",1.215676055,1.239308536,34.23041,-117.74981,22524653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","405CE0280_07/06/15_1",NA,"405CE0280",1.215676055,1.239308536,34.23041,-117.74981,22524653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","405PS0030_07/08/15_1",NA,"405PS0030",0.764194253,0.83116607,34.23487,-117.80523,22522855,-7.2275929070929,8.71108598570344,-661.003635431235,-213.916558275058,-205.04494991675,0.097607725607736,-8.40095154845156,-34.6422466699967,-67.6645670291111
"180","405PS0030_07/08/15_1",NA,"405PS0030",0.764194253,0.83116607,34.23487,-117.80523,22522855,-7.2275929070929,8.71108598570344,-661.003635431235,-213.916558275058,-205.04494991675,0.097607725607736,-8.40095154845156,-34.6422466699967,-67.6645670291111
"181","408BA0268_05/06/08_1",NA,"408BA0268",0.506473839,0.654192668,34.32646,-118.7182,17563660,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","408BA0660_06/04/14_1",NA,"408BA0660",NA,0.882408095,34.26784,-118.93781,17563970,3.66309515484516,13.1762003016322,-1251.21565294705,-292.449822677323,-918.924798534799,196.052208886352,2.63075629370629,6.19579054279054,-689.50768984423
"183","408BA0836_06/04/14_1",NA,"408BA0836",NA,0.674468322,34.19071,-119.0051,17562598,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","408BA0836_06/04/14_1",NA,"408BA0836",NA,0.674468322,34.19071,-119.00511,17562598,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","408BA0916_05/08/08_1",NA,"408BA0916",0.510534158,0.448787462,34.23266,-118.95311,17564016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","408PS0032_05/21/08_1",NA,"408PS0032",0.352900804,0.487464108,34.1688,-119.05743,17562626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","408PS0032_05/21/08_1",NA,"408PS0032",0.352900804,0.487464108,34.1688,-119.05743,17562626,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","412WE0552_08/26/15_1",NA,"412WE0552",0.76655292,0.767868747,34.23908,-118.18059,22514712,1.06290268065268,17.682895867823,31.229194843252,-280.987857309357,-44.3244232101232,93.3455204795205,0.994450466200466,17.3716141358641,-3.93233487128919
"189","412WE0552_08/26/15_1",NA,"412WE0552",0.76655292,0.767868747,34.23908,-118.18059,22514712,1.06290268065268,17.682895867823,31.229194843252,-280.987857309357,-44.3244232101232,93.3455204795205,0.994450466200466,17.3716141358641,-3.93233487128919
"190","481S05856_06/13/13_1",NA,"481S05856",0.933039021,1.007353312,34.19152,-117.67601,22555020,-3.26295446220446,27.4552513920734,692.473946153845,320.799397768898,618.065038528138,68.4375830835832,-5.71678944388944,-38.4861425241426,-63.5494574994513
"191","481S05856_06/13/13_1",NA,"481S05856",0.933039021,1.007353312,34.19152,-117.67601,22555020,-3.26295446220446,27.4552513920734,692.473946153845,320.799397768898,618.065038528138,68.4375830835832,-5.71678944388944,-38.4861425241426,-63.5494574994513
"192","722ABSPPC_05/20/13_1",NA,"722ABSPPC",0.941230111,1.110875757,33.27851,-116.42925,22595619,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","722ABSPPC_05/20/13_1",NA,"722ABSPPC",0.941230111,1.110875757,33.27851,-116.42925,22595619,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","722PS0535_05/26/09_1",NA,"722PS0535",0.698817116,0.824247119,33.36921,-116.42223,22595319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","722PS0535_05/26/09_1",NA,"722PS0535",0.698817116,0.824247119,33.36921,-116.42223,22595319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","722PS0611_06/08/10_1",NA,"722PS0611",0.500368033,0.83899663,33.11256,-116.4447,22597605,-0.995731684981687,0.977900031129838,-405.650438461539,-78.8228236763236,-135.102436130536,47.6644973359974,-1.20407903762904,-3.2631496003996,-84.8286095219858
"197","722PS0611_06/08/10_1",NA,"722PS0611",0.500368033,0.83899663,33.11256,-116.4447,22597605,-0.995731684981687,0.977900031129838,-405.650438461539,-78.8228236763236,-135.102436130536,47.6644973359974,-1.20407903762904,-3.2631496003996,-84.8286095219858
"198","801BNC530_06/19/14_1",NA,"801BNC530",1.07376356,1.043354296,34.17834,-116.90881,22558750,-1.60154853479853,44.8197003206986,-614.874112221112,-9.89190426240428,-149.577475976404,-97.8582345987347,-4.66086087246087,-49.731774059274,-75.2925338105444
"199","801DRC025_06/25/14_2",NA,"801DRC025",1.089147419,1.046397205,34.1739,-116.9839,22558770,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","801LYC271_06/10/14_1",NA,"801LYC271",1.175684389,1.140865975,34.22931,-117.47362,24843846,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","801LYC271_06/10/14_1",NA,"801LYC271",1.175684389,1.140865975,34.22931,-117.47362,24843846,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","801MHC219_06/24/14_1",NA,"801MHC219",0.945359177,0.936312025,34.11105,-116.99195,22558904,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","801MIC042_06/09/14_1",NA,"801MIC042",0.755952716,0.73805956,33.94623,-117.61423,22563070,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","801MIC042_06/09/14_1",NA,"801MIC042",0.755952716,0.73805956,33.94623,-117.61423,22563070,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","801MIC042_06/09/14_1",NA,"801MIC042",0.755952716,0.73805956,33.94623,-117.61423,22563070,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","801MIC370_06/09/14_1",NA,"801MIC370",0.931321632,0.817903694,34.10015,-117.02393,22556002,-14.5307152014652,21.3331513529046,-619.667207972979,31.3390211455211,-79.4150003330003,-61.2935895770895,-9.68370479520481,-43.2697442557443,-111.38568751779
"207","801NLC105_06/10/14_1",NA,"801NLC105",1.042114568,1.021190338,34.25265,-117.4925,22557768,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","801PFB019_06/11/14_1",NA,"801PFB019",0.411762695,0.427538443,33.92417,-117.59778,22563072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","801S08727_06/05/13_2",NA,"801S08727",1.162386609,1.07949878,34.2171,-117.46178,22554790,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","801S08727_06/05/13_2",NA,"801S08727",1.162386609,1.07949878,34.2171,-117.46178,22554790,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","801SJR159_06/03/14_1",NA,"801SJR159",0.664625883,0.679182143,33.73904,-116.83089,22535256,-2.8034234931735,1.83654871843744,359.464258841159,-66.9771741591742,-64.5101744921746,-7.89418997668998,-2.21272236097236,-4.21774042624042,-122.245569934417
"212","801WBC106_06/25/14_2",NA,"801WBC106",1.238724793,1.12978235,34.15508,-116.88528,22558868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","801WE0674_05/14/13_1",NA,"801WE0674",1.009382111,0.890182378,34.17617,-116.9839,22558770,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","801WE0674_05/14/13_1",NA,"801WE0674",1.009382111,0.890182378,34.17617,-116.9839,22558770,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","801WE1008_05/14/13_1",NA,"801WE1008",1.031477403,1.054818609,34.18128,-116.91197,22558750,-1.60154853479853,44.8197003206986,-614.874112221112,-9.89190426240428,-149.577475976404,-97.8582345987347,-4.66086087246087,-49.731774059274,-75.2925338105444
"216","801WE1008_05/14/13_1",NA,"801WE1008",1.031477403,1.054818609,34.18128,-116.91197,22558750,-1.60154853479853,44.8197003206986,-614.874112221112,-9.89190426240428,-149.577475976404,-97.8582345987347,-4.66086087246087,-49.731774059274,-75.2925338105444
"217","801WE1132_08/19/09_1",NA,"801WE1132",1.034650763,0.979238503,34.13332,-116.84289,22559698,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","801WE1132_08/19/09_1",NA,"801WE1132",1.034650763,0.979238503,34.13332,-116.84289,22559698,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","802NJR147_06/26/14_1",NA,"802NJR147",1.105889135,1.091099364,33.79427,-116.74714,22535148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","802SJR116_06/12/14_1",NA,"802SJR116",0.29614746,0.340720464,33.66396,-117.2787,22532986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","802SJR116_06/12/14_1",NA,"802SJR116",0.29614746,0.340720464,33.66396,-117.2787,22532986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","802SJR587_06/03/14_1",NA,"802SJR587",0.797481292,0.764171627,33.72206,-116.80423,22535278,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","901DCCSMC_05/16/11_1",NA,"901DCCSMC",1.150047343,1.121869904,33.47303,-117.4659,20350779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","901DCCSMC_05/16/11_1",NA,"901DCCSMC",1.150047343,1.121869904,33.47303,-117.4659,20350779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","901PS0057_05/14/08_1",NA,"901PS0057",0.833804933,0.811505242,33.52977,-117.66957,20350529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","901PS0057_05/14/08_1",NA,"901PS0057",0.833804933,0.811505242,33.52977,-117.66957,20350529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","901S00313_04/30/09_1",NA,"901S00313",1.133369683,1.244625897,33.60642,-117.44623,20348383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","901S00313_04/30/09_1",NA,"901S00313",1.133369683,1.244625897,33.60642,-117.44623,20348383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","901S00469_05/13/09_1",NA,"901S00469",0.987243828,1.09138478,33.52999,-117.40855,20348759,0.163025557775558,12.4527084094408,79.531062104562,-80.7772372627373,8.8415665001664,54.5545646020647,1.45936485181485,4.23311471861472,0.370133110349213
"230","901S00469_05/13/09_1",NA,"901S00469",0.987243828,1.09138478,33.52999,-117.40855,20348759,0.163025557775558,12.4527084094408,79.531062104562,-80.7772372627373,8.8415665001664,54.5545646020647,1.45936485181485,4.23311471861472,0.370133110349213
"231","901S00997_05/14/09_1",NA,"901S00997",0.932932294,0.819319136,33.44002,-117.61937,20350837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","901S00997_05/14/09_1",NA,"901S00997",0.932932294,0.819319136,33.44002,-117.61937,20350837,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","901S01705_05/14/09_1",NA,"901S01705",1.134198522,1.122029647,33.60369,-117.51,20348431,1.20322610722611,14.1711532806299,548.58477892108,-45.2558961038962,80.6218371628372,84.7897479187479,1.76265897435897,4.71130169830169,-5.69311813018181
"234","901S01705_05/14/09_1",NA,"901S01705",1.134198522,1.122029647,33.60369,-117.51,20348431,1.20322610722611,14.1711532806299,548.58477892108,-45.2558961038962,80.6218371628372,84.7897479187479,1.76265897435897,4.71130169830169,-5.69311813018181
"235","901S01811_05/07/09_1",NA,"901S01811",0.500583154,0.522658112,33.56418,-117.71792,20348641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","901S01811_05/07/09_1",NA,"901S01811",0.500583154,0.522658112,33.56418,-117.71792,20348641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","901S01849_06/01/10_1",NA,"901S01849",1.154585386,1.174047017,33.55523,-117.39779,20348657,0.314082001332002,17.1251579591441,6.49816167166172,-87.3605894105893,-21.2641104229105,87.5640477855479,2.1434999000999,6.77702722277723,-3.33564462962128
"238","901S01849_06/01/10_1",NA,"901S01849",1.154585386,1.174047017,33.55523,-117.39779,20348657,0.314082001332002,17.1251579591441,6.49816167166172,-87.3605894105893,-21.2641104229105,87.5640477855479,2.1434999000999,6.77702722277723,-3.33564462962128
"239","901S02873_06/01/10_1",NA,"901S02873",0.888658416,0.888181397,33.54344,-117.39739,20348717,0.223614468864469,14.1416816829772,84.9829368964367,-73.1797555777556,13.7018625374624,54.039586913087,1.41477012987013,4.18928862803863,6.6704448983186
"240","901S02873_06/01/10_1",NA,"901S02873",0.888658416,0.888181397,33.54344,-117.39739,20348717,0.223614468864469,14.1416816829772,84.9829368964367,-73.1797555777556,13.7018625374624,54.039586913087,1.41477012987013,4.18928862803863,6.6704448983186
"241","901S04309_05/16/11_1",NA,"901S04309",1.067219079,0.990142206,33.47486,-117.46605,20351601,0.854338411588413,9.20092883762503,-91.8930560772562,-31.4735907425908,-11.5481825174826,36.4063115218115,0.939260622710623,3.18754811854812,-1.07786411306649
"242","901S04309_05/16/11_1",NA,"901S04309",1.067219079,0.990142206,33.47486,-117.46605,20351601,0.854338411588413,9.20092883762503,-91.8930560772562,-31.4735907425908,-11.5481825174826,36.4063115218115,0.939260622710623,3.18754811854812,-1.07786411306649
"243","901S04409_05/19/11_1",NA,"901S04409",0.808495179,1.065534008,33.60347,-117.45314,20348383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","901S04409_05/19/11_1",NA,"901S04409",0.808495179,1.065534008,33.60347,-117.45314,20348383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","901S04565_05/26/11_1",NA,"901S04565",0.950181415,1.080869546,33.5316,-117.41415,20348767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","901S04565_05/26/11_1",NA,"901S04565",0.950181415,1.080869546,33.5316,-117.41415,20348767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","901S06851_05/19/11_1",NA,"901S06851",0.773719293,0.608459723,33.55052,-117.67542,20348813,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","901S06851_05/19/11_1",NA,"901S06851",0.773719293,0.608459723,33.55052,-117.67542,20348813,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","901S06969_05/31/12_1",NA,"901S06969",0.819441477,0.715627218,33.55334,-117.39579,20348657,0.314082001332002,17.1251579591441,6.49816167166172,-87.3605894105893,-21.2641104229105,87.5640477855479,2.1434999000999,6.77702722277723,-3.33564462962128
"250","901S06969_05/31/12_1",NA,"901S06969",0.819441477,0.715627218,33.55334,-117.39579,20348657,0.314082001332002,17.1251579591441,6.49816167166172,-87.3605894105893,-21.2641104229105,87.5640477855479,2.1434999000999,6.77702722277723,-3.33564462962128
"251","902S01097_05/11/09_1",NA,"902S01097",0.771653048,0.811432501,33.48724,-117.25537,22549067,1.84658000333,20.6132546182805,217.320427072927,-33.224,96.6370474525473,105.523327006327,2.52942908757909,7.93524200799199,11.0642589683999
"252","902S01097_05/11/09_1",NA,"902S01097",0.771653048,0.811432501,33.48724,-117.25537,22549067,1.84658000333,20.6132546182805,217.320427072927,-33.224,96.6370474525473,105.523327006327,2.52942908757909,7.93524200799199,11.0642589683999
"253","902S02293_05/27/10_1",NA,"902S02293",0.51805688,0.518563284,33.42339,-117.20466,22548449,4.57053338328338,-24.2973737660417,-5282.99998484849,-1285.0480975691,-4832.85276640028,178.793103063602,-0.339565617715619,-2.77770096570097,-3006.90222806397
"254","902S02293_05/27/10_1",NA,"902S02293",0.51805688,0.518563284,33.42339,-117.20466,22548449,4.57053338328338,-24.2973737660417,-5282.99998484849,-1285.0480975691,-4832.85276640028,178.793103063602,-0.339565617715619,-2.77770096570097,-3006.90222806397
"255","902WE0888_06/16/15_1",NA,"902WE0888",0.604582091,0.666881154,33.45407,-117.30182,22548347,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","902WE0888_06/16/15_1",NA,"902WE0888",0.604582091,0.666881154,33.45407,-117.30182,22548347,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","903WE0798_04/08/15_1",NA,"903WE0798",0.990648495,0.932285035,33.33669,-116.82848,20343057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","903WE0798_04/08/15_1",NA,"903WE0798",0.990648495,0.932285035,33.33669,-116.82848,20343057,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","903WE0900_04/08/15_1",NA,"903WE0900",1.057700655,1.084100205,33.33052,-116.81511,20343109,0.46352355977356,16.2874781401764,4.10335937395947,-27.4310096570097,56.6932076923077,95.3021645021644,0.48073951048951,6.00892074592075,-14.1411721092791
"260","903WE0900_04/08/15_1",NA,"903WE0900",1.057700655,1.084100205,33.33052,-116.81511,20343109,0.46352355977356,16.2874781401764,4.10335937395947,-27.4310096570097,56.6932076923077,95.3021645021644,0.48073951048951,6.00892074592075,-14.1411721092791
"261","905S02561_05/25/11_1",NA,"905S02561",0.865065284,1.027395872,33.12974,-116.63591,20330870,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","905S02561_05/25/11_1",NA,"905S02561",0.865065284,1.027395872,33.12974,-116.63591,20330870,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","905SDYSA7_05/06/08_2",NA,"905SDYSA7",0.294087811,0.268924548,33.08603,-116.91668,20330890,0.0525892440892443,-0.33272221095656,-831.645782650683,-289.61663020313,-371.155266233766,-15.5944403929404,-0.666970596070595,1.28849358974359,-240.898038825509
"264","905SDYSA7_05/06/08_2",NA,"905SDYSA7",0.294087811,0.268924548,33.08603,-116.91668,20330890,0.0525892440892443,-0.33272221095656,-831.645782650683,-289.61663020313,-371.155266233766,-15.5944403929404,-0.666970596070595,1.28849358974359,-240.898038825509
"265","905WE0679_03/27/15_1",NA,"905WE0679",0.672447742,0.784626423,33.13163,-116.6544,20329654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","905WE0679_03/27/15_1",NA,"905WE0679",0.672447742,0.784626423,33.13163,-116.6544,20329654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","905WE1018_06/09/15_1",NA,"905WE1018",0.781527775,0.840774398,33.12423,-116.68157,20329672,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","905WE1018_06/09/15_1",NA,"905WE1018",0.781527775,0.840774398,33.12423,-116.68157,20329672,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","906S02246_05/26/10_1",NA,"906S02246",0.409836085,0.382125362,32.94636,-117.09849,20331170,1.10165909090909,7.89148177746252,2271.95643629704,1228.41817715617,2236.26280193141,94.236754079254,2.13404925074925,14.050600982351,284.972811132756
"270","906S02246_05/26/10_1",NA,"906S02246",0.409836085,0.382125362,32.94636,-117.09849,20331170,1.10165909090909,7.89148177746252,2271.95643629704,1228.41817715617,2236.26280193141,94.236754079254,2.13404925074925,14.050600982351,284.972811132756
"271","907S00577_05/12/09_1",NA,"907S00577",0.8894503,0.93929517,33.0767,-116.67455,20329834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","907S00577_05/12/09_1",NA,"907S00577",0.8894503,0.93929517,33.07673,-116.67502,20329834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","907S00577_05/12/09_1",NA,"907S00577",0.8894503,0.93929517,33.07673,-116.67502,20329834,NA,NA,NA,NA,NA,NA,NA,NA,NA
