"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Q99","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"93","405PS0030","405PS0030_07082015_BMI_RWB_1","7/8/15",1.06476871,0.6488247,0.8567967,34.23487,-117.80523,NA,0.0122438719587321,0.00233463035019464,0,NA,NA,NA,-0.00102403084988027,0,-0.00102431076755856,-7.97e-07,0,0,-0.000698087538086835,0.00128846550747459,0
"94","405WE0777","405WE0777_06202001_BMI_CSBP_Trans_1.0","6/20/2001",1.22327116,1.13960863,1.1814399,34.25461,-118.08523,-6,0.0106382978723404,0,2,NA,NA,NA,0.00311252440301626,0.5,0.00559326506889444,0.011171189,0,2.5,0.00533024853021228,0,0
"95","407CE0092","407CE0092_04272004_BMI_RWB_1.0","4/27/2004",0.41624258,0.25231408,0.33427833,34.27931,-119.22089,-46,-0.142857142857143,-0.0416666666666667,-16,NA,NA,NA,0.0105825000199999,-38,0.0219666666,-0.260172772,64,4,0.208333333333333,0,-32
"96","407CE0668","407CE0668_05222007_BMI_RWB_1.0","5/22/2007",0.42148706,0.27129589,0.34639148,34.28231,-119.21909,-46,-0.142857142857143,-0.0416666666666667,-16,NA,NA,NA,0.0105825000199999,-38,0.0219666666,-0.260172772,64,4,0.208333333333333,0,-32
"97","408BA0660","408BA0660_04272017_BMI_RWB_1","4/27/17",0.6407612,0.44047644,0.54061882,34.26784,-118.93781,166,-0.0347761022789822,0.00515767919497396,-123.5,NA,NA,NA,32.0677508958589,-79,28.0291741393163,-3.21e-05,-133,-10,-0.089302027461418,-0.0954236117960351,-157
"98","408BA0836","408BA0836_06042014_BMI_RWB_MCM_1","6/4/14",0.49921918,0.55818325,0.52870122,34.19071,-119.0051,161.5,-0.115285300668509,-0.0849940959806052,-110.5,NA,NA,NA,59.9920785380977,-52.5,49.629649458972,-2.26e-05,-137,-29,-0.159742769853436,-0.166402866523133,28
"99","408BA0916","408BA0916_05082008_BMI_RWB_1","5/8/08",0.98677149,0.58187625,0.78432387,34.23266,-118.95311,166,-0.116597384163034,-0.0819085071377556,-123.5,NA,NA,NA,47.1825522661053,-57.5,66.8096219931271,-2.71e-05,-132,-27,-0.16575839610709,-0.170130875990196,3
"100","408CAL012","408CAL012_10302001_BMI_CSBP_Trans_1.0","10/30/2001",0.72560687,0.56052818,0.64306753,34.27242,-118.78131,57,-0.0619664835436986,-0.0731315153388241,-177,NA,NA,NA,2.51619524228549,0,1.01070277766684,-1.67e-06,-1,19,-0.148146250489786,-0.0609179936998544,-9
"101","408PS0032","408PS0032_05212008_BMI_RWB_MCM_1","5/21/08",0.68520605,0.56951694,0.6273615,34.1688,-119.05743,162.5,-0.0525090639419908,-0.0124581158635511,-123,NA,NA,NA,31.0918723951398,-80,25.8420911905339,-3.48e-05,-135,-11.5,-0.0965068290254631,-0.108790697531111,23
"102","408WE0547","408WE0547_07122000_BMI_CSBP_Trans_1.0","7/12/2000",0.57187598,0.51179083,0.5418334,34.19094,-119.0859,NA,-0.159081715210356,-0.0213134713851357,-95,NA,NA,NA,0,NA,0,7.18e-05,NA,NA,-0.244444444444444,-0.120689655172414,NA
"103","408WE0654","408WE0654_06132001_BMI_CSBP_Trans_1.0","6/13/2001",0.57911292,0.51681686,0.54796489,34.16522,-119.09069,NA,0.151515151515151,0.420059364671774,-51,NA,NA,NA,0.111861432438962,-104.5,1.12999659572604,-4.73e-07,-8.5,13,0.0593572681931444,0.0902826855123674,-21.5
"104","408WE1039","408WE1039_05072002_BMI_RWB_1.0","5/7/2002",0.266129,0.24113287,0.25363094,34.14743,-119.087,38,0.0585823081429407,-0.00113018797321357,-39,1,0.0148234297257176,2,0,-40,0,-1.86e-05,-1,-1,0,0.180471947989405,0
"105","410CE0284","410CE0284_05042006_BMI_RWB_1.0","5/4/2006",0.58436246,0.29342549,0.43889397,34.14944,-119.19111,-95,-0.540041723101116,-0.586546630323793,29.5,NA,NA,NA,4.46812969933535,-3,1.46203755015249,-0.002193041,19,62,-0.555088149255238,-0.529203374632918,-84
"106","412CE0104","412CE0104_07192005_BMI_RWB_1.0","7/19/2005",0.75379903,0.47239027,0.61309465,34.06911,-118.22324,-4.5,-0.190647187761609,-0.226708640962921,11.5,NA,NA,NA,0.67431427708628,10,0.332044226720433,-4.28e-07,-3,15,-0.199033894170563,-0.203068791266846,-94
"107","412CE0616","412CE0616_07162015_BMI_RWB_MCM_1","7/16/2015",0.76142899,0.55592946,0.65867922,34.15397,-118.42994,-20,-0.233176084118258,-0.281532833799304,-194,NA,NA,NA,0.53482787226855,-54,0.228448952677472,-5.06e-07,0,41,-0.238387066963441,-0.261535188983888,-7
"108","412CE0732","412CE0732_09022015_BMI_RWB_MCM_1","9/2/2015",0.73130262,0.44803296,0.58966779,34.15513,-118.31261,-207,-0.159696845535558,-0.171971139896221,-185,NA,NA,NA,0.609831658260166,-20,1.06377320792968,1.1e-07,-1,12,-0.189218900578036,-0.15992497583421,-88
"109","412WE0552","412WE0552_08022018_BMI_RWB_1","8/2/18",0.93327878,0.57819127,0.75573503,34.23908,-118.18059,-34,0.0106382978723404,-0.269230769230769,-2,NA,NA,NA,0.00667160976233373,-43,0.0670880877060197,0.008368774,0,-10,0.0278044871794872,0,0
"110","412WE0563","412WE0563_06212001_BMI_CSBP_Trans_1.0","6/21/2001",1.25215141,1.05945887,1.15580514,34.34716,-118.04869,-1,0,-2.0190791514022e-08,-8,NA,NA,NA,0.00375328284242444,-10,0.052203282878788,0,0,-2,0,0,0
"111","481S05856","481S05856_06132013_BMI_RWB_1","6/13/13",1.33319724,1.1046872,1.21894222,34.19152,-117.67601,NA,0,0,0,NA,NA,NA,0,NA,-0.00309502291820468,1.59e-05,NA,NA,-0.00309797097160218,-0.00308370527477458,NA
"112","722ABSPPC","722ABSPPC_04132015_BMI_RWB_1","4/13/15",1.13904804,0.71047081,0.92475942,33.27851,-116.42925,NA,0.0152236994127957,0.00256455180925021,0,NA,NA,NA,0.000541782323546447,0,-0.000294156758925047,4.11e-06,0,0,0,0.00299736995027673,0
"113","722PS0535","722PS0535_04082015_BMI_RWB_1","4/8/15",1.16765702,0.61824308,0.89295005,33.36921,-116.42223,0,0.0120406180606776,0.0147600089414598,0,NA,NA,NA,0,NA,0,0,NA,NA,-0.000250404912121296,0,0
"114","722PS0611","722PS0611_06082010_BMI_RWB_1","6/8/10",0.58976735,0.67270937,0.63123836,33.11256,-116.4447,NA,0.00988953454459856,0.000418964407385829,0,NA,NA,NA,-0.00335465388363897,0,-0.00335687053025522,2.57e-07,0,3,0.0115813755021769,0.0159176029962546,-3
"115","801CE0152","801CE0152_07202005_BMI_RWB_1.0","7/20/2005",1.19101592,0.90088726,1.04595159,34.18783,-117.1803,-4,-0.00845837915772332,-0.00507431418717323,-2,NA,NA,NA,0.00868930601244371,-3,0.0109806263754304,-1.39e-05,-1,-1,-0.00912303586373133,0.0103094641693152,0
"116","801LYC271","801LYC271_06102014_BMI_RWB_1","6/10/14",1.09673446,0.80212795,0.94943121,34.22931,-117.47362,0.5,0.00911527899004616,-0.000122414699591768,0,NA,NA,NA,-0.0029507478537576,0,-0.00295381948915291,4.64e-07,0,2,0.00665879962479958,0.013120547341011,-2
"117","801MIC042","801MIC042_06092014_BMI_RWB_1","6/9/14",0.39845887,0.41813884,0.40829885,33.94623,-117.61423,150.5,-0.195464536929982,-0.162476197942822,-97,NA,NA,NA,34.4515411580189,-120,23.8171391145128,-8.17e-05,-27,-5.5,-0.215324308231352,-0.223043965609939,27
"118","801RB8501","801RB8501_06182013_BMI_RWB_1.0","6/18/2013",1.15655341,0.73243156,0.94449249,34.09189,-116.94243,2,0.0249563264287498,0.0249500998003991,0,NA,NA,NA,0.000737452184583458,-50,-0.000537314603639602,8.6e-07,0,-2,0,0.0268750000000001,1
"119","801S08727","801S08727_06052013_BMI_RWB_1","6/5/13",1.04471789,0.93890552,0.9918117,34.2171,-117.46178,1,0.0249999999999999,0.0249999999999999,12,NA,NA,NA,0,12,0,-0.02,0,-1,0.116666666666667,0,1
"120","801WE0550","801WE0550_06272000_BMI_CSBP_Trans_1.0","6/27/2000",1.18077658,1.17389704,1.17733681,34.16471,-116.97444,0,-0.00127824031614384,-0.00159699562331794,0,-16,0.0125177327734619,0,0.00166408011528096,0,-0.000628081563105922,5.26e-07,0,0,-0.00159476970207443,-0.00140901057447887,0
"121","801WE0669","801WE0669_06262001_BMI_CSBP_Trans_1.0","6/26/2001",1.20607311,1.26437108,1.23522209,34.23169,-116.99915,-27,-0.99,0.0714285714285715,-57,NA,NA,NA,0.139808340313161,-61,0.0866741493374442,-0.015229684,0,16,-0.4,-0.189189189189189,-88
"122","801WE0674","801WE0674_05142013_BMI_RWB_1","5/14/13",1.21294887,1.16850057,1.19072472,34.17617,-116.9839,-4,0,-0.000201175463874325,-7,NA,NA,NA,0.00100123252365255,-4,0.00208921784338061,-1.23e-05,0,-2,0,0,-1
"123","801WE0989","801WE0989_06182002_BMI_RWB_1.0","6/18/2002",0.84725623,0.62846723,0.73786173,33.91889,-117.60776,1.5,0.0344827586206897,0.245283018867925,-29,NA,NA,NA,213.50195834,-40,132.12888021875,0.085268224,0,17.5,0.0447761194029849,0.178571428571429,-19.5
"124","801WE1008","801WE1008_06292016_BMI_RWB_1","6/29/16",0.89480661,0.7446729,0.81973976,34.18128,-116.91197,2,0.0249999999999999,0.0249999999999999,12,NA,NA,NA,0.00254200000000004,12,0.0310083334,-0.02,0,-2,0,0,2
"125","801WE1013","801WE1013_05152002_BMI_RWB_1.0","5/15/2002",1.13294902,0.9501494,1.04154921,34.10098,-117.01071,-1,-0.00226139832948856,-0.00238832184257136,-1,NA,NA,NA,0.00214094356965043,-1,-0.00240480852864839,6.15e-06,0,-5,-0.00239349648765028,-0.00216588111529024,0
"126","801WE1020","801WE1020_06142005_BMI_CSBP_Comp_1.0","6/14/2005",0.62480521,1.03102943,0.82791732,34.25257,-117.53174,0,0,0,0,NA,NA,NA,0,0,-1.75896315518655e-06,-1.14e-08,0,0,0,0,0
"127","801WE1032","801WE1032_06042002_BMI_RWB_1.0","6/4/2002",0.65599068,0.62548919,0.64073994,33.96165,-117.50039,NA,23.166665,2.40455730059929,69,NA,NA,NA,0.0583480560356033,69,0.760258521728011,0.106293693,-1,7,3690.25,559460.6667,-7
"128","801WE1043","801WE1043_05012007_BMI_TRC_1.0","5/1/2007",0.88164681,1.15220422,1.01692551,34.17289,-117.18064,-5,-0.00932503850409791,-0.00996024292944149,-1,NA,NA,NA,-0.00244052460524579,0,-0.000837568257103493,0.000476911,-1,-5,-0.00786366280955731,-0.00960462221927698,-5
"129","801WE1127","801WE1127_06132002_BMI_RWB_1.0","6/13/2002",1.12050252,1.24086963,1.18068608,34.18401,-117.25876,-4,-0.00566881806567658,-0.00633453379034201,-8,0,0.110204200356542,-1,0.00264720788535813,-2,0.024197856817604,2.88e-05,-0.5,-3,-0.00485815481375247,-0.00280912153296468,-6
"130","801WE1132","801WE1132_04202015_BMI_RWB_1","4/20/15",1.11545892,1.14749908,1.131479,34.13332,-116.84289,-2,0,0,-47,NA,NA,NA,0.000161363636363718,-47,0.00024621212121222,-0.000227264,0,0,0,0,0
"131","802SJR116","802SJR116_06122014_BMI_RWB_1","6/12/14",0.87349684,0.39144727,0.63247206,33.66396,-117.2787,124,-0.0112511086840478,-0.0389155432171035,-19.5,NA,NA,NA,0.182781676755252,-38,0.207091416388327,9.75e-08,0,2,-0.0475272623221902,-0.0410973229571934,-23
"132","802WE0539","802WE0539_07192000_BMI_RWB_1.0","7/19/2000",0.89948414,0.89855991,0.89902203,33.77174,-116.7696,-1,-0.000191435881171439,-0.000674307882113306,0,0,-0.0037783907583263,0,-0.00112174746236909,0,-0.00147601476014771,2.14e-06,0,-2,-0.00114461587993948,-0.00035997170529566,-1
"133","802WE0658","802WE0658_04212015_BMI_RWB_1","4/21/15",1.01523621,0.89775454,0.95649537,33.79824,-116.74831,-1,-0.000235384207310991,-0.000320392479821711,-1,2,0.020934004793076,0,0.000579648262044481,-1,-0.000285738560952929,-8.32e-07,0,-2,-0.000672118277147527,-0.00146301263489287,-1
"134","802WE0794","802WE0794_05102001_BMI_RWB_1.0","5/10/2001",0.93697443,0.82507825,0.88102634,33.72962,-116.6735,0,9.04911959998577e-08,0,0,NA,NA,NA,-2.48386545831509e-05,0,-1.64131743087079e-05,0,0,-1,0,0.000562500000000021,0
"135","901ATCDOS","901ATCDOS_04292014_BMI_RWB_1.0","4/29/2014",0.85606514,0.42102116,0.63854315,33.49825,-117.66601,-75,1.171875,1.68714287667867,-17,NA,NA,NA,42.4017120515102,-60,-0.0356814840301345,6.33e-05,75,93,4.48701298701299,0.0491285896757826,-7
"136","901DCCSMC","901DCCSMC_05162011_BMI_RWB_1","5/16/11",1.17584545,1.08280734,1.1293264,33.47303,-117.4659,NA,0.0211831932506739,0.00956399528344739,-30,NA,NA,NA,-0.0013113839367124,0,-0.0013508690858309,-3.35e-07,-1,-1,0.102226144286682,0.0787321976845363,0
"137","901S00313","901S00313_04302009_BMI_RWB_1","4/30/09",0.78222348,0.5596484,0.67093594,33.60642,-117.44623,-9,0,0.243902439024387,-2,0,0.140514381537787,0,0,26,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"138","901S00997","901S00997_05142009_BMI_RWB_1","5/14/09",0.56525695,0.3720908,0.46867387,33.44002,-117.61937,-39,0.284263943466722,1.90961051171283,5,NA,NA,NA,4.64330578629536,-59,0.439584580295297,3.82e-05,73,112.5,0,11536.08333,-25.5
"139","901S01705","901S01705_05092017_BMI_RWB_1","5/9/17",1.07855517,0.89395534,0.98625526,33.60369,-117.51,0,-0.000120226024965554,-0.000128241914070469,0,NA,NA,NA,-0.000143036578218867,0,-0.000144168768324429,1.06e-06,0,0,-0.000133472114459479,0.0244304568345324,0
"140","901S01811","901S01811_05072009_BMI_RWB_1","5/7/09",0.89413886,0.43343419,0.66378652,33.56418,-117.71792,-64,0.949941811175515,0.996690513149292,-38,NA,NA,NA,7.65712824840439,-32,1.93167706955863,4.43e-06,34,70,0,-0.14214225545914,-25
"141","901S01849","901S01849_05102017_BMI_RWB_1","5/10/17",1.19172239,1.03686062,1.11429151,33.55523,-117.39779,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"142","901S04409","901S04409_05192011_BMI_RWB_1","5/19/11",1.02084484,0.8790989,0.94997187,33.60347,-117.45314,-9,0,0.243902439024387,-2,0,0.12576296237509,-0.5,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"143","901S06851","901S06851_05192011_BMI_RWB_1","5/19/11",0.90864304,0.47509683,0.69186994,33.55052,-117.67542,-78.5,0.587529985611511,0.878079698073888,20,NA,NA,NA,9.31911763850235,-34,1.65338480704596,1.54e-05,44,108,-0.769894535877682,-0.209804834153496,-53
"144","901S06969","901S06969_05312012_BMI_RWB_1","5/31/12",0.85281563,0.76090336,0.8068595,33.55334,-117.39579,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"145","902S01097","902S01097_05112009_BMI_RWB_1","5/11/09",1.29787326,0.80264027,1.05025676,33.48724,-117.25537,0,-0.00160905021346274,-0.00252875877082991,-6,NA,NA,NA,0.058196532987211,-72,0.0350246856787753,3.12e-07,0,0,-0.0349608136167378,-0.017030293785528,-14
"146","903M20235","903M20235_06122018_BMI_RWB_1","6/12/18",0.78813251,0.65973673,0.72393462,33.24759,-116.78551,NA,-0.000757390442731057,0.00119059150983407,0,NA,NA,NA,3.0020814164279e-05,-1,-0.00159973324476262,-2.06e-05,0,0.5,-0.00328672156475158,-0.00046481934461989,-1
"147","903WE0798","903WE0798_05042016_BMI_RWB_1","5/4/16",1.01056442,0.77545445,0.89300943,33.33669,-116.82848,0,-0.000398327120175416,-0.000478009461578955,0,NA,NA,NA,-0.000223753021728151,0,-0.000168522935846823,3.73e-06,0,0,0.00454101224013938,-0.000490346120562599,0
"148","903WE0900","903WE0900_05042016_BMI_RWB_1","5/4/16",1.23393264,0.82614786,1.03004025,33.33052,-116.81511,0,-0.000552325135226911,-0.000552119078353576,0,NA,NA,NA,0.000235833775585362,0,0.000219878032500601,4.67e-06,0,0,0.00336887031486358,-0.000550740617138575,0
"149","905CE0512","905CE0512_04202004_BMI_RWB_1.0","4/20/2004",1.22510636,0.94344596,1.08427616,33.11137,-116.74386,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"150","905M21756","905M21756_05042017_BMI_RWB_1","5/4/17",0.96651634,0.44670785,0.70661209,33.05619,-117.04124,NA,0.284963890931356,0.454088324211343,-12,NA,NA,NA,18.8488058897913,-25,-0.00328406056179193,4.63e-09,0,3.5,0.179173776004689,0.217130222918287,-3.5
"151","905S02561","905S02561_05252011_BMI_RWB_1","5/25/11",1.00161487,1.19546283,1.09853885,33.12974,-116.63591,-10,0.00706485340011704,0.133333333333333,-2,0,0.136881446728954,0,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"152","905WE0679","905WE0679_05042017_BMI_RWB_1","5/4/17",0.92801724,1.24502608,1.08652166,33.13163,-116.6544,-9,0,0.243902439024387,-2,-1,0.138740671342322,-3,0,-2,0,-0.029761905,0,0,0.133333333333333,0.5,-4
"153","905WE1018","905WE1018_06092015_BMI_RWB_1","6/9/15",0.96784781,0.44184056,0.70484419,33.12423,-116.68157,-9,0,0.243902439024387,-2,0,0.123089424063393,-0.5,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"154","907M23330","907M23330_06092016_BMI_RWB_1","6/9/16",1.08504827,0.84298849,0.96401838,33.00358,-116.70228,NA,0.162495186337419,0.044344273980934,NA,NA,NA,NA,-0.00178824591080629,NA,NA,1.24e-05,NA,NA,0.110020881249956,0.114128151260504,NA
"155","907M23331","907M23331_06082016_BMI_RWB_1","6/8/16",0.86023158,0.68067171,0.77045165,32.84058,-116.90771,NA,-0.060080005978057,-0.0760547146243876,-23,NA,NA,NA,24.7477887558728,NA,6.31274441796488,-1.56e-05,NA,NA,-0.15156619287093,-0.116303420646878,-83
"156","907M23362","907M23362_05092017_BMI_RWB_1","5/9/17",0.92094118,0.98319826,0.95206972,32.9918,-116.71432,NA,0.33605428902837,0.237211962413714,NA,NA,NA,NA,-0.00131749579932886,NA,NA,-5.68e-05,NA,NA,-0.0180945114644551,0.0567296996662959,NA
"157","907M23367","907M23367_05292018_BMI_RWB_1","5/29/18",1.00799082,0.82843648,0.91821365,32.96335,-116.66364,NA,-0.00300980028824682,-0.00310006388208973,-158,NA,NA,NA,-0.000966517499892612,0,-0.000883006091263202,-6.27e-07,-1,-109,-0.0205922771975211,-0.0186194436996849,-116
"158","907S00577","907S00577_05122009_BMI_RWB_1","5/12/09",1.26180663,0.8564385,1.05912257,33.0767,-116.67455,-36,0,0.0256410256410257,-1,NA,NA,NA,0,-1,0,-0.000620495,-1,5,-2.0618558407018e-10,0,-28
"159","907S01418","907S01418_05122009_BMI_RWB_1","5/12/09",1.28016597,1.16963302,1.2248995,32.99254,-116.71771,0,-0.00145937218601388,0,0,NA,NA,NA,-0.00179600691417229,0,-0.00175501801482818,-2.73e-07,0,1,-0.000171176856599665,-7.80712010492805e-05,-4
"160","907S01434","907S01434_05132009_BMI_RWB_1","5/13/09",1.0880936,0.8580051,0.97304935,32.90475,-116.62501,-2,0,0.243902439024387,-2,NA,NA,NA,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"161","907S01610","907S01610_05042015_BMI_RWB_1","5/4/15",1.08364884,0.77737617,0.9305125,32.96675,-116.65275,-1,-0.00255280805011883,-0.00244939191306471,0,NA,NA,NA,-0.0015601826200608,0,-0.0023720102787113,3.5e-06,0,0,-0.00200875524976639,-0.00246323248148402,-1
"162","907S03786","907S03786_05302012_BMI_RWB_1","5/30/12",1.20517323,1.20699832,1.20608577,32.89421,-116.65844,-2,0,0.243902439024387,-2,NA,NA,NA,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"163","907SDSDR9","907SDSDR9_05292010_BMI_RWB_1.0","5/29/2010",0.7092539,0.56165641,0.63545515,32.83894,-117.04535,-49.5,0,0.982574834321706,-47,NA,NA,NA,9.82135233376002,-24,15.254177927027,-0.222013811,35,-6,-0.739241071392857,0.054054054054054,-30
"164","909M24925","909M24925_05102016_BMI_RWB_1","5/10/16",1.07587691,0.59669067,0.83628379,32.83848,-116.63814,NA,1.09375,7.0379403794038,-1,NA,NA,NA,105.481938543244,-1,-0.0016698743704187,-1.82e-05,0,2.5,0.647052597750505,0.570006454609922,-2.5
"165","909M24937","909M24937_06222016_BMI_RWB_1","6/22/16",0.92231154,0.83076448,0.87653801,32.81935,-116.70775,NA,0.363061623146039,0.424297059505841,0,NA,NA,NA,0.0820593041594185,-18,0.0271990683410978,0.00010749,-0.5,22,0.46299121738573,0.0270459955466904,-22.5
"166","909SSWR03","909SSWR03_04202009_BMI_RWB_1.0","4/20/2009",0.77761683,1.01311883,0.89536783,32.83521,-116.62203,-2,-0.101784628878607,-0.0243018055741132,0,NA,NA,NA,-0.00262885594350724,0,-0.0026271703664762,-5.1e-06,0,1,0.0186280830811631,-0.0905538211429107,-1
"167","909WE0662","909WE0662_06102019_BMI_RWB_1","6/10/19",0.9872586,0.63381972,0.81053916,32.89957,-116.58789,NA,-0.165400076093801,-0.0193516246717815,0,NA,NA,NA,-0.00210802271710562,0,-0.00214968400005145,7.43e-07,0,0.5,-0.233787319215177,-0.101285246615968,-0.5
"168","909WE0780","909WE0780_05152001_BMI_RWB_1.0","5/15/2001",1.1745618,0.84851741,1.0115396,32.92981,-116.55901,NA,-0.344493852274143,-0.0674882623648872,-1,NA,NA,NA,-0.00186679737271964,-1,0.00162380800135189,1.02e-06,0,2,0,-0.0217646101375747,-2
"169","909WE1014","909WE1014_04232002_BMI_RWB_1.0","4/23/2002",0.92486456,0.60590813,0.76538635,32.83213,-116.7265,-22,0,0.600941359259267,2,NA,NA,NA,0.0269164536568217,-52,0.0270406508788859,-0.013048279,-1,-1,-0.0907142857142857,0.054054054054054,-54
"170","911M24934","911M24934_04042017_BMI_RWB_1","4/4/17",0.68475636,0.94089244,0.8128244,32.76761,-116.65057,NA,0.200116602569348,0.250171221166626,NA,NA,NA,NA,-0.00387454393678343,NA,NA,1.4e-05,NA,NA,0.0498931448298538,0.172830649875126,NA
"171","911M24949","911M24949_04112018_BMI_RWB_1","4/11/18",0.92510753,0.94477543,0.93494148,32.80946,-116.43979,NA,0.0361445783132531,0.0456185567010311,NA,NA,NA,NA,0,NA,NA,-1.54e-05,NA,NA,-0.00709458667236748,0.0111492281303603,NA
"172","911S00538","911S00538_05052009_BMI_RWB_1","5/5/09",1.18079619,0.92886087,1.05482853,32.78123,-116.63207,0,-0.00705109206287177,-0.00555593846109799,-5,NA,NA,NA,0.0140353043881598,-0.5,0.00759674134419549,2.94e-05,-0.5,0.5,-0.00775419267497191,0.00954040058765462,-1.5
"173","911S01142","911S01142_04192016_BMI_RWB_1","4/19/16",1.043975,0.75510049,0.89953775,32.73547,-116.65268,-0.5,-0.0737797872760934,0.00957990909710279,-41,NA,NA,NA,0.0039973903230476,-38,0.019253940668213,-3.51e-07,-3,-0.5,0,0.0546748536360467,-2
"174","911S01818","911S01818_05062009_BMI_RWB_1","5/6/09",1.1338377,0.97161437,1.05272603,32.86215,-116.52037,-22,-0.285714285714286,-0.765432098765432,-15,NA,NA,NA,0,-24,0,-0.035714286,0,3,-0.765432098765432,0,-26
"175","911S02058","911S02058_05052009_BMI_RWB_1","5/5/09",1.18913156,0.90379534,1.04646345,32.76142,-116.64257,-11,-0.00679893253639948,-0.00386763771427613,-2,NA,NA,NA,0.0202968535266988,-2,0.0118164990203229,6.44e-05,-1,1,-0.0313552099199713,-0.0174220237265747,-13
"176","911S04086","911S04086_05062009_BMI_RWB_1","5/6/09",0.98181077,0.74680691,0.86430884,32.67454,-116.57777,-19,0.0158847432582195,-0.00146407213948243,-1,NA,NA,NA,-0.000242670293709062,0,-0.00457600591925472,-1.29e-05,-1,0.5,0.00566756946220102,0.00143568542497212,-6
"177","LALT501","LALT501_06262019_BMI_RWB_1","6/26/2019",0.77385059,0.53656385,0.65520722,34.08009,-118.22419,-25.5,1.32082900421064,0.516294785001672,-25,-1,3.1540051626944,-27,1.1729964720628,-57,0.342097557384913,1.68e-06,39,67,-0.0937619784666115,-0.0113436460104018,-19
"178","SGLT506","SGLT506_07022018_BMI_RWB_1","7/2/18",0.51148097,0.51768928,0.51458513,34.06173,-117.99129,-9.5,-0.232872094346451,-0.209424595941522,-143,-0.5,1.56489979907949,-43.5,0.754983068400243,-3,0.363143342739472,-7.03e-07,0,47,-0.260566548020334,-0.236490932497652,-18
"179","SGUR010","SGUR010_06272011_BMI_RWB_1","6/27/2011",1.13611047,0.70912509,0.92261778,34.19498,-117.86114,0,0.00151778453244455,-0.000665272972134528,0,NA,NA,NA,-0.000784972708109726,0,0.000347013202891847,-1.91e-06,0,0,0.00629336959428389,0.000754703902567675,0
"180","SGUR103","SGUR103_05152014_BMI_RWB_1","5/15/14",1.34085153,0.83116748,1.0860095,34.23218,-118.05822,-1,0.292035431525011,4.00893738616621e-05,0,NA,NA,NA,0.00196412177731982,0,-0.00250799423252218,-2.68e-06,0,-6,1.82047040967222,0.0764273915294919,-1
"181","SGUT501","SGUT501_07052016_BMI_RWB_1","7/5/2016",1.30533955,1.06020115,1.18277035,34.2408,-117.8833,-6,0,0,0,NA,NA,NA,-2.61063088151939e-06,-1,0.0937815656060606,0,0,-0.5,0,0,0.5
"182","SGUT502","SGUT502_06092016_BMI_RWB_1","6/9/2016",0.40068376,0.62063557,0.51065966,34.2283,-117.76593,0,-0.000828219057397915,-0.000824842933893526,0,NA,NA,NA,-0.000823316148220524,0,-0.000822904364861527,1.99e-06,0,0,0.0298307605208967,0.00819529868854751,0
"183","SGUT503","SGUT503_07112016_BMI_RWB_1","7/11/16",1.11199092,0.99119782,1.05159437,34.29216,-117.83856,NA,0.00545634523809513,0.00154166204418692,0,NA,NA,NA,-0.00291955718254335,0,-0.00292497726304354,4.45e-07,0,-2,-0.00325789994704667,2.40137795443292,2
"184","SGUT504","SGUT504_07072016_BMI_RWB_1","7/7/2016",1.06803172,0.70013163,0.88408168,34.2377,-117.8203,-12,0.0648330058939096,-0.000397456279809177,1,2.5,0.109856338252313,-2.5,0.0350821040330175,-12,0.0290974673919334,-2.01e-05,-2,-5,0.0641222673411506,0.079023064891957,-2
"185","SGUT505","SGUT505_06262014_BMI_RWB_1","6/26/2014",0.91445196,0.64062416,0.77753806,34.16939,-117.88932,0,0.0118925632490367,0.00180421425048487,0,NA,NA,NA,-0.00136668577658184,0,-0.00136675209180953,1.18e-08,0,0,-0.00100751786040088,0.00283701045104876,0
"186","SMC00080","SMC00080_06062012_BMI_RWB_MCM_1","6/6/2012",0.86902175,0.76200332,0.81551254,34.32909,-118.08188,-1,0,0,-3,NA,NA,NA,3.86363454545616e-05,-13,0.000492424242424306,-1.23e-07,0,-2,0,0,0
"187","SMC00105","SMC00105_04122017_BMI_RWB_1","4/12/17",0.93219507,0.66263644,0.79741575,33.74651,-117.58423,NA,0.0357698295044855,0.00651930051212545,-9,NA,NA,NA,0.000243333156676962,-9,0.000172778751769883,9.66e-05,0,-6,0,0.0303704075879042,6
