"","StationCode","SampleID","SampleDate","D_ASCI","H_ASCI","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Q99","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"116","902S01097","902S01097_05/11/09_1",NA,0.771653048,0.811432501,0,-0.00160905021346274,-0.00252875877082991,-6,NA,NA,NA,0.058196532987211,-72,0.0350246856787753,3.12e-07,0,0,-0.0349608136167378,-0.017030293785528,-14
"117","902S02293","902S02293_05/27/10_1",NA,0.51805688,0.518563284,-13,0.0666666666666667,0.0235294117647059,-81,NA,NA,NA,0.0833333333333333,-67,0.0833333333333333,3.78e-05,-1,-45,0.0235294117647059,0.0869565217391305,-8
"118","902WE0888","902WE0888_06/16/15_1",NA,0.604582091,0.666881154,NA,0.0317198999012182,-0.00100175474193842,-0.5,NA,NA,NA,0.0850973737539209,-0.5,0.00196942050381746,0.000582403,0,0,0.0104825304771582,0.0168153380498308,-4
"119","903M20208","903M20208_2017-06-12 00:00:00_1",2017-06-12,0.560714762571122,0.412181094245971,NA,0.0554648359810414,0.0357026405901314,NA,NA,NA,NA,0.551465287277426,NA,NA,-1.11e-09,NA,NA,-0.0296228906479883,0.0431718881115275,NA
"120","903M20213","903M20213_2017-06-12 00:00:00_1",2017-06-12,0.529086850038999,0.507153906019381,NA,0.0322894630927232,0.0644932720277506,-78.5,NA,NA,NA,0.225906471471391,NA,2.62873740289125,1.24e-11,NA,NA,-0.00433136904764594,0.0169171354441481,NA
"121","903M20214","903M20214_2018-05-08 00:00:00_1",2018-05-08,0.368989913141381,0.288581177244318,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","903M20235","903M20235_2018-06-12 00:00:00_1",2018-06-12,0.519050237696287,0.500123860493509,NA,-0.000757390442731057,0.00119059150983407,0,NA,NA,NA,3.0020814164279e-05,-1,-0.00159973324476262,-2.06e-05,0,0.5,-0.00328672156475158,-0.00046481934461989,-1
"123","903WE0798","903WE0798_04/08/15_1",NA,0.990648495,0.932285035,0,-0.000398327120175416,-0.000478009461578955,0,NA,NA,NA,-0.000223753021728151,0,-0.000168522935846823,3.73e-06,0,0,0.00454101224013938,-0.000490346120562599,0
"124","903WE0900","903WE0900_04/08/15_1",NA,1.057700655,1.084100205,0,-0.000552325135226911,-0.000552119078353576,0,NA,NA,NA,0.000235833775585362,0,0.000219878032500601,4.67e-06,0,0,0.00336887031486358,-0.000550740617138575,0
"125","904M21729","904M21729_2016-06-14 00:00:00_1",2016-06-14,0.627641661902496,0.633270792989137,NA,-0.13468117588494,-0.130746356459385,-165,NA,NA,NA,42.0773532028303,NA,4.8138908672446,2.31e-10,NA,NA,-0.155562322347343,-0.121063856066605,-4.5
"126","905M21756","905M21756_2017-05-04 00:00:00_1",2017-05-04,0.589648208862483,0.559430575460003,NA,0.284963890931356,0.454088324211343,-12,NA,NA,NA,18.8488058897913,-25,-0.00328406056179193,4.63e-09,0,3.5,0.179173776004689,0.217130222918287,-3.5
"127","905S02561","905S02561_05/25/11_1",NA,0.865065284,1.027395872,-10,0.00706485340011704,0.133333333333333,-2,0,0.136881446728954,0,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"128","905SDYSA7","905SDYSA7_05/06/08_2",NA,0.294087811,0.268924548,-38,-0.285714285714286,-0.765432098765432,6,NA,NA,NA,0,5.5,0,-0.001046798,0,26,-0.765432098765432,0,-26
"129","905WE0679","905WE0679_03/27/15_1",NA,0.672447742,0.784626423,-9,0,0.243902439024387,-2,-1,0.138740671342322,-3,0,-2,0,-0.029761905,0,0,0.133333333333333,0.5,-4
"130","905WE1018","905WE1018_06/09/15_1",NA,0.781527775,0.840774398,-9,0,0.243902439024387,-2,0,0.123089424063393,-0.5,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"131","906M21738","906M21738_2017-05-16 00:00:00_1",2017-05-16,0.578595799342942,0.62702151065238,NA,0.0733270275490143,0.156490566037736,NA,NA,NA,NA,2438113.84876168,NA,9.2545283775349,-0.000112549,NA,NA,-0.0524860948819818,-0.00233644859813082,NA
"132","906M21758","906M21758_2017-05-11 00:00:00_1",2017-05-11,0.607289593341636,0.700448599987112,NA,-0.346181621862765,-0.358249531387532,-3,NA,NA,NA,10.5890179868554,-10.5,143.114638879146,-1.8e-10,7.5,86,-0.347127829453952,-0.386900327089132,-78.5
"133","906S02246","906S02246_05/26/10_1",NA,0.409836085,0.382125362,91.5,0.256814203550888,0.249909218369031,-40.5,NA,NA,NA,0.514760560334679,-125,2.23019653762864,1.49e-07,21,83,-0.0843955078720728,0.0843253135208023,-41
"134","907M23330","907M23330_2016-06-09 00:00:00_1",2016-06-09,1.06716253758748,0.946159823632859,NA,0.162495186337419,0.044344273980934,NA,NA,NA,NA,-0.00178824591080629,NA,NA,1.24e-05,NA,NA,0.110020881249956,0.114128151260504,NA
"135","907M23331","907M23331_2016-06-08 00:00:00_1",2016-06-08,0.525828128446821,0.533819828577353,NA,-0.060080005978057,-0.0760547146243876,-23,NA,NA,NA,24.7477887558728,NA,6.31274441796488,-1.56e-05,NA,NA,-0.15156619287093,-0.116303420646878,-83
"136","907M23342","907M23342_2017-06-13 00:00:00_1",2017-06-13,0.689875486157672,0.703014782055151,NA,-0.32133676092545,-0.0764534883720931,NA,NA,NA,NA,-0.00274361184862047,NA,NA,NA,NA,NA,-0.323458840900701,-0.0352078007323982,NA
"137","907M23343","907M23343_2017-06-27 00:00:00_1",2017-06-27,0.46010062277085,0.58627544485846,-27,0.0293294572697546,0.0557262097518006,16.5,NA,NA,NA,0.680208804434603,-17.5,-0.60766301905487,4.66e-12,32,47,-0.251418018503643,0.00777912754864467,-11
"138","907M23346","907M23346_2017-06-15 00:00:00_1",2017-06-15,0.914666736189178,0.944054305048812,0,-0.000736818530546876,-0.00117448563415111,-157,NA,NA,NA,-0.00219999996141226,0,-0.00219999998262808,7.55e-11,0,0,0.000577479854582066,0.00824230817593321,0
"139","907M23349","907M23349_2018-05-09 00:00:00_1",2018-05-09,0.858714874354342,0.866549010409761,NA,0.0738912105851508,1.74205835001362,NA,NA,NA,NA,43.417858428281,NA,NA,1.17e-07,NA,NA,-0.569849007765315,2.89702031512896,NA
"140","907M23362","907M23362_2017-05-09 00:00:00_1",2017-05-09,0.867687959703956,0.946584233791821,NA,0.33605428902837,0.237211962413714,NA,NA,NA,NA,-0.00131749579932886,NA,NA,-5.68e-05,NA,NA,-0.0180945114644551,0.0567296996662959,NA
"141","907M23367","907M23367_2018-05-29 00:00:00_1",2018-05-29,1.06903704279372,1.15131788618822,NA,-0.00300980028824682,-0.00310006388208973,-158,NA,NA,NA,-0.000966517499892612,0,-0.000883006091263202,-6.27e-07,-1,-109,-0.0205922771975211,-0.0186194436996849,-116
"142","907M23379","907M23379_2018-05-30 00:00:00_2",2018-05-30,1.03519962974275,1.05780853272261,-33.5,2.91139240506329,1.71434671656,-20,NA,NA,NA,2.60234881946208,-73,2.10801216373048,3.07e-10,34,92,0.264324255531672,0.558977952598282,-58
"143","907S00577","907S00577_05/12/09_1",NA,0.8894503,0.93929517,-36,0,0.0256410256410257,-1,NA,NA,NA,0,-1,0,-0.000620495,-1,5,-2.0618558407018e-10,0,-28
"144","907S01418","907S01418_05/12/09_1",NA,0.887648722,1.05838786,0,-0.00145937218601388,0,0,NA,NA,NA,-0.00179600691417229,0,-0.00175501801482818,-2.73e-07,0,1,-0.000171176856599665,-7.80712010492805e-05,-4
"145","907S01434","907S01434_05/13/09_1",NA,1.249193405,1.230696374,-2,0,0.243902439024387,-2,NA,NA,NA,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"146","907S01610","907S01610_05/31/10_1",NA,0.86440533,0.974313817,-1,-0.00255280805011883,-0.00244939191306471,0,NA,NA,NA,-0.0015601826200608,0,-0.0023720102787113,3.5e-06,0,0,-0.00200875524976639,-0.00246323248148402,-1
"147","907S03786","907S03786_05/30/12_1",NA,0.400712714,0.35522511,-2,0,0.243902439024387,-2,NA,NA,NA,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"148","907S05514","907S05514_05/18/11_2",NA,0.978490331,1.069386784,-25,-0.285714285714286,-0.765432098765432,-6,NA,NA,NA,0,-50,0,-0.035714286,0,26,-0.765432098765432,0,-26
"149","907SSDR11","907SSDR11_05/05/08_2",NA,0.626535357,0.805193299,-54.5,0,1.11111111111111,-19,NA,NA,NA,14.041363666,-23.5,15.9694369378378,-0.229259458,0,84.5,-0.739285714285714,0.054054054054054,-34.5
"150","909M24925","909M24925_2016-05-10 00:00:00_1",2016-05-10,0.916345893842013,0.899620945156761,NA,1.09375,7.0379403794038,-1,NA,NA,NA,105.481938543244,-1,-0.0016698743704187,-1.82e-05,0,2.5,0.647052597750505,0.570006454609922,-2.5
"151","909M24937","909M24937_2016-06-22 00:00:00_1",2016-06-22,1.13463306818176,1.15058037159369,NA,0.363061623146039,0.424297059505841,0,NA,NA,NA,0.0820593041594185,-18,0.0271990683410978,0.00010749,-0.5,22,0.46299121738573,0.0270459955466904,-22.5
"152","909WE0662","909WE0662_06/22/15_1",NA,1.052514131,1.166737869,NA,-0.165400076093801,-0.0193516246717815,0,NA,NA,NA,-0.00210802271710562,0,-0.00214968400005145,7.43e-07,0,0.5,-0.233787319215177,-0.101285246615968,-0.5
"153","909WE0780","909WE0780_2021-05-19_1",2021-05-19,0.800419481694713,0.924826341411195,NA,-0.344493852274143,-0.0674882623648872,-1,NA,NA,NA,-0.00186679737271964,-1,0.00162380800135189,1.02e-06,0,2,0,-0.0217646101375747,-2
"154","909WE1014","909WE1014_2021-04-22_1",2021-04-22,0.641739754235226,NA,-22,0,0.600941359259267,2,NA,NA,NA,0.0269164536568217,-52,0.0270406508788859,-0.013048279,-1,-1,-0.0907142857142857,0.054054054054054,-54
"155","911M24934","911M24934_2017-04-04 00:00:00_1",2017-04-04,0.960377779189846,1.06511538814691,NA,0.200116602569348,0.250171221166626,NA,NA,NA,NA,-0.00387454393678343,NA,NA,1.4e-05,NA,NA,0.0498931448298538,0.172830649875126,NA
"156","911S00538","911S00538_05/05/09_1",NA,1.113245295,1.125302159,0,-0.00705109206287177,-0.00555593846109799,-5,NA,NA,NA,0.0140353043881598,-0.5,0.00759674134419549,2.94e-05,-0.5,0.5,-0.00775419267497191,0.00954040058765462,-1.5
"157","911S01142","911S01142_05/24/11_1",NA,0.858041883,1.010719274,-0.5,-0.0737797872760934,0.00957990909710279,-41,NA,NA,NA,0.0039973903230476,-38,0.019253940668213,-3.51e-07,-3,-0.5,0,0.0546748536360467,-2
"158","911S01818","911S01818_05/06/09_2",NA,0.810742262,0.731053622,-22,-0.285714285714286,-0.765432098765432,-15,NA,NA,NA,0,-24,0,-0.035714286,0,3,-0.765432098765432,0,-26
"159","911S02058","911S02058_05/05/09_1",NA,1.146765464,1.131148628,-11,-0.00679893253639948,-0.00386763771427613,-2,NA,NA,NA,0.0202968535266988,-2,0.0118164990203229,6.44e-05,-1,1,-0.0313552099199713,-0.0174220237265747,-13
"160","911S04086","911S04086_05/06/09_2",NA,0.706925027,0.80826182,-19,0.0158847432582195,-0.00146407213948243,-1,NA,NA,NA,-0.000242670293709062,0,-0.00457600591925472,-1.29e-05,-1,0.5,0.00566756946220102,0.00143568542497212,-6
"161","SGLT506","SGLT506_07/06/12_1",NA,0.716656664,0.799483384,-9.5,-0.232872094346451,-0.209424595941522,-143,-0.5,1.56489979907949,-43.5,0.754983068400243,-3,0.363143342739472,-7.03e-07,0,47,-0.260566548020334,-0.236490932497652,-18
"162","SGUR103","SGUR103_07/22/10_1",NA,1.095691599,1.077069857,-1,0.292035431525011,4.00893738616621e-05,0,NA,NA,NA,0.00196412177731982,0,-0.00250799423252218,-2.68e-06,0,-6,1.82047040967222,0.0764273915294919,-1
"163","SGUT503","SGUT503_05/27/10_1",NA,0.864746237,0.834157137,NA,0.00545634523809513,0.00154166204418692,0,NA,NA,NA,-0.00291955718254335,0,-0.00292497726304354,4.45e-07,0,-2,-0.00325789994704667,2.40137795443292,2
"164","SMC00105","SMC00105_05/22/14_1",NA,0.822705081,0.808775915,NA,0.0357698295044855,0.00651930051212545,-9,NA,NA,NA,0.000243333156676962,-9,0.000172778751769883,9.66e-05,0,-6,0,0.0303704075879042,6
"165","SMC00135","SMC00135_06/07/10_1",NA,1.254694516,1.135450661,-22,0,2.40450948061507e-05,-14,NA,NA,NA,0.000125235679818872,-3,0.000236236075419503,-3.92e-07,0,0,0,0,0
"166","SMC00198","SMC00198_07/09/14_2",NA,0.697867078,0.665336775,-12,0.223735094280545,0.209633147286945,-15,NA,NA,NA,0.605701291850665,0.5,2.82431064250048,-7.38e-07,21,74,-0.15634361884931,-0.0988182943104557,-29
"167","SMC00206","SMC00206_06/16/15_1",NA,0.655808826,0.786265491,-15,1.2817803808554,0.86851088691976,-6,NA,NA,NA,1.55048900863081,-66,-0.118140803213806,4.71e-06,67,89,75.03333335,0.0355135849935303,-26
"168","SMC00271","SMC00271_08/13/15_1",NA,1.196220752,1.326169906,0,-6.68227675197074e-05,-7.3531897858466e-05,0,NA,NA,NA,-6.42206118006267e-05,0,-6.06771371819237e-06,2.03e-06,0,0,-6.45585629205266e-05,-5.82319081101584e-05,0
"169","SMC00282","SMC00282_06/09/09_2",NA,0.873856229,0.963230043,-0.5,-0.132807668330671,-0.0302846375254665,0,NA,NA,NA,-0.00197825003010429,-1,-0.00197218056251324,2.58e-06,0,0.5,0.0140755071386548,-0.0528515919165289,-0.5
"170","SMC00288","SMC00288_06/04/14_1",NA,0.735304952,0.691288182,-33.5,-0.5,-0.379760612328684,0,NA,NA,NA,1.42127302169952,-52,-0.0745964038690179,7.87e-05,43,44,-0.692678906779661,0.122478705980883,-11.5
"171","SMC00318","SMC00318_06/15/10_1",NA,0.552897319,0.62059491,-18,-0.224013350086873,-0.272759200035742,-32.5,NA,NA,NA,3.87677162363122,-12,1.21052336114543,1.25e-07,0,44,-0.274219691178162,-0.254794809731142,-11
"172","SMC00324","SMC00324_06/21/10_1",NA,0.572039705,0.641027473,NA,0.00480175953645581,0.0552432924260439,-92,NA,NA,NA,0,NA,1.44115079039689,0,-4,64.5,0.0842545484697586,0.00048498406241426,-67
"173","SMC00382","SMC00382_06/23/09_1",NA,0.842100102,0.835857175,-7.5,0.0583333,0.0546304160724749,-34,NA,NA,NA,4.1757028839653,-67,2.26712688073045,0.000109929,38,-10,0,-0.141219385096404,-20
"174","SMC00428","SMC00428_07/22/10_1",NA,1.075542352,1.081573827,-3,0.0106382978723404,0,1,NA,NA,NA,0.0194666666330002,-2,0.10875,-0.384947326,-14,3.5,0.360096153961538,0,0
"175","SMC00436","SMC00436_05/26/09_1",NA,0.455117491,0.582308652,-20,-0.110712485637495,-0.0862485472929723,-1.5,0,-0.0579952465249878,-26,0.936258034421176,15,0.95738029280072,-3.45e-08,0,18,-0.164228169700778,-0.112384495839171,-10
"176","SMC00464","SMC00464_06/04/14_1",NA,0.604398523,0.570117137,-1,0,0,-2,NA,NA,NA,-2.75611384744383e-05,-0.5,-1.74702306077958e-05,-1.27e-06,0,-6,0,0.152173913043478,0
"177","SMC00476","SMC00476_06/08/09_1",NA,1.062161894,1.141500165,-18,0,0,0,NA,NA,NA,0,-11,0,1.07e-06,0,0,-0.0166968021608654,0,-1
"178","SMC00479","SMC00479_07/13/11_2",NA,0.579564006,0.475400764,-5.5,0.916666625,0.140481491241422,-32.5,NA,NA,NA,3.17315949848809,-70,2.00516568751164,2.39e-05,40,56,0,-0.0441265014028948,-24
"179","SMC00480","SMC00480_05/13/09_2",NA,1.205546912,1.247525412,0,-5.80017400382356e-05,-0.000496925197793896,0,NA,NA,NA,-0.000267147283442295,0,-0.00044376781422045,-1.04e-05,0,0,0.033571518571511,0.0159298571145186,0
"180","SMC00520","SMC00520_06/25/14_1",NA,0.789365196,0.721871662,-1,-0.00241748071382769,-0.00291253185847063,-1,NA,NA,NA,-0.00293276910113465,0,-0.00293450028696536,6.95e-07,0,0,-0.00219798026474848,-0.00293425577526012,-2
"181","SMC00544","SMC00544_06/22/11_1",NA,0.592690765,0.656026959,0,0.00953422930866608,-0.00155057983404586,0,NA,NA,NA,-0.000234002749010955,-1,-0.00101928809667524,1.34e-07,0,0,0,0.00183070795304709,-1
"182","SMC00608","SMC00608_06/27/11_1",NA,0.614101335,0.633576939,3,0.492937340994636,0.302561606375425,-88,0,0.279407481568433,-1,0.446172017307996,-22,0.146139652955588,1.13e-06,0,10,-0.05608183163479,-0.0385319649301531,-5
"183","SMC00632","SMC00632_06/13/11_2",NA,0.450218227,0.325345644,-6,0.786458375,0.585638417535175,-12.5,7.5,0.0732229624908952,-20.5,0.930851863291504,-28,0.365160694873657,3.65e-06,14.5,43.5,0,-0.0622525285212628,-10.5
"184","SMC00684","SMC00684_06/27/11_1",NA,0.460496045,0.591037377,-19,0.244274809160305,0.814152066222925,-22.5,-10,9.39459541450792,-45,4.21568102554206,-65.5,1.12300796348486,1.29e-05,43,63,-0.36203130693989,-0.197161361475312,-24
"185","SMC00710","SMC00710_05/20/09_1",NA,0.808459509,0.866616192,-140,0.25,1.06005387270616,9.5,NA,NA,NA,15.2600790365489,-38.5,0.432712234624793,0.000198058,69.5,135.5,0,2.56807912804129,-51
"186","SMC00748","SMC00748_06/21/11_1",NA,0.517282917,0.634919889,-18,0.0798600395183699,0.251225808500898,-15.5,-17,4.79418543408949,-43.5,1.51917715138047,-49.5,0.37136870249993,3.56e-06,29,50.5,-0.391432001504514,-0.0676250617017889,-20.5
"187","SMC00827","SMC00827_06/15/09_1",NA,0.691409456,0.789546908,0,-0.000682008651234016,-0.000682590151908239,0,NA,NA,NA,0.000488251739987322,0,-0.000409429339087485,9.78e-07,0,0,-0.000681283760425222,-0.000505835962020419,0
"188","SMC00857","SMC00857_07/13/11_1",NA,0.21512319,0.33019808,NA,0.172455229036554,0.25,-8,NA,NA,NA,123.694095946132,28,0.0512164568610953,-4.13e-08,0,45,0.0168052432278667,1.26305185704275,-4
"189","SMC00873","SMC00873_06/10/14_1",NA,0.91958176,0.812759031,-197,0.695749275369436,0.202249665372,-6,NA,NA,NA,2.59984414190295,-37,0.914091701694975,1.1e-05,35,76.5,0,-0.138016744369225,-14
"190","SMC00899","SMC00899_07/12/11_1",NA,0.616763874,0.658757751,130,-0.161688325625819,-0.123611596717587,-96,NA,NA,NA,35.096573820404,-91,10.786207629227,9.39e-05,49.5,116,-0.183122266298931,-0.18967963380688,10
"191","SMC00911","SMC00911_06/04/09_1",NA,1.211717265,1.139858532,0,0.00425952935206859,-0.000736392702049962,0,0,0.00666028361396931,0,-0.000471539721692073,0,-0.000865098620717113,-5.32e-06,0,0,0.00658997205839084,0.00151133549049542,0
"192","SMC00924","SMC00924_06/25/14_1",NA,0.603487917,0.61661351,-6,0.0106382978723404,0,1.5,-3.5,0.0855829263848028,0,0.00826666667600007,-30.5,0.00286633468457295,-0.137336036,18.5,-104,0.00160256411538461,0.0588235294117648,-4
"193","SMC00957","SMC00957_07/02/10_1",NA,NA,1.001702902,42.5,-0.151872135698075,-0.221359819923416,27,NA,NA,NA,1.95427242203835,0,0.419880314255507,2.24e-06,0,60,-0.19932732383349,-0.137156720825239,-38
"194","SMC00958","SMC00958_07/19/11_1",NA,0.623423578,0.624361626,-51.5,0.165048588933926,0.978022064968003,-33,NA,NA,NA,8.35015249072971,-54,5.74548448405573,2.53e-05,39,79.5,0,-0.400129038136036,-45
"195","SMC00963","SMC00963_07/09/14_1",NA,0.565606384,0.64049208,-6,0.75382558520734,0.371022916953039,-4.5,-1.5,-0.431633113877735,-55,0.787990568777498,-42,-0.171582071715053,4.4e-06,46.5,68,0,-0.060474332970285,-11.5
"196","SMC01040","SMC01040_06/09/09_1",NA,1.087567502,1.061782392,-1,-0.000254327738124592,-0.00169454983656547,0,-0.5,-0.00938748701029589,-1,-0.0017933338410802,-1,-0.00179660387878785,6.53e-07,0,-3,-0.00092665564708468,-0.00128731848808542,-1
"197","SMC01046","SMC01046_05/21/09_1",NA,0.73200502,0.825303391,-26,-0.0431799778041286,0.216268221947967,-5,-1,0.235002093353459,-4,1.87260978945726,-8.5,0.492744905230156,-3e-06,8.5,12,0.626997716894977,0.0961514816180991,-27
"198","SMC01096","SMC01096_06/07/10_2",NA,0.745930477,0.776774949,-1,-0.00217963214998525,-0.0028700387770954,-1,NA,NA,NA,-0.00131732954452984,-1,-0.00312838651819661,2.09e-06,0,0,-0.00209737247667234,0.00100881362564937,-1
"199","SMC01155","SMC01155_05/12/09_1",NA,0.561508906,0.520641319,-3,0.0869713420907734,0.042129657805373,-1,NA,NA,NA,-0.00115290711048828,-1,-0.00390415454123101,2.72e-06,0,0,0,0.0176142734983282,-3
"200","SMC01158","SMC01158_05/20/09_1",NA,NA,1.025876893,NA,0.114968819685551,2.41896186440678,-10,NA,NA,NA,9.50379125550115,-54,0.0469656164830935,0.00010733,31,57.5,0,-0.202544401604585,-26
"201","SMC01161","SMC01161_05/27/10_1",NA,0.719151848,0.86743083,-17,0.0075623549163865,-0.000528106681362991,-64,NA,NA,NA,0.0309737892020769,-47,0.0242703747849063,4.61e-08,0,-1,-0.00976607795839057,0.000294245461235451,-16
"202","SMC01196","SMC01196_07/14/10_1",NA,0.947687864,0.983464921,NA,0.00795133385715521,0.002455431622699,-1,NA,NA,NA,-0.00249207977569503,-1,-0.00288738477135355,2.36e-06,0,0,-0.0019367408150584,0.00160200281543896,-1
"203","SMC01208","SMC01208_06/08/10_1",NA,0.496317475,0.617570071,-3,0.775600358902631,0.768264344677237,-18.5,8,-0.163889398546706,-27,1.6117586683429,-109,1.15449479386319,3.88e-07,40,65,0,-0.201923143616771,-90
"204","SMC01215","SMC01215_07/13/11_1",NA,0.493722243,0.503840448,-1.5,0.0938788598312118,0.0144913709862291,-4,NA,NA,NA,0.0142171791930857,-4,0.0215004040076578,0.000381389,0,0,0.0157862337295129,-0.00227422677026298,-5
"205","SMC01248","SMC01248_07/26/11_1",NA,0.968951169,1.024848902,0,-0.000186683017803625,7.19083382030469e-08,0,NA,NA,NA,-0.000949523965623765,-2,-0.000870105655686721,-3.91e-06,0,0.5,0.0602821584723323,0.0354094127935699,0
"206","SMC01257","SMC01257_06/16/11_1",NA,0.706841832,0.558684309,-7,0.252821498407617,0.091571865616287,-13.5,NA,NA,NA,2.4737551958103,-63,1.17078577066216,1.65e-06,45.5,67,0,-0.0699841377133936,-145
"207","SMC01260","SMC01260_07/16/12_1",NA,0.808509937,0.774528512,-9,-0.219359430250155,-0.220020764016585,-142,-0.5,0.635227524459751,-43.5,0.661799720246113,-2,0.951318820016314,-1.66e-08,-3,44,-0.249947173705433,-0.23984462430073,-15
"208","SMC01320","SMC01320_06/07/10_1",NA,0.579855032,0.643681332,-3,-0.00202868597384193,-0.00233769522559739,0,NA,NA,NA,-0.00247069115910452,-1,-0.00247626475127886,3.5e-06,0,0,-0.00114321560430966,7.72680287424449e-05,-1
"209","SMC01358","SMC01358_06/21/11_1",NA,0.514765173,0.52946756,-15,0.764880928571428,0.043078021361001,-32,NA,NA,NA,6.44523295634215,-98,1.39735005462855,7.96e-05,45,95,0,1340.66667,-47.5
"210","SMC01413","SMC01413_07/09/12_2",NA,0.869284316,0.892648325,NA,0,0,0,NA,NA,NA,-2.58153837026844e-05,0,-2.64885404167542e-05,0,0,0,0,0,0
"211","SMC01424","SMC01424_07/01/09_1",NA,1.222438654,1.250987839,0,-0.000927728879515958,-0.000463073827903902,0,NA,NA,NA,-0.000902973586469923,0,-0.000924850948359908,-2.44e-05,-2,0.5,0.0581861653215121,0.026338289193637,0
"212","SMC01452","SMC01452_07/15/10_1",NA,0.494965306,0.400145717,NA,0,-0.25762700984773,-35,NA,NA,NA,5.61052076136479,-77,0.507891795215739,0.000263005,39,97.5,-0.19182753344774,-0.0329218106995885,-37
"213","SMC01454","SMC01454_07/16/12_2",NA,0.526728123,0.45363251,-2,0.277929316395566,-0.146806506419075,-12,-11,6.95393760216215,-44.5,1.56103748175506,-59,0.949648094957181,6.39e-06,43,59,0,0.0472557860631212,-60
"214","SMC01504","SMC01504_06/28/11_2",NA,1.092716038,1.137285486,0,0,5.9974842489698e-08,0,NA,NA,NA,0,NA,0,-1.52e-08,NA,NA,-1.54142831626504e-07,0,0
"215","SMC01512","SMC01512_06/23/10_1",NA,0.818249761,0.795323558,-67,0,1.7037037037037,-53,NA,NA,NA,0.0187346666240007,-54,0.054054054054054,-0.462068973,-3,-7,-0.472367559642857,0.054054054054054,-33
"216","SMC01544","SMC01544_07/14/10_1",NA,0.676265579,0.733245197,-4,-0.00230394255865972,-0.00244465040683425,0,NA,NA,NA,-0.00245813478703055,0,-0.00246367432935819,8.98e-06,0,0,0.00153551303500964,-0.00077910031331784,0
"217","SMC01567","SMC01567_06/09/10_1",NA,0.994112607,1.08486398,0,-9.23322003000016e-05,-9.22708578001223e-05,0,NA,NA,NA,-8.70900871517659e-05,0,-7.8453241855049e-05,1.25e-07,0,0,0.00299588142660057,0.00162810603281213,0
"218","SMC01606","SMC01606_05/26/09_1",NA,0.63397757,0.587185975,152.5,0.021333283023823,0.0257078532472955,-168.5,NA,NA,NA,0.131549535301335,-8.5,5.34945409833708,2.73e-06,40.5,67.5,-0.0893258670913758,-0.0424626126490921,-5
"219","SMC01656","SMC01656_06/06/12_1",NA,0.629370293,0.641724972,-56,1.06349205357143,0.671024654551772,-20,-3.5,0.231016079424296,-33,0.914148881284427,-90,0.39485400408786,1.18e-06,-4,36.5,-0.998597885146701,-0.146240112768516,-16
"220","SMC01662","SMC01662_07/09/12_1",NA,0.679786901,0.500303421,-19,0.225806451612903,0.222064102858111,-33,NA,NA,NA,3.49968478955417,-78,2.88333797894466,2.14e-06,36,63,0,-0.320797566463872,-23
"221","SMC01692","SMC01692_06/20/11_1",NA,0.428401008,0.576785385,NA,0,0,0,NA,NA,NA,0.00969846478084562,0,0.0137335163042198,-2.49e-05,0,1,0,0,-12
"222","SMC01694","SMC01694_06/28/10_1",NA,0.780257763,0.599880344,-28,0,0.666666666666667,-66,NA,NA,NA,0.275592500000003,-12,0.202673165707175,0.011235803,-3,20,-0.0907142857142857,-0.0113184998095409,-58
"223","SMC01726","SMC01726_06/30/10_1",NA,0.986732644,0.939237898,-24,-0.30760112609701,-0.324112810023168,-185,NA,NA,NA,0.983445101959703,-0.5,1.56693798623484,-1.26e-06,-1,37.5,-0.322853784378206,-0.359309916605365,-14.5
"224","SMC01748","SMC01748_06/03/09_1",NA,0.564445971,0.711498098,4,2.46046994829076,2.178417857536,-7.5,-1.5,27.2377406385007,-38,1.26471656030148,-34.5,0.89667988149201,2.47e-07,19.5,36,1.02544926562074,0.436083123631717,-12.5
"225","SMC01772","SMC01772_07/11/12_1",NA,0.657382216,0.561837234,-7,1.4,-0.920702981793166,-15,NA,NA,NA,1.85697443940502,-46,0.480163429615039,6.11e-05,33,64.5,0,766.08333,-26
"226","SMC01808","SMC01808_06/13/11_1",NA,0.88175899,0.887283479,0,-0.000331279530598321,-6.66679404926425e-05,0,NA,NA,NA,-0.00128507757671116,-1,-1.49680453796084e-05,3.3e-06,0,0,0.0031236091872703,0.00195242019481759,0
"227","SMC01860","SMC01860_05/28/09_1",NA,0.551582082,0.641787879,163,-0.108148583396485,-0.0773459552904874,-123.5,NA,NA,NA,45.3463528311331,-51,62.1174521447901,-3.09e-05,-136,-29,-0.163321433468847,-0.169935700005403,19
